seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,G_fit,a_fit
0,9,2,G|a,0.7,188,188,1,44,79.9,5,0.7950039238833831,5.381338341664809
1,9,2,G|a,0.7,94,94,1,44,66.57,5,0.7034669899000838,5.2202404564493445
2,9,2,G|a,0.7,33,33,1,48,72.85,5,0.730353081589539,5.142427306566132
3,9,2,G|a,0.7,43,43,1,46,69.68,5,0.6568708777242085,5.014022228960538
4,9,2,G|a,0.7,5,5,1,50,74.6,5,0.7405283478279239,4.664920595647535
5,9,2,G|a,0.7,107,107,1,42,63.65,5,0.6798092011344099,4.924332631216473
6,9,2,G|a,0.7,115,115,1,54,80.28,5,0.6280958164832765,5.164724584261358
7,9,2,G|a,0.7,47,47,1,46,69.91,5,0.6826297294788142,4.847895197930378
8,9,2,G|a,0.7,44,44,1,49,72.88,5,0.6138230895436363,5.288804702167407
9,9,2,G|a,0.7,54,54,1,53,78.52,5,0.6968962085828141,4.822166749770868
10,9,2,G|a,0.7,24,24,1,50,75.0,5,0.6087178206738382,5.41197639742692
11,9,2,G|a,0.7,169,169,1,48,72.04,5,0.7022617821049678,4.961950451407546
12,9,2,G|a,0.7,80,80,1,53,77.95,5,0.8131778424897083,4.698046412533909
13,9,2,G|a,0.7,167,167,1,54,80.48,5,0.7596101686536737,4.80036847351201
14,9,2,G|a,0.7,29,29,1,43,64.19,5,0.6853569435707764,4.841205519187724
15,9,2,G|a,0.7,176,176,1,46,67.98,5,0.776641457979073,4.939110895906301
16,9,2,G|a,0.7,213,213,1,50,74.52,5,0.7340108753166723,4.765876260079923
17,9,2,G|a,0.7,78,78,1,55,82.02,5,0.705492651207841,5.243103521697065
18,9,2,G|a,0.7,236,236,1,58,86.58,5,0.7119276436733463,4.807119061412742
19,9,2,G|a,0.7,93,93,1,53,78.8,5,0.7036557431783124,4.991891606835345
20,9,2,G|a,0.7,230,230,1,54,81.42,5,0.7111061795484275,5.229874883922365
21,9,2,G|a,0.7,23,23,1,59,88.06,5,0.7366984350025428,4.762011574705645
22,9,2,G|a,0.7,230,230,1,54,80.75,5,0.7152158346579393,5.168201926002547
23,9,2,G|a,0.7,228,228,1,59,88.12,5,0.6919893869317149,5.162673206189182
24,9,2,G|a,0.7,128,128,1,44,65.76,5,0.7646682199181585,5.109893017204903
25,9,2,G|a,0.7,33,33,1,49,72.89,5,0.6671095951298719,5.091089851796877
26,9,2,G|a,0.7,127,127,1,48,72.8,5,0.6268092953770814,4.922771342553212
27,9,2,G|a,0.7,205,205,1,50,75.51,5,0.6801161204688766,5.010334128966924
28,9,2,G|a,0.7,90,90,1,43,63.87,5,0.7554285963423505,5.14642926616098
29,9,2,G|a,0.7,98,98,1,43,65.42,5,0.7007155173669976,4.742973489007292
30,9,2,G|a,0.7,181,181,1,64,96.3,5,0.6815804671840447,5.130638024995691
31,9,2,G|a,0.7,165,165,1,51,78.09,5,0.6692519564957469,4.832343700782605
32,9,2,G|a,0.7,73,73,1,51,78.54,5,0.7078881163441804,4.727126472039937
33,9,2,G|a,0.7,136,136,1,47,69.86,5,0.6467397450040754,5.045857698330842
34,9,2,G|a,0.7,246,246,1,50,74.87,5,0.6985835034506115,5.311027402938609
35,9,2,G|a,0.7,182,182,1,50,74.11,5,0.61228005813607,5.215138963679786
36,9,2,G|a,0.7,50,50,1,52,75.96,5,0.7598744701608663,4.738310602447897
37,9,2,G|a,0.7,252,252,1,56,79.97,5,0.666831718415814,4.854031506543069
38,9,2,G|a,0.7,183,183,1,46,67.63,5,0.6891177301698719,5.007692812375684
