seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,c_true,G_fit,a_fit,q_fit,c_fit
17,17,4,G|a|q|c,0.3,78,78,1,201,433.26,5,1.0,0.0,0.31304046015781894,5.331134084705238,0.9035212178823874,-0.03584973231018841
18,17,4,G|a|q|c,0.3,236,236,1,201,427.21,5,1.0,0.0,0.3893883749541964,4.685304643003399,0.8228482415595968,0.1974963847405866
19,17,4,G|a|q|c,0.3,93,93,1,201,427.55,5,1.0,0.0,0.289551543583917,5.133926717920855,1.008580002980974,0.27560223457183375
20,17,4,G|a|q|c,0.3,115,230,0,201,412.95,5,1.0,0.0,0.164413927138187,5.338894457933067,0.4754356486231921,2.6105798895081627
21,17,4,G|a|q|c,0.3,243,23,0,195,396.29,5,1.0,0.0,0.006924099218450507,3.8473471513342927,2.177090876757093,0.00032606776749212864
22,17,4,G|a|q|c,0.3,239,230,0,201,407.16,5,1.0,0.0,0.18918349263529058,5.4355928043733925,0.6246668491263808,0.9015052421947939
23,17,4,G|a|q|c,0.3,228,228,1,201,412.21,5,1.0,0.0,0.25100953916192037,4.763090032253675,1.4894291317116246,0.1434581949273859
24,17,4,G|a|q|c,0.3,128,128,1,201,417.63,5,1.0,0.0,0.2829474737503803,5.902069831083208,1.0108625721450515,-0.44881628342084373
25,17,4,G|a|q|c,0.3,33,33,1,198,401.18,5,1.0,0.0,0.2359219969951492,4.66667589540855,1.5399815681881535,0.05242618592688953
26,17,4,G|a|q|c,0.3,127,127,1,201,415.38,5,1.0,0.0,0.1742081405263307,3.914322496995576,2.4781355480765423,-0.9966498829412894
27,17,4,G|a|q|c,0.3,205,205,1,201,405.2,5,1.0,0.0,0.2503033162046959,4.540265933618859,1.2520483326813767,0.47031540491828355
28,17,4,G|a|q|c,0.3,90,90,1,201,412.89,5,1.0,0.0,0.4956518348548903,6.0788497251533355,0.42466230240444164,0.2890230733381627
29,17,4,G|a|q|c,0.3,98,98,1,201,419.29,5,1.0,0.0,0.413076273653012,4.378608200561825,0.541707210613558,0.9414770373492577
30,17,4,G|a|q|c,0.3,181,181,1,201,415.05,5,1.0,0.0,0.18337038416333482,4.4212890341040225,1.9411724314427394,-0.42153659440532376
31,17,4,G|a|q|c,0.3,165,165,1,201,414.05,5,1.0,0.0,0.23621230564032605,4.713136675920468,1.1661011591842894,-0.48533148348379723
32,17,4,G|a|q|c,0.3,73,73,1,201,419.17,5,1.0,0.0,0.2673862676920553,3.820689015071584,1.329200947214207,-0.5539765750736015
33,17,4,G|a|q|c,0.3,136,136,1,201,420.53,5,1.0,0.0,0.1941323826079351,4.586987575761601,1.6109623771743578,-0.21864811220152214
34,17,4,G|a|q|c,0.3,44,246,0,120,223.96,5,1.0,0.0,0.16865276436175958,5.515405758025553,0.7863532201128962,0.0021856266310175095
35,17,4,G|a|q|c,0.3,79,182,0,201,419.14,5,1.0,0.0,0.1425250457892837,4.610719866905829,1.71100386851532,0.8098480715324711
36,17,4,G|a|q|c,0.3,50,50,1,68,135.75,5,1.0,0.0,0.3322749132629442,4.8748503347476095,0.8401860658915621,-0.01874282389430081
37,17,4,G|a|q|c,0.3,252,252,1,201,416.68,5,1.0,0.0,0.17132890430839565,3.9758714394081216,2.180821472966079,-0.11052708790407174
38,17,4,G|a|q|c,0.3,183,183,1,201,429.04,5,1.0,0.0,0.1720236297543313,3.472391953238299,2.454490519892782,-1.373194983643204
39,17,4,G|a|q|c,0.3,44,44,1,201,431.47,5,1.0,0.0,0.5547326835719176,5.18328125280303,0.49507767723887,0.18116954177997815
40,17,4,G|a|q|c,0.3,9,9,1,201,420.74,5,1.0,0.0,0.28865585545935113,4.884166022286208,1.1512587898168412,0.11696191096441746
41,17,4,G|a|q|c,0.3,161,30,0,201,429.38,5,1.0,0.0,0.005606523202644126,4.436961376092614,1.5058719313297424,-0.3060728328595218
42,17,4,G|a|q|c,0.3,188,188,1,201,451.98,5,1.0,0.0,0.32954106961329216,5.416246450581025,0.8898741133303785,0.242830341992967
43,17,4,G|a|q|c,0.3,32,32,1,201,433.45,5,1.0,0.0,0.21149365609694223,4.4656598238924605,1.6055488501779631,-0.721634849961385
44,17,4,G|a|q|c,0.3,177,177,1,201,429.02,5,1.0,0.0,0.18857751819972324,4.708840655682385,1.482638451373252,-0.4106762665092063
45,17,4,G|a|q|c,0.3,207,207,1,201,428.79,5,1.0,0.0,0.5118101518493399,5.214554733758033,0.5137836963551626,0.24015960297223682
46,17,4,G|a|q|c,0.3,203,203,1,201,426.55,5,1.0,0.0,0.1887393481188776,4.555866149616071,1.2431658537010564,-0.7471994208514873
47,17,4,G|a|q|c,0.3,237,110,0,201,432.1,5,1.0,0.0,0.03886706359734509,4.432193559147806,1.8879956848777424,0.47257791618573886
48,17,4,G|a|q|c,0.3,252,167,0,201,425.74,5,1.0,0.0,0.044914678115281194,4.788594735909753,1.1215619828200183,-0.6080158685525386
49,17,4,G|a|q|c,0.3,126,173,0,201,427.31,5,1.0,0.0,0.19602343975694145,5.448889580091966,0.637754679300851,-0.5243100910882872
