seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,q_true,G_fit,q_fit
0,24,5,G|q,0.7,188,188,1,46,71.3,1.0,0.7929810187070926,1.4945402092438766
1,24,5,G|q,0.7,94,94,1,41,53.04,1.0,0.7024760202619498,1.2819202538805696
2,24,5,G|q,0.7,33,33,1,34,43.54,1.0,0.7340142145945637,1.1497035724270024
3,24,5,G|q,0.7,43,43,1,43,55.41,1.0,0.6567837707233645,1.0243375991354113
4,24,5,G|q,0.7,5,5,1,40,49.6,1.0,0.7404057950048374,0.6121452343995393
5,24,5,G|q,0.7,107,107,1,38,47.99,1.0,0.6815548429148063,0.8937846327310136
6,24,5,G|q,0.7,115,115,1,45,57.56,1.0,0.6297479091137472,1.1812744032695497
7,24,5,G|q,0.7,47,47,1,37,46.93,1.0,0.6823204179199535,0.8299063308594694
8,24,5,G|q,0.7,44,44,1,54,68.16,1.0,0.6128000136601364,1.360363029107426
9,24,5,G|q,0.7,54,54,1,49,62.06,1.0,0.6987293987957924,0.7856624165531906
10,24,5,G|q,0.7,24,24,1,51,67.05,1.0,0.6108702430074834,1.4774874192269565
11,24,5,G|q,0.7,169,169,1,62,83.61,1.0,0.7050355535621936,0.9339586525783525
12,24,5,G|q,0.7,80,80,1,45,58.31,1.0,0.8145048648880836,0.6579920607891546
13,24,5,G|q,0.7,167,167,1,42,53.39,1.0,0.7628244587085702,0.7476247244931548
14,24,5,G|q,0.7,29,29,1,36,45.46,1.0,0.6864873492007247,0.8178500183716008
15,24,5,G|q,0.7,176,176,1,38,49.53,1.0,0.779693802065249,0.9084262766577446
16,24,5,G|q,0.7,213,213,1,45,57.58,1.0,0.73487365409478,0.7311643717121284
17,24,5,G|q,0.7,78,78,1,41,51.88,1.0,0.7075374263524172,1.2784478937978698
18,24,5,G|q,0.7,236,236,1,46,58.31,1.0,0.7130887127821063,0.7811941689851754
19,24,5,G|q,0.7,93,93,1,46,59.28,1.0,0.7009296258860382,1.0237517957024858
20,24,5,G|q,0.7,230,230,1,45,57.39,1.0,0.7109318794709139,1.2973155719925067
21,24,5,G|q,0.7,23,23,1,45,56.04,1.0,0.7379862589515295,0.7288936141645699
22,24,5,G|q,0.7,230,230,1,38,47.77,1.0,0.7143309963174607,1.2208468554388323
23,24,5,G|q,0.7,228,228,1,44,56.13,1.0,0.6943644752715383,1.177648637927655
24,24,5,G|q,0.7,128,128,1,36,45.97,1.0,0.7655481348695524,1.132072274265576
25,24,5,G|q,0.7,33,33,1,49,62.09,1.0,0.6658810971013519,1.1194575144452894
26,24,5,G|q,0.7,127,127,1,49,62.27,1.0,0.6273216502135119,0.9084426099272427
27,24,5,G|q,0.7,205,205,1,43,55.1,1.0,0.6788696038565616,1.0343257652797067
28,24,5,G|q,0.7,90,90,1,46,60.64,1.0,0.7537155451558979,1.186580666125259
29,24,5,G|q,0.7,98,98,1,50,63.69,1.0,0.6991821272231316,0.7098495357123141
30,24,5,G|q,0.7,181,181,1,42,53.36,1.0,0.6815309968245692,1.1577136707179019
31,24,5,G|q,0.7,165,165,1,45,57.03,1.0,0.6710125375936203,0.7931470787346475
32,24,5,G|q,0.7,73,73,1,49,62.66,1.0,0.7095585687913196,0.6825887362095092
33,24,5,G|q,0.7,136,136,1,44,56.9,1.0,0.6489297687933155,1.0318684862471152
34,24,5,G|q,0.7,246,246,1,43,54.52,1.0,0.7003477802330557,1.3565238149905547
35,24,5,G|q,0.7,182,182,1,44,56.11,1.0,0.6118582965627238,1.2701524530990247
36,24,5,G|q,0.7,50,50,1,41,52.39,1.0,0.7599972336059208,0.7063688285734814
37,24,5,G|q,0.7,252,252,1,56,71.35,1.0,0.6684832772114045,0.825261195820601
38,24,5,G|q,0.7,183,183,1,40,51.25,1.0,0.6890917722690009,1.0196812143771057
39,24,5,G|q,0.7,44,44,1,46,58.22,1.0,0.689089765974548,0.741594101977684
40,24,5,G|q,0.7,9,9,1,42,52.58,1.0,0.7167454365138373,1.024298171600252
41,24,5,G|q,0.7,30,30,1,45,56.11,1.0,0.7289163099730728,0.913637143089392
42,24,5,G|q,0.7,188,188,1,46,59.43,1.0,0.6843961871538036,1.4421904394256464
43,24,5,G|q,0.7,32,32,1,40,50.99,1.0,0.702438090421027,1.3659668584746791
44,24,5,G|q,0.7,177,177,1,36,46.23,1.0,0.6799176463968566,1.1009576260606257
45,24,5,G|q,0.7,207,207,1,40,51.25,1.0,0.7385930166028644,0.9307427347143159
46,24,5,G|q,0.7,203,203,1,51,64.31,1.0,0.7809971133025174,0.9155940966852315
47,24,5,G|q,0.7,110,110,1,49,62.42,1.0,0.6250759214654689,1.2477726602085062
48,24,5,G|q,0.7,167,167,1,47,60.9,1.0,0.6749443720276417,0.8691489739802741
49,24,5,G|q,0.7,173,173,1,36,45.9,1.0,0.7682279186104867,1.0737924807147812
50,24,5,G|q,0.7,140,140,1,42,57.32,1.0,0.6363004855040635,1.389808124433959
51,24,5,G|q,0.7,233,233,1,46,55.82,1.0,0.7428735545556424,0.87518707832964
52,24,5,G|q,0.7,201,201,1,50,61.02,1.0,0.6193760324893778,1.1065121089665089
53,24,5,G|q,0.7,6,6,1,40,48.29,1.0,0.7267128522767771,0.990452201446903
54,24,5,G|q,0.7,65,65,1,40,48.59,1.0,0.7176861373617064,0.7324440950904115
55,24,5,G|q,0.7,43,43,1,40,48.46,1.0,0.6821472242709878,0.541187215621189
56,24,5,G|q,0.7,101,101,1,35,42.67,1.0,0.7249329613658342,0.907329547351408
57,24,5,G|q,0.7,66,66,1,42,50.92,1.0,0.6496191779375146,1.432791813090428
58,24,5,G|q,0.7,204,204,1,46,55.02,1.0,0.6560983573387645,0.9586682273467653
59,24,5,G|q,0.7,25,25,1,49,60.69,1.0,0.7848569581336442,0.6259591190269983
60,24,5,G|q,0.7,175,175,1,47,56.48,1.0,0.7317001521400394,1.1849077914984627
61,24,5,G|q,0.7,100,100,1,38,48.87,1.0,0.729479384384324,1.061168590657032
62,24,5,G|q,0.7,125,125,1,52,69.27,1.0,0.725112482999413,1.6275179482406588
63,24,5,G|q,0.7,78,78,1,56,71.78,1.0,0.6923925095774487,0.9799061080137831
64,24,5,G|q,0.7,254,254,1,41,53.43,1.0,0.7097290910267346,1.1533398431896174
65,24,5,G|q,0.7,74,74,1,41,52.49,1.0,0.7323485823068592,1.227751275966121
66,24,5,G|q,0.7,181,181,1,37,46.46,1.0,0.7401900513090304,1.1199774937087166
67,24,5,G|q,0.7,211,211,1,47,61.78,1.0,0.7435564483983024,1.201310885001924
68,24,5,G|q,0.7,203,203,1,44,54.43,1.0,0.6978048540165612,0.7197905489546167
69,24,5,G|q,0.7,0,0,1,45,56.56,1.0,0.697803348542093,0.7803668350135269
70,24,5,G|q,0.7,92,92,1,38,47.39,1.0,0.7768868457219287,0.9503475784693415
71,24,5,G|q,0.7,49,49,1,42,51.95,1.0,0.7129425215626229,0.7653703623226118
72,24,5,G|q,0.7,165,165,1,42,52.46,1.0,0.7249539288357029,0.5341078259316951
73,24,5,G|q,0.7,76,76,1,50,64.18,1.0,0.6686016678885,0.9896539793117828
74,24,5,G|q,0.7,175,175,1,52,71.48,1.0,0.6582068810631482,0.9421856814085149
75,24,5,G|q,0.7,32,32,1,47,60.5,1.0,0.6822549727677272,1.024389042646094
76,24,5,G|q,0.7,112,112,1,56,75.44,1.0,0.9338541668117779,0.287817143633676
77,24,5,G|q,0.7,255,255,1,41,51.57,1.0,0.6792751781254002,0.8060582301410002
78,24,5,G|q,0.7,185,185,1,45,58.4,1.0,0.7018781286690101,0.7317475348727045
79,24,5,G|q,0.7,136,136,1,44,58.33,1.0,0.8093402062644084,0.8646223809698973
80,24,5,G|q,0.7,107,107,1,33,43.41,1.0,0.8066820394998253,1.012401037636087
81,24,5,G|q,0.7,189,189,1,44,55.12,1.0,0.6827103560414232,1.1400791575451563
82,24,5,G|q,0.7,136,136,1,42,55.7,1.0,0.6926629574631621,1.2316982162722785
83,24,5,G|q,0.7,180,180,1,49,61.82,1.0,0.6287521957906463,1.316692524044011
