seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,c_true,G_fit,a_fit,q_fit,c_fit
25,16,4,G|a|q|c,0.1,216,33,0,201,373.13,5,1.0,0.0,0.06345808586383918,4.890474294598155,1.2879506403589607,-0.5718479689323076
26,16,4,G|a|q|c,0.1,46,127,0,201,370.06,5,1.0,0.0,0.004645311197187322,4.00693508094523,2.313382704130172,-1.1725792043079706
27,16,4,G|a|q|c,0.1,22,205,0,201,372.56,5,1.0,0.0,0.03189244898098584,4.145552723452611,2.0016538917768427,0.5476271739067536
28,16,4,G|a|q|c,0.1,16,90,0,201,359.25,5,1.0,0.0,0.07833287413424501,5.248763570700429,0.8505164786597412,-0.008416490124733347
29,16,4,G|a|q|c,0.1,83,98,0,201,368.49,5,1.0,0.0,0.21842097678433814,5.421107044059065,0.15598274709192816,0.5212682172517297
30,16,4,G|a|q|c,0.1,181,181,1,201,377.63,5,1.0,0.0,0.07016699268855904,4.126600494884387,2.4576532146324688,-0.7109634136156877
31,16,4,G|a|q|c,0.1,189,165,0,201,370.06,5,1.0,0.0,0.049936826855008214,3.9774226230194616,2.112798546861623,-2.4816810807447105
32,16,4,G|a|q|c,0.1,171,73,0,201,376.08,5,1.0,0.0,0.09701129825249245,3.8223233438906745,2.2715354607076104,-0.8865530923640453
33,16,4,G|a|q|c,0.1,25,136,0,201,371.37,5,1.0,0.0,0.03639838052572872,5.193040811943519,1.1318349080875088,-2.1922690603865704
34,16,4,G|a|q|c,0.1,219,246,0,201,372.5,5,1.0,0.0,0.004094872588802365,4.798568047510853,1.8625435228812355,-2.6913423757681283
35,16,4,G|a|q|c,0.1,50,182,0,201,368.03,5,1.0,0.0,0.0012315223720001697,3.7864302005276222,3.003960340721478,-0.21794252957087334
36,16,4,G|a|q|c,0.1,197,50,0,201,353.41,5,1.0,0.0,0.01599336127159865,4.665484551814563,0.7015297563249792,1.4731611908893303
37,16,4,G|a|q|c,0.1,205,252,0,201,347.42,5,1.0,0.0,0.003198865141937849,3.7048323586039738,2.6266959529062235,-0.9388981075350201
38,16,4,G|a|q|c,0.1,46,183,0,201,355.5,5,1.0,0.0,0.012012683561182862,4.5340689415680595,1.601451990137552,-0.38258484634524037
39,16,4,G|a|q|c,0.1,36,44,0,201,324.82,5,1.0,0.0,0.05739502785546167,5.027529836699586,0.6993269219634847,-0.043756956143486875
40,16,4,G|a|q|c,0.1,144,9,0,201,359.69,5,1.0,0.0,0.004423295290668817,4.374025842808135,1.643381840480509,0.682889677123188
41,16,4,G|a|q|c,0.1,141,30,0,201,391.5,5,1.0,0.0,0.0026653461709773953,4.447109636409362,1.5428387558548227,-0.8222064897956751
42,16,4,G|a|q|c,0.1,113,188,0,201,391.67,5,1.0,0.0,0.026391475995208802,4.481244177715546,2.0414749049534104,0.18950358093184158
43,16,4,G|a|q|c,0.1,32,32,1,201,384.78,5,1.0,0.0,0.10029039954116692,4.93406136037376,1.4289241656483105,-0.9399438254550642
44,16,4,G|a|q|c,0.1,248,177,0,201,362.92,5,1.0,0.0,0.09901513326061546,5.650973365338135,0.2164841661807632,0.5868393778828576
45,16,4,G|a|q|c,0.1,111,207,0,201,323.88,5,1.0,0.0,0.259272749141791,5.756027857016403,0.033012171336664925,0.23055886125818517
46,16,4,G|a|q|c,0.1,192,203,0,201,342.09,5,1.0,0.0,0.00795630764258049,4.639083752107452,1.1191541786352923,1.088475673337433
47,16,4,G|a|q|c,0.1,118,110,0,201,337.93,5,1.0,0.0,0.0027043044005295547,4.297578190382988,2.304944140958389,-1.0041220669529651
48,16,4,G|a|q|c,0.1,30,167,0,201,331.62,5,1.0,0.0,0.0008833459924095274,4.1665248718723795,2.045548782847468,-1.321165539854582
49,16,4,G|a|q|c,0.1,205,173,0,201,321.37,5,1.0,0.0,0.003501418581988145,4.061638712097458,2.363626104227482,-0.39002647889560066
