seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,G_fit,a_fit,q_fit
0,14,3,G|a|q,0.7,188,188,1,201,308.95,5,1.0,0.9464220574146787,5.395987047220246,0.6962613791068076
1,14,3,G|a|q,0.7,94,94,1,201,290.12,5,1.0,0.8683828095261573,4.329769448023184,0.7476228060885433
2,14,3,G|a|q,0.7,33,33,1,201,296.01,5,1.0,0.6875417921821919,6.120241202887587,1.0392599403426492
3,14,3,G|a|q,0.7,43,43,1,201,294.89,5,1.0,0.5729230649224454,5.552857507442403,1.2575775500415824
4,14,3,G|a|q,0.7,5,5,1,199,295.61,5,1.0,0.9634429444665512,4.877428756101078,0.6656760672904928
5,14,3,G|a|q,0.7,107,107,1,201,298.1,5,1.0,0.6470632434281616,6.141849351298926,1.1345919576971275
6,14,3,G|a|q,0.7,115,115,1,201,296.37,5,1.0,0.7394252651638665,3.542959509054836,0.9383570493951326
7,14,3,G|a|q,0.7,47,47,1,201,308.09,5,1.0,0.6123537651065966,5.350920575775161,1.21447627946697
8,14,3,G|a|q,0.7,44,44,1,201,297.68,5,1.0,0.7366561102862812,4.474418585171163,0.9556323565225703
9,14,3,G|a|q,0.7,54,54,1,201,304.71,5,1.0,0.6482616458591496,4.107888108689743,1.0744344036593914
10,14,3,G|a|q,0.7,24,24,1,201,307.77,5,1.0,0.5029888212891157,5.9289874682887875,1.5367992223232878
11,14,3,G|a|q,0.7,169,169,1,201,295.17,5,1.0,0.8790320699600033,4.181574048549101,0.681394716319578
12,14,3,G|a|q,0.7,157,80,0,201,282.51,5,1.0,0.19970454238243163,4.089893259563304,1.7380399549404162
13,14,3,G|a|q,0.7,167,167,1,201,282.53,5,1.0,0.9005489865817449,4.224280057815216,0.6899044467547725
14,14,3,G|a|q,0.7,29,29,1,201,278.82,5,1.0,0.769352517163074,4.123146828424559,0.8776829370982708
15,14,3,G|a|q,0.7,176,176,1,201,275.91,5,1.0,0.776793964387267,5.591415118470047,0.8702904145023606
16,14,3,G|a|q,0.7,213,213,1,65,92.9,5,1.0,0.7332761486834836,4.783794293056201,0.982454396443617
17,14,3,G|a|q,0.7,78,78,1,201,305.18,5,1.0,0.5548149105078128,7.182579123513538,1.3058666971288253
18,14,3,G|a|q,0.7,236,236,1,201,310.23,5,1.0,0.6228702468360114,5.528003493221536,1.2241039230899045
19,14,3,G|a|q,0.7,93,93,1,201,326.23,5,1.0,0.5690546699020869,6.008800045124372,1.279978590642559
20,14,3,G|a|q,0.7,230,230,1,183,287.5,5,1.0,0.8039636903787428,5.67072407610871,0.8055617536938097
21,14,3,G|a|q,0.7,153,23,0,201,277.66,5,1.0,0.9967754208406125,6.910932198454679,0.8716677462464936
22,14,3,G|a|q,0.7,230,230,1,201,293.35,5,1.0,0.8318780296868589,4.9665615915815335,0.8098979614479258
23,14,3,G|a|q,0.7,228,228,1,201,299.4,5,1.0,0.5340101695721007,5.272836377757508,1.4190492935389225
24,14,3,G|a|q,0.7,128,128,1,201,288.19,5,1.0,0.8964637969891786,4.191939446718133,0.6906596680409198
25,14,3,G|a|q,0.7,33,33,1,201,284.12,5,1.0,0.5543645991211434,5.23334948890554,1.3696066947763392
26,14,3,G|a|q,0.7,127,127,1,201,280.2,5,1.0,0.6997245157038876,3.9750923634419153,1.0534261247133938
27,14,3,G|a|q,0.7,205,205,1,201,284.19,5,1.0,0.5814810426402771,5.097929708675671,1.2192122331801791
28,14,3,G|a|q,0.7,90,90,1,201,284.86,5,1.0,0.640967678952645,6.569392594922628,1.0603564957970173
29,14,3,G|a|q,0.7,98,98,1,201,286.91,5,1.0,0.6746370776987107,5.533605159210714,1.0132061092530296
30,14,3,G|a|q,0.7,181,181,1,201,284.82,5,1.0,0.7756429528352086,3.8891835498544207,0.8790772200061638
31,14,3,G|a|q,0.7,165,165,1,201,287.92,5,1.0,0.7812339349494105,4.316376954829982,0.8208698393148404
32,14,3,G|a|q,0.7,73,73,1,201,284.43,5,1.0,0.8539036805137138,3.6358224676745,0.7685183774276063
33,14,3,G|a|q,0.7,136,136,1,201,284.95,5,1.0,0.5139413340098246,4.160861447924421,1.3568770672725035
34,14,3,G|a|q,0.7,246,246,1,201,284.68,5,1.0,0.9084116078872324,3.839960846649847,0.7077418153266101
35,14,3,G|a|q,0.7,182,182,1,201,287.1,5,1.0,0.7250620371260705,4.14726832253711,0.9236622407568069
36,14,3,G|a|q,0.7,50,50,1,201,283.33,5,1.0,0.8263957005787931,4.747355902466457,0.8302292243302891
37,14,3,G|a|q,0.7,252,252,1,201,281.78,5,1.0,0.44884770783363476,5.046484286545881,1.6633610584965433
38,14,3,G|a|q,0.7,183,183,1,201,294.93,5,1.0,0.9639762049962108,2.8696912798509633,0.6296526379788463
39,14,3,G|a|q,0.7,44,44,1,201,304.82,5,1.0,0.7275578583175433,5.806760437976244,1.0218244298132566
40,14,3,G|a|q,0.7,9,9,1,201,294.22,5,1.0,0.5990550128610618,4.260460758386563,1.2016597540496265
41,14,3,G|a|q,0.7,30,30,1,201,292.45,5,1.0,0.9198030866791277,3.88108193508581,0.6888643315843781
42,14,3,G|a|q,0.7,188,188,1,201,292.04,5,1.0,0.6754918147848474,5.547348882248265,1.0614833673668567
43,14,3,G|a|q,0.7,32,32,1,201,287.87,5,1.0,0.8096449928744894,4.0857778227957855,0.7971516316885755
44,14,3,G|a|q,0.7,177,177,1,201,290.15,5,1.0,0.9233505519777503,3.459423863749554,0.6161001055331808
45,14,3,G|a|q,0.7,207,207,1,201,287.33,5,1.0,0.714966823220808,5.83324841203783,0.9859436066752515
46,14,3,G|a|q,0.7,203,203,1,201,288.58,5,1.0,0.8965714595495374,4.381282218854022,0.6471772403686645
47,14,3,G|a|q,0.7,110,110,1,201,288.28,5,1.0,0.627531365832533,5.9474204568278,1.104664974003735
48,14,3,G|a|q,0.7,167,167,1,201,284.43,5,1.0,0.8242703938086469,6.178575928708886,0.8247661384964287
49,14,3,G|a|q,0.7,173,173,1,201,287.05,5,1.0,0.6651544630703067,6.331544775359699,1.1351926959190861
