seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,G_fit,a_fit
0,8,2,G|a,0.5,188,188,1,47,101.56,5,0.5946920606199425,5.3828247547463715
1,8,2,G|a,0.5,94,94,1,51,95.97,5,0.5055443470430078,5.222951505235667
2,8,2,G|a,0.5,33,33,1,47,84.94,5,0.5330860084422504,5.142542934190333
3,8,2,G|a,0.5,43,43,1,47,90.54,5,0.46198557706000276,5.0138762412985685
4,8,2,G|a,0.5,5,5,1,53,96.22,5,0.5347031738477996,4.665600536633716
5,8,2,G|a,0.5,107,107,1,43,76.67,5,0.4879019053666513,4.924473886440242
6,8,2,G|a,0.5,115,115,1,54,100.32,5,0.44092215074533075,5.164697482794627
7,8,2,G|a,0.5,47,47,1,45,83.02,5,0.48812627146305154,4.847677186771488
8,8,2,G|a,0.5,44,44,1,50,94.25,5,0.42911579704618635,5.288356687781498
9,8,2,G|a,0.5,54,54,1,50,92.18,5,0.48954625121188,4.82243581647185
10,8,2,G|a,0.5,24,24,1,50,93.66,5,0.4270127724568913,5.412477220869766
11,8,2,G|a,0.5,169,169,1,47,86.12,5,0.49763863683288595,4.962221184832602
12,8,2,G|a,0.5,80,80,1,54,102.89,5,0.5875838972277221,4.6974068510858755
13,8,2,G|a,0.5,167,167,1,49,88.45,5,0.5477781682572299,4.799745245731222
14,8,2,G|a,0.5,29,29,1,43,85.93,5,0.4825979687252023,4.840961407012199
15,8,2,G|a,0.5,176,176,1,48,89.75,5,0.5683832212221495,4.940739657913262
16,8,2,G|a,0.5,213,213,1,47,91.1,5,0.5276774868862089,4.765862588223186
17,8,2,G|a,0.5,78,78,1,54,97.94,5,0.5101993671661907,5.242952463402793
18,8,2,G|a,0.5,236,236,1,54,101.45,5,0.507857967492782,4.806008573739171
19,8,2,G|a,0.5,93,93,1,51,91.01,5,0.5013129269355574,4.990776880855605
20,8,2,G|a,0.5,230,230,1,51,94.64,5,0.5156782858508704,5.229256715916335
21,8,2,G|a,0.5,23,23,1,52,89.95,5,0.5365691017918881,4.760859569089198
22,8,2,G|a,0.5,230,230,1,53,95.51,5,0.5183411343369613,5.1672864740939906
23,8,2,G|a,0.5,228,228,1,58,105.59,5,0.491851824751947,5.162870408737212
24,8,2,G|a,0.5,128,128,1,47,84.48,5,0.5603564301583369,5.112127633087313
25,8,2,G|a,0.5,33,33,1,48,86.73,5,0.47109695729510637,5.090089023173664
26,8,2,G|a,0.5,127,127,1,48,87.58,5,0.43921100216940473,4.922228762747674
27,8,2,G|a,0.5,205,205,1,49,90.47,5,0.47352757554090935,5.010043166748326
28,8,2,G|a,0.5,90,90,1,48,89.15,5,0.5466261869050838,5.147982660941293
29,8,2,G|a,0.5,98,98,1,44,83.1,5,0.5030748737488531,4.743358817917348
30,8,2,G|a,0.5,181,181,1,61,114.31,5,0.4851559877580992,5.13032607033909
31,8,2,G|a,0.5,165,165,1,50,92.08,5,0.47100982887892073,4.832007137444868
32,8,2,G|a,0.5,73,73,1,50,90.83,5,0.5038704426961845,4.727221393875466
33,8,2,G|a,0.5,136,136,1,46,84.8,5,0.43907297425922376,5.0459957931348995
