seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,G_fit,a_fit,q_fit
71,15,3,G|a|q,0.9,49,49,1,196,348.89,5,1.0,0.9177618557319691,4.459292320397103,1.4227667664654995
72,15,3,G|a|q,0.9,165,165,1,158,275.3,5,1.0,0.9427316789080646,3.8743965622090037,1.9326206250351825
73,15,3,G|a|q,0.9,76,76,1,134,227.6,5,1.0,0.8643961001994651,3.018380412223772,4.057528502082083
74,15,3,G|a|q,0.9,175,175,1,135,228.33,5,1.0,0.8583760160565899,4.029426209387592,2.203212225929409
75,15,3,G|a|q,0.9,32,32,1,201,339.03,5,1.0,0.8862141269582393,3.759565814020041,2.732419423907039
76,15,3,G|a|q,0.9,112,112,1,200,341.37,5,1.0,0.995659857620712,4.133240867775341,1.6723668651934787
77,15,3,G|a|q,0.9,255,255,1,155,263.45,5,1.0,0.8779505929307516,4.026213677024591,2.049191711472074
78,15,3,G|a|q,0.9,185,185,1,177,298.67,5,1.0,0.9036311202245841,4.06453697124132,1.907176081280247
79,15,3,G|a|q,0.9,136,136,1,189,318.95,5,1.0,0.9929783625082053,4.4406775453447915,1.6036500671926168
80,15,3,G|a|q,0.9,107,107,1,86,147.66,5,1.0,0.9878734242923053,3.5910528805430504,3.117640889839905
81,15,3,G|a|q,0.9,189,189,1,188,321.21,5,1.0,0.8870930296196559,3.5529254789477402,3.230802426489829
82,15,3,G|a|q,0.9,136,136,1,161,272.34,5,1.0,0.892978928127324,3.7898085662172347,2.9513333684933123
83,15,3,G|a|q,0.9,180,180,1,160,270.11,5,1.0,0.8142441683960989,4.2788206713473835,2.287414293982758
84,15,3,G|a|q,0.9,142,142,1,151,255.75,5,1.0,0.9126832838546602,3.2488311056893786,3.614881179925851
85,15,3,G|a|q,0.9,18,18,1,83,139.32,5,1.0,0.9603604021063481,3.4632590667964216,2.9112267656023465
86,15,3,G|a|q,0.9,165,165,1,188,320.73,5,1.0,0.9086554074846815,4.219929603273979,2.0298558064913546
87,15,3,G|a|q,0.9,224,224,1,155,261.43,5,1.0,0.6979207595987998,3.9678744210876773,2.376280851972245
88,15,3,G|a|q,0.9,43,43,1,201,337.91,5,1.0,0.8773153792236419,4.499603754297268,1.835783660040207
89,15,3,G|a|q,0.9,66,66,1,190,322.13,5,1.0,0.8587456931534379,4.15446623946989,2.292168994676779
90,15,3,G|a|q,0.9,16,16,1,184,311.7,5,1.0,0.9634367043831304,3.891836052616781,2.372609149748888
91,15,3,G|a|q,0.9,123,123,1,183,308.29,5,1.0,0.8105822173405897,3.725628933496688,3.0328202739855663
92,15,3,G|a|q,0.9,229,229,1,145,243.71,5,1.0,0.9271254620629408,3.5656289308373834,2.6108670050574503
93,15,3,G|a|q,0.9,256,256,1,182,308.31,5,1.0,0.9952462828850399,4.383766488079333,1.8824151677585803
94,15,3,G|a|q,0.9,73,73,1,161,272.48,5,1.0,0.8543326470957722,3.3535774155556948,3.35081393462495
95,15,3,G|a|q,0.9,91,91,1,184,307.17,5,1.0,0.8949766638413152,3.7196824075407053,2.881398466484075
96,15,3,G|a|q,0.9,113,113,1,157,270.94,5,1.0,0.9950682020277624,3.902977570179565,1.9561981564077702
97,15,3,G|a|q,0.9,12,12,1,186,327.94,5,1.0,0.9888185928111994,4.657306323151557,1.2226376852823435
98,15,3,G|a|q,0.9,176,176,1,166,292.3,5,1.0,0.9785590260978067,3.5253478710973876,3.0071695010417208
99,15,3,G|a|q,0.9,81,81,1,186,327.63,5,1.0,0.8808449382328196,4.5123245509579055,2.002282504889529
100,15,3,G|a|q,0.9,4,4,1,138,334.68,5,1.0,0.7610722278586917,4.06683345600724,2.8432497730225585
101,15,3,G|a|q,0.9,196,196,1,197,341.32,5,1.0,0.9658530060823557,4.1937800021376574,1.8476832826078338
102,15,3,G|a|q,0.9,136,136,1,52,84.17,5,1.0,0.8782154091968544,3.576627202936315,3.521502058842435
103,15,3,G|a|q,0.9,27,27,1,163,271.84,5,1.0,0.9241534230643577,3.5270500272073657,2.978456366285708
104,15,3,G|a|q,0.9,225,225,1,171,285.44,5,1.0,0.8287785062983105,3.7056523417224536,2.730766662111855
105,15,3,G|a|q,0.9,186,186,1,180,301.64,5,1.0,0.913051245408808,3.5696669286372527,2.685371671896236
106,15,3,G|a|q,0.9,215,215,1,108,177.67,5,1.0,0.8760477613655135,4.065456444045283,2.407821020199675
107,15,3,G|a|q,0.9,223,223,1,194,323.5,5,1.0,0.8764041979646611,4.255946900092882,2.1585011144047033
108,15,3,G|a|q,0.9,5,5,1,88,146.2,5,1.0,0.9919650246018525,3.9416916628406886,2.0855283990399216
109,15,3,G|a|q,0.9,110,110,1,189,314.86,5,1.0,0.9060267521293218,4.352011320913484,2.3574300359112756
110,15,3,G|a|q,0.9,145,145,1,199,310.97,5,1.0,0.8984702787549531,3.796374500123207,2.9107507344732126
111,15,3,G|a|q,0.9,241,241,1,131,203.65,5,1.0,0.8711501759654371,3.441618387740191,2.513511227677965
112,15,3,G|a|q,0.9,160,160,1,196,306.51,5,1.0,0.9512384648413316,3.993251908234439,1.946148083350445
113,15,3,G|a|q,0.9,60,60,1,150,233.77,5,1.0,0.8107702801276647,3.5047811091949725,3.178847105218797
114,15,3,G|a|q,0.9,233,233,1,142,226.47,5,1.0,0.8539887392192229,3.887830682532192,2.565855492927944
115,15,3,G|a|q,0.9,145,145,1,187,298.16,5,1.0,0.8996035300224049,3.5826323868275147,2.750142320300175
116,15,3,G|a|q,0.9,65,65,1,180,283.74,5,1.0,0.8321530755004924,4.287253851931831,1.9306965146309152
117,15,3,G|a|q,0.9,165,165,1,194,308.17,5,1.0,0.8782276894413557,4.254162832002389,2.086019086828887
118,15,3,G|a|q,0.9,126,126,1,189,300.34,5,1.0,0.8552235081160398,3.9699349316102697,2.6802630225799007
119,15,3,G|a|q,0.9,79,79,1,197,310.98,5,1.0,0.8864702145540511,4.012876136898331,2.0611207348233807
120,15,3,G|a|q,0.9,42,42,1,182,289.11,5,1.0,0.8109172060803806,4.927965798091497,1.371160727813537
121,15,3,G|a|q,0.9,184,184,1,175,278.46,5,1.0,0.8967328999557931,4.045513353803986,2.436175080981108
122,15,3,G|a|q,0.9,212,212,1,197,309.85,5,1.0,0.8538087007403601,3.318179461393354,3.7342425543427833
123,15,3,G|a|q,0.9,100,100,1,159,253.1,5,1.0,0.9090319912222432,3.8951636077100513,2.431952925646946
124,15,3,G|a|q,0.9,189,189,1,201,327.67,5,1.0,0.8257637305407232,3.3224466319798145,3.2023946465106463
125,15,3,G|a|q,0.9,187,187,1,201,320.79,5,1.0,0.7907154825606153,4.099492222297614,2.6633404260640576
126,15,3,G|a|q,0.9,194,194,1,59,95.68,5,1.0,0.855171723202827,3.5218195536633834,3.2084823059131704
127,15,3,G|a|q,0.9,155,155,1,178,298.61,5,1.0,0.8548411385492785,3.03109771115807,3.7458486580010764
128,15,3,G|a|q,0.9,195,195,1,174,285.0,5,1.0,0.9833027606068055,4.675864583017956,1.3618127902350705
129,15,3,G|a|q,0.9,241,241,1,192,309.43,5,1.0,0.8772595493801524,3.9191542090295752,2.512708248136398
130,15,3,G|a|q,0.9,243,243,1,161,260.18,5,1.0,0.928205925256196,3.5702156613683127,2.9322114006379514
131,15,3,G|a|q,0.9,21,21,1,191,302.44,5,1.0,0.9820347615569897,4.016035396467492,1.6057038644979031
132,15,3,G|a|q,0.9,198,198,1,201,319.18,5,1.0,0.8821008759774613,3.10021721096155,4.285463831804237
133,15,3,G|a|q,0.9,210,210,1,185,288.33,5,1.0,0.8377253446717463,4.412419323021248,1.8032910284912622
134,15,3,G|a|q,0.9,172,172,1,193,312.2,5,1.0,0.878716850131473,5.230045919495326,0.7166201992797006
135,15,3,G|a|q,0.9,8,8,1,201,319.72,5,1.0,0.8379303153402293,4.568208000321791,1.433320248679794
136,15,3,G|a|q,0.9,199,199,1,199,328.23,5,1.0,0.9896187528038386,3.960570781692102,1.883797402083213
137,15,3,G|a|q,0.9,194,194,1,124,228.35,5,1.0,0.9242248273426481,3.370378478209928,3.4690263439271547
138,15,3,G|a|q,0.9,7,7,1,111,206.91,5,1.0,0.8634964884336417,3.5916689451900954,3.4312171817059993
139,15,3,G|a|q,0.9,37,37,1,200,363.21,5,1.0,0.9857885557195565,3.942334187196115,1.8397786612730818
140,15,3,G|a|q,0.9,141,141,1,129,239.28,5,1.0,0.8760725509631622,3.34468832440815,3.5416506350201065
141,15,3,G|a|q,0.9,138,138,1,194,350.34,5,1.0,0.8681040511597116,4.3289181741760725,2.123171864950955
142,15,3,G|a|q,0.9,150,150,1,155,286.32,5,1.0,0.9324881360493888,3.4005795243719974,3.601708625227168
143,15,3,G|a|q,0.9,67,67,1,145,271.2,5,1.0,0.9198580829143025,3.392298322433945,3.1136370298175406
144,15,3,G|a|q,0.9,192,192,1,58,111.56,5,1.0,0.8696700818305922,3.667106115303573,2.3229015416046317
145,15,3,G|a|q,0.9,112,112,1,173,320.53,5,1.0,0.8932401354389241,3.798700376615676,2.8965704282475286
146,15,3,G|a|q,0.9,101,101,1,105,181.05,5,1.0,0.9500279819488555,3.367229513156659,2.836216235486378
147,15,3,G|a|q,0.9,199,199,1,129,223.45,5,1.0,0.8986858351945064,3.941220921495319,2.875209903722415
148,15,3,G|a|q,0.9,157,157,1,141,253.19,5,1.0,0.9543118253323609,3.8184587442972195,2.6764745131275003
149,15,3,G|a|q,0.9,204,204,1,173,313.57,5,1.0,0.895532122638518,3.686665434344478,3.3604026574681383
150,15,3,G|a|q,0.9,69,69,1,183,331.29,5,1.0,0.8956647699640904,4.159647479536606,2.1513663548841784
151,15,3,G|a|q,0.9,241,241,1,132,227.87,5,1.0,0.9968193583656216,3.8620172569515314,2.385892273050544
152,15,3,G|a|q,0.9,114,114,1,173,298.82,5,1.0,0.9581669501113297,4.167818989261666,2.271490129582006
153,15,3,G|a|q,0.9,239,239,1,136,257.06,5,1.0,0.9605218865261745,3.8431795042564474,2.4442621685502592
154,15,3,G|a|q,0.9,44,44,1,197,371.07,5,1.0,0.869019804698095,4.785770144836667,1.4586535564730458
155,15,3,G|a|q,0.9,70,70,1,162,298.07,5,1.0,0.9122269070636495,4.460638667473931,1.7454425919458338
156,15,3,G|a|q,0.9,86,86,1,80,151.3,5,1.0,0.8481973098027169,3.870698492718219,2.469200088686312
157,15,3,G|a|q,0.9,80,80,1,195,360.17,5,1.0,0.7721131317581984,4.278572486827487,1.791861533299364
158,15,3,G|a|q,0.9,66,66,1,187,341.0,5,1.0,0.9319991617478148,3.135547668754048,3.733565899095756
159,15,3,G|a|q,0.9,129,129,1,190,341.32,5,1.0,0.7645544723132834,3.813539463264202,3.264796449301221
160,15,3,G|a|q,0.9,141,141,1,198,347.31,5,1.0,0.9894524524038684,3.5652134494782834,2.416553943266726
161,15,3,G|a|q,0.9,172,172,1,195,348.92,5,1.0,0.8337301938757521,4.352640241823,1.9974971984077206
162,15,3,G|a|q,0.9,65,65,1,167,288.83,5,1.0,0.9829878155690869,3.8151801072712677,2.4954100236962073
163,15,3,G|a|q,0.9,179,179,1,48,84.11,5,1.0,0.7715245009913396,4.072763715956202,3.193198574030063
164,15,3,G|a|q,0.9,213,213,1,41,71.54,5,1.0,0.9462758396286257,3.3667832025440725,2.8355162077660343
165,15,3,G|a|q,0.9,232,232,1,186,322.81,5,1.0,0.8651170720916257,3.548550477329181,3.086451608671736
166,15,3,G|a|q,0.9,50,208,0,201,361.17,5,1.0,0.1863046203881073,5.897470751090729,-0.3908021800974676
167,15,3,G|a|q,0.9,110,110,1,180,324.2,5,1.0,0.9587104384613188,3.9298766380401853,1.7186050368843127
168,15,3,G|a|q,0.9,108,108,1,201,353.76,5,1.0,0.8669869676196306,4.207788499304809,2.1275673823439503
169,15,3,G|a|q,0.9,134,134,1,45,78.25,5,1.0,0.7945183404941084,3.4651627217531145,3.4129190517889687
170,15,3,G|a|q,0.9,3,3,1,173,304.66,5,1.0,0.9730656638486133,4.090186513520875,2.1899060068533016
171,15,3,G|a|q,0.9,249,249,1,164,289.15,5,1.0,0.8514044718477026,4.337610087730576,1.9213667161087666
172,15,3,G|a|q,0.9,2,2,1,169,302.2,5,1.0,0.7679379372010475,3.3965827552957784,3.567436617895578
173,15,3,G|a|q,0.9,129,129,1,179,319.87,5,1.0,0.9889096776066716,3.531334352595775,2.7404877279436244
174,15,3,G|a|q,0.9,233,233,1,196,360.5,5,1.0,0.9046291762167328,4.663701499986346,1.3189206437721006
175,15,3,G|a|q,0.9,134,134,1,45,80.36,5,1.0,0.9058847202725143,3.2460040343355288,3.5705967460369314
176,15,3,G|a|q,0.9,35,35,1,176,321.65,5,1.0,0.9965123097127222,3.425553523730358,2.8113268658798933
177,15,3,G|a|q,0.9,138,138,1,198,350.61,5,1.0,0.9042692581153232,3.1701130270836395,3.1782261204673294
178,15,3,G|a|q,0.9,68,68,1,42,71.79,5,1.0,0.8922078404650883,3.0031273273398127,3.934806569707251
179,15,3,G|a|q,0.9,84,84,1,140,248.49,5,1.0,0.8517938671509439,3.930930126815848,2.625382121535277
180,15,3,G|a|q,0.9,120,120,1,197,353.18,5,1.0,0.9574087995932974,3.8550144975697447,2.409664698132377
181,15,3,G|a|q,0.9,218,218,1,191,340.53,5,1.0,0.9421431313872267,3.7937525862284582,2.2695430018700633
182,15,3,G|a|q,0.9,166,166,1,197,364.5,5,1.0,0.8494555412762387,4.110628677700693,1.8067896002957082
183,15,3,G|a|q,0.9,93,93,1,196,356.24,5,1.0,0.9342700516499626,4.028928652370165,2.5187277164731965
184,15,3,G|a|q,0.9,203,203,1,196,345.82,5,1.0,0.9488036262434795,3.0859392599961653,3.3433192971114623
185,15,3,G|a|q,0.9,151,151,1,139,246.16,5,1.0,0.9912292737180257,3.131623254634768,3.316981655801688
186,15,3,G|a|q,0.9,251,251,1,197,345.47,5,1.0,0.9072828285393497,3.807320276153563,2.903434804031643
187,15,3,G|a|q,0.9,147,147,1,75,129.44,5,1.0,0.8188771133401906,3.8889531210191812,3.1549259930179834
188,15,3,G|a|q,0.9,44,44,1,116,208.84,5,1.0,0.8706588288908782,3.338803390083286,3.9003404503529673
189,15,3,G|a|q,0.9,88,88,1,120,207.07,5,1.0,0.8729388604573385,3.8702814271768204,2.6337660856764256
190,15,3,G|a|q,0.9,38,38,1,200,360.38,5,1.0,0.8835643526368843,3.0245963051169076,4.476230487360841
191,15,3,G|a|q,0.9,29,29,1,187,334.1,5,1.0,0.8492596525273309,3.7250719150495852,2.7278975257386056
192,15,3,G|a|q,0.9,89,89,1,181,315.25,5,1.0,0.8385200566662987,4.130664809151526,2.3691255864653455
193,15,3,G|a|q,0.9,213,213,1,117,201.29,5,1.0,0.9086172348361392,3.4213716631174025,3.7426658996530313
194,15,3,G|a|q,0.9,134,134,1,152,263.41,5,1.0,0.8816197722388944,3.6740289203089596,3.0813869284039863
195,15,3,G|a|q,0.9,186,186,1,89,155.13,5,1.0,0.9363271186737098,3.4605984279485464,3.1238771179732723
196,15,3,G|a|q,0.9,44,44,1,73,121.64,5,1.0,0.7968006644870484,3.536423375743041,3.0303630808404076
197,15,3,G|a|q,0.9,109,109,1,81,138.38,5,1.0,0.878402173297454,4.011877556300494,2.715390553201927
198,15,3,G|a|q,0.9,225,225,1,201,345.4,5,1.0,0.8540026532353705,3.3558714215535574,4.319457914990738
199,15,3,G|a|q,0.9,122,122,1,185,331.59,5,1.0,0.8980619653880356,4.765266452077352,1.471145437351554
