seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,q_true,G_fit,q_fit
0,22,5,G|q,0.3,188,188,1,86,227.32,1.0,0.2992167305796997,0.999847292996455
1,22,5,G|q,0.3,94,94,1,74,182.3,1.0,0.2999651640737534,1.0004169976680712
2,22,5,G|q,0.3,33,33,1,87,214.58,1.0,0.29999265489567856,0.9998071219148377
3,22,5,G|q,0.3,43,43,1,100,247.46,1.0,0.3001088528886308,1.0005566419745464
4,22,5,G|q,0.3,5,5,1,87,215.15,1.0,0.29855682481789925,1.0000341314722325
5,22,5,G|q,0.3,107,107,1,104,263.67,1.0,0.2999208990812358,0.9996085463317506
6,22,5,G|q,0.3,115,115,1,72,181.78,1.0,0.30051322865716656,1.0003499691986533
7,22,5,G|q,0.3,47,47,1,58,144.96,1.0,0.3002685536446934,1.0003872478183553
8,22,5,G|q,0.3,44,44,1,83,210.12,1.0,0.30006155124185085,1.0002733858572888
9,22,5,G|q,0.3,54,54,1,79,198.43,1.0,0.3009727578152698,0.9997497656328617
10,22,5,G|q,0.3,24,24,1,85,214.9,1.0,0.3006639071456594,1.000331444968031
11,22,5,G|q,0.3,169,169,1,99,250.26,1.0,0.2999659352876935,1.0001319628330883
12,22,5,G|q,0.3,80,80,1,101,246.46,1.0,0.299961174275648,0.9996599037542676
13,22,5,G|q,0.3,167,167,1,103,251.35,1.0,0.2999071963432262,0.9996009900175764
14,22,5,G|q,0.3,29,29,1,83,207.99,1.0,0.30000651323849103,0.9997043366081799
15,22,5,G|q,0.3,176,176,1,102,255.68,1.0,0.30001077922773517,1.0004526849863178
16,22,5,G|q,0.3,213,213,1,60,154.49,1.0,0.30065065865562496,1.0005888498099957
17,22,5,G|q,0.3,78,78,1,83,211.44,1.0,0.29985912196964004,1.0003755528962466
18,22,5,G|q,0.3,236,236,1,90,221.94,1.0,0.2999753961491935,0.9996288468705034
19,22,5,G|q,0.3,93,93,1,95,235.6,1.0,0.30008736240178263,1.0003295375132253
20,22,5,G|q,0.3,230,230,1,80,198.36,1.0,0.298194956255971,1.0002510609774875
21,22,5,G|q,0.3,23,23,1,87,214.02,1.0,0.30144022732130316,1.000848476479992
22,22,5,G|q,0.3,230,230,1,87,215.12,1.0,0.2999491792270735,0.9997099194781829
23,22,5,G|q,0.3,228,228,1,95,232.87,1.0,0.30042843489968035,1.0005291749560559
24,22,5,G|q,0.3,128,128,1,87,211.9,1.0,0.29996047821158706,0.9997629419234129
25,22,5,G|q,0.3,33,33,1,90,217.91,1.0,0.3015570983754293,0.9997816109067251
26,22,5,G|q,0.3,127,127,1,67,163.56,1.0,0.3040928748089431,1.0009511250830536
27,22,5,G|q,0.3,205,205,1,85,204.64,1.0,0.3000502063557271,1.000390651650457
28,22,5,G|q,0.3,90,90,1,65,155.01,1.0,0.2999173469006556,0.9998043510424658
29,22,5,G|q,0.3,98,98,1,58,134.24,1.0,0.29945251453722926,0.9997999013818336
30,22,5,G|q,0.3,181,181,1,89,207.56,1.0,0.3011352829019806,0.999768129044367
31,22,5,G|q,0.3,165,165,1,72,168.61,1.0,0.30009756298949125,1.0006133784998734
32,22,5,G|q,0.3,73,73,1,71,166.4,1.0,0.30107614494775137,1.0006421535260202
33,22,5,G|q,0.3,136,136,1,84,195.45,1.0,0.3000031818761316,0.9999019650343783
34,22,5,G|q,0.3,246,246,1,86,201.32,1.0,0.3000146992926746,1.000128502659206
35,22,5,G|q,0.3,182,182,1,103,242.06,1.0,0.30007827955289523,1.0004948637982634
36,22,5,G|q,0.3,50,50,1,71,159.54,1.0,0.3002480434551871,0.9995935562275994
37,22,5,G|q,0.3,252,252,1,92,213.02,1.0,0.3000812027588209,1.000078421468652
38,22,5,G|q,0.3,183,183,1,60,147.27,1.0,0.29988928285860805,0.9999623231478795
39,22,5,G|q,0.3,44,44,1,85,210.42,1.0,0.29997785284632184,0.9998020683219513
40,22,5,G|q,0.3,9,9,1,72,176.7,1.0,0.30149115969803364,0.9995625631391273
41,22,5,G|q,0.3,30,30,1,67,164.5,1.0,0.299936104657661,0.9996920273661026
42,22,5,G|q,0.3,188,188,1,60,149.01,1.0,0.29938872204443107,1.000373493402969
43,22,5,G|q,0.3,32,32,1,71,175.36,1.0,0.3000438815880537,1.000052696122913
44,22,5,G|q,0.3,177,177,1,85,210.31,1.0,0.3000236131308753,1.0001916673301194
45,22,5,G|q,0.3,207,207,1,51,124.15,1.0,0.29886789176671263,1.0002197658762348
46,22,5,G|q,0.3,203,203,1,74,182.59,1.0,0.29964885844816247,0.9999410841284426
47,22,5,G|q,0.3,110,110,1,104,265.77,1.0,0.3000144391740297,0.9996463226903075
48,22,5,G|q,0.3,167,167,1,91,238.43,1.0,0.2985739624305722,1.0006279542745018
49,22,5,G|q,0.3,173,173,1,88,227.41,1.0,0.2999240965574608,1.000872730139
