seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,G_fit,a_fit,q_fit
48,12,3,G|a|q,0.3,167,167,1,201,293.33,5,1.0,0.3057006579275896,4.034732861421156,2.11384377333133
49,12,3,G|a|q,0.3,173,173,1,145,208.5,5,1.0,0.36974911249294645,3.9155785182447724,2.542914718111687
50,12,3,G|a|q,0.3,3,140,0,201,345.48,5,1.0,0.5862429492492386,4.426553208706868,2.1530581267279714
51,12,3,G|a|q,0.3,143,233,0,201,338.12,5,1.0,0.19825345472033734,4.484304488789838,1.4660882844175678
52,12,3,G|a|q,0.3,128,201,0,201,334.3,5,1.0,0.17530655899216666,4.894911700843937,1.207725663107049
53,12,3,G|a|q,0.3,155,6,0,144,241.68,5,1.0,0.34198350461972343,4.094529619593562,2.1469003967268354
54,12,3,G|a|q,0.3,65,65,1,161,272.75,5,1.0,0.3179152843963109,3.942076706305639,2.0867895307615947
55,12,3,G|a|q,0.3,73,43,0,201,336.86,5,1.0,0.36956658162948125,4.198343087729728,1.465248967286922
56,12,3,G|a|q,0.3,185,101,0,201,340.97,5,1.0,0.5658937598300833,3.397050476477943,3.1492864615623235
57,12,3,G|a|q,0.3,195,66,0,201,337.29,5,1.0,0.5955314398844235,4.1571015451945454,2.56531443483253
58,12,3,G|a|q,0.3,204,204,1,145,237.64,5,1.0,0.25144072542914486,3.4476692489272627,3.1659910398366793
59,12,3,G|a|q,0.3,25,25,1,177,287.27,5,1.0,0.3641425307792804,3.337415139370199,2.8708746793581814
60,12,3,G|a|q,0.3,209,175,0,196,327.35,5,1.0,0.2814114730482317,4.068391139134284,2.4499157555090836
61,12,3,G|a|q,0.3,100,100,1,175,293.3,5,1.0,0.34222686361510724,4.217346898060968,2.0745060243608537
62,12,3,G|a|q,0.3,125,125,1,193,314.58,5,1.0,0.33973193637874505,3.9859749635796113,3.1252704858329974
63,12,3,G|a|q,0.3,78,78,1,124,198.14,5,1.0,0.275011764499307,3.375118512293491,3.316324885364336
64,12,3,G|a|q,0.3,143,254,0,201,327.24,5,1.0,0.1701702153112491,5.348444322228396,0.6410941239488593
65,12,3,G|a|q,0.3,74,74,1,55,84.43,5,1.0,0.32027288683239985,3.3052076115981137,3.8184020978678443
66,12,3,G|a|q,0.3,91,181,0,201,319.17,5,1.0,0.6658427281549139,3.9790693807139674,2.4980219934595667
67,12,3,G|a|q,0.3,211,211,1,183,288.8,5,1.0,0.33185055437676997,4.120981819975137,2.391217522936043
68,12,3,G|a|q,0.3,143,203,0,201,320.93,5,1.0,0.6215774950772124,3.8131389965994806,2.189051403225773
69,12,3,G|a|q,0.3,0,0,1,145,231.56,5,1.0,0.29129297353784583,3.8532415222608054,2.2690961043981206
70,12,3,G|a|q,0.3,92,92,1,186,296.89,5,1.0,0.32040899725101823,3.877932310656376,2.4488238943902405
71,12,3,G|a|q,0.3,49,49,1,190,300.83,5,1.0,0.281654324801887,4.195371584085747,1.7808509785126136
72,12,3,G|a|q,0.3,165,165,1,157,246.2,5,1.0,0.28130576219779824,3.8795932465348857,1.9272961272082352
73,12,3,G|a|q,0.3,77,76,0,201,306.8,5,1.0,0.5687308452337854,2.895769015187238,4.325531662606098
74,12,3,G|a|q,0.3,78,175,0,201,315.87,5,1.0,0.4539442239482307,4.315890709654369,1.7607985734462415
75,12,3,G|a|q,0.3,152,32,0,201,317.54,5,1.0,0.41610273366283673,3.724152679969776,2.742452474800304
76,12,3,G|a|q,0.3,112,112,1,188,292.72,5,1.0,0.4531149536794803,3.9611960867213325,1.4961006318796712
77,12,3,G|a|q,0.3,92,255,0,201,320.33,5,1.0,0.584924450993801,3.643255171095565,2.6016293637954666
78,12,3,G|a|q,0.3,73,185,0,201,317.93,5,1.0,0.6289433184801198,4.045037767191094,1.8698886511540767
79,12,3,G|a|q,0.3,136,136,1,193,304.42,5,1.0,0.37699563799306646,4.4479944032453345,1.54433916441469
80,12,3,G|a|q,0.3,84,107,0,201,320.62,5,1.0,0.5166570969804005,4.038889116708967,2.204334533669379
81,12,3,G|a|q,0.3,159,189,0,201,328.37,5,1.0,0.5302511390017406,3.707209933748868,2.927500500413588
82,12,3,G|a|q,0.3,219,136,0,195,312.6,5,1.0,0.3439210011197836,3.9876212113703047,2.609598241041574
83,12,3,G|a|q,0.3,21,180,0,201,316.59,5,1.0,0.24275008291828945,4.736591117636945,1.5699468397481549
84,12,3,G|a|q,0.3,212,142,0,201,324.55,5,1.0,0.6439474046073942,2.5218418277696446,5.090790310158874
85,12,3,G|a|q,0.3,18,18,1,114,179.7,5,1.0,0.34123522930232447,3.5062326552560923,2.829515375601445
86,12,3,G|a|q,0.3,192,165,0,201,320.87,5,1.0,0.5486902761360608,3.6535463569046187,2.8855849912925438
87,12,3,G|a|q,0.3,213,224,0,201,319.22,5,1.0,0.5124525520634856,3.8803928968899255,2.5145486787321505
88,12,3,G|a|q,0.3,43,43,1,201,315.82,5,1.0,0.2730787895169773,4.592821556621692,1.7097045776285316
89,12,3,G|a|q,0.3,66,66,1,178,284.9,5,1.0,0.3034449839225565,4.047350445729869,2.4568969688828375
90,12,3,G|a|q,0.3,16,16,1,187,304.21,5,1.0,0.31144148952180223,3.825534462497017,2.4718674366483118
91,12,3,G|a|q,0.3,97,123,0,201,333.15,5,1.0,0.568215489482391,3.761880447225081,2.8672065475568744
92,12,3,G|a|q,0.3,229,229,1,188,310.54,5,1.0,0.28234060340972167,3.7238230379579984,2.3535868665172206
93,12,3,G|a|q,0.3,256,256,1,169,282.04,5,1.0,0.4055436629662536,4.36883783513208,1.8703203861270765
