seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,G_fit,a_fit
0,6,2,G|a,0.1,220,188,0,44,77.29,5,0.26029661850163144,5.350090532888479
1,6,2,G|a,0.1,33,94,0,201,327.61,5,0.5753878452630938,5.155332885192949
2,6,2,G|a,0.1,90,33,0,49,73.59,5,0.17098896098527355,5.132229827107172
3,6,2,G|a,0.1,139,43,0,60,94.94,5,0.12442782892211773,4.993961739280758
4,6,2,G|a,0.1,212,5,0,67,100.41,5,0.06409470199532517,4.66824952431273
5,6,2,G|a,0.1,169,107,0,49,72.39,5,0.18434690813358842,4.879266667703659
6,6,2,G|a,0.1,75,115,0,55,90.69,5,0.11637963468414446,5.1478294747908855
7,6,2,G|a,0.1,135,47,0,201,329.84,5,0.5484068727965196,4.8045263618174685
8,6,2,G|a,0.1,130,44,0,60,98.01,5,0.12578441072136218,5.283655636881094
9,6,2,G|a,0.1,11,54,0,77,123.61,5,0.11024602930863293,4.828893903594429
10,6,2,G|a,0.1,142,24,0,64,96.66,5,0.10310500192325164,5.3975471461942925
11,6,2,G|a,0.1,129,169,0,52,79.4,5,0.16135461990361638,4.963325114866974
12,6,2,G|a,0.1,80,80,1,58,87.92,5,0.1358255316170548,4.6963286803542355
13,6,2,G|a,0.1,47,167,0,61,91.75,5,0.17581154193638196,4.730315818976537
14,6,2,G|a,0.1,30,29,0,68,101.98,5,0.09363176254392874,4.830913112430017
15,6,2,G|a,0.1,78,176,0,49,73.69,5,0.2570762991040939,4.923778948644814
16,6,2,G|a,0.1,189,213,0,201,306.99,5,0.6643603612869805,4.727520202690136
17,6,2,G|a,0.1,178,78,0,72,102.56,5,0.13533028280523152,5.2451777397408925
18,6,2,G|a,0.1,236,236,1,70,101.66,5,0.10386500756892564,4.8058744905399005
19,6,2,G|a,0.1,195,93,0,51,72.04,5,0.10437770023900245,4.992387382211301
20,6,2,G|a,0.1,253,230,0,102,155.99,5,0.14615701867117323,5.213841180557314
21,6,2,G|a,0.1,163,23,0,61,87.71,5,0.1994009926421507,4.743042651463747
22,6,2,G|a,0.1,58,230,0,60,88.7,5,0.13118975842467623,5.163412019773031
23,6,2,G|a,0.1,72,228,0,70,100.63,5,0.07174166714563306,5.142802230611469
24,6,2,G|a,0.1,110,128,0,201,325.01,5,0.5855300660120177,5.060603607649961
25,6,2,G|a,0.1,216,33,0,70,112.61,5,0.13089931346241135,5.099909152489122
26,6,2,G|a,0.1,46,127,0,59,93.74,5,0.08700014715181166,4.911883094428467
27,6,2,G|a,0.1,116,205,0,56,87.88,5,0.1877674409277903,4.97339226803391
28,6,2,G|a,0.1,73,90,0,66,98.63,5,0.11842503740554328,5.1398055123720505
29,6,2,G|a,0.1,83,98,0,61,90.39,5,0.24621759846676586,4.701233923169317
