seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,G_fit,a_fit
0,6,2,G|a,0.1,45,188,0,52,110.9,5,0.029660934571894105,5.363727759211365
1,6,2,G|a,0.1,37,94,0,201,433.05,5,0.024818084050662607,5.702533000091251
2,6,2,G|a,0.1,209,33,0,60,125.0,5,0.07064939282628464,5.122740847364771
3,6,2,G|a,0.1,139,43,0,54,111.35,5,0.014882482623665719,4.999104972788497
4,6,2,G|a,0.1,146,5,0,53,107.93,5,0.02230259939079505,4.6665243128890905
5,6,2,G|a,0.1,169,107,0,68,144.65,5,0.05764196112638912,4.955401496745522
6,6,2,G|a,0.1,104,115,0,59,121.09,5,0.04574290218413625,5.1512037407513835
7,6,2,G|a,0.1,135,47,0,201,432.2,5,0.08362308951761147,3.948269118779708
8,6,2,G|a,0.1,78,44,0,53,109.47,5,0.02776792254417854,5.286621024973673
9,6,2,G|a,0.1,236,54,0,201,431.78,5,0.12021258443511113,3.524057310398209
10,6,2,G|a,0.1,142,24,0,201,430.39,5,0.1208165261113807,3.8581463200885757
11,6,2,G|a,0.1,29,169,0,45,87.77,5,0.011864194798974914,4.972394709459676
12,6,2,G|a,0.1,80,80,1,76,159.09,5,0.10688462697709643,4.708889960747342
13,6,2,G|a,0.1,167,167,1,201,448.4,5,0.04725076057048443,5.286311677530061
14,6,2,G|a,0.1,3,29,0,201,454.15,5,0.04584319044787691,3.163887394513192
15,6,2,G|a,0.1,176,176,1,66,133.11,5,0.08110115666419182,4.998982011340587
16,6,2,G|a,0.1,189,213,0,46,94.42,5,0.0908951177226103,4.747780139778733
17,6,2,G|a,0.1,157,78,0,56,113.69,5,0.022692784974271726,5.2542126331853884
18,6,2,G|a,0.1,101,236,0,73,151.8,5,0.02119122560893744,4.775243651400863
19,6,2,G|a,0.1,29,93,0,64,134.65,5,0.05849791592242319,4.994589891608849
20,6,2,G|a,0.1,29,230,0,62,123.84,5,0.022148591771274605,5.218340690214183
21,6,2,G|a,0.1,97,23,0,66,129.18,5,0.0261406627244719,4.7478100980011275
22,6,2,G|a,0.1,145,230,0,58,112.57,5,0.06398234973118716,5.169663353702711
23,6,2,G|a,0.1,72,228,0,201,411.39,5,0.1662691666498306,3.8226866130962307
24,6,2,G|a,0.1,159,128,0,61,122.78,5,0.07435995672158079,5.08997804106025
25,6,2,G|a,0.1,208,33,0,54,100.27,5,0.013052966885825924,5.08820327810499
26,6,2,G|a,0.1,46,127,0,72,141.1,5,0.025813292962798943,4.919218418445061
27,6,2,G|a,0.1,236,205,0,201,408.63,5,0.07185993851731313,5.442985057958051
28,6,2,G|a,0.1,130,90,0,63,122.28,5,0.026936468429719918,5.141523621042925
29,6,2,G|a,0.1,245,98,0,46,91.18,5,0.10703477334005047,4.700260481821626
30,6,2,G|a,0.1,169,181,0,201,412.99,5,0.22244102234619265,3.4201510851459953
31,6,2,G|a,0.1,50,165,0,58,113.04,5,0.018996446912135822,4.820007108793751
32,6,2,G|a,0.1,171,73,0,201,417.2,5,0.18095276360137522,3.30383503082446
33,6,2,G|a,0.1,36,136,0,46,94.61,5,0.0189031545152177,5.0596620579286435
34,6,2,G|a,0.1,194,246,0,51,111.19,5,0.034286437143744894,5.298418899652693
35,6,2,G|a,0.1,79,182,0,201,468.77,5,0.08203481915821882,4.509151307515837
36,6,2,G|a,0.1,128,50,0,82,193.26,5,0.06931382997164742,4.742714418119519
37,6,2,G|a,0.1,140,252,0,201,495.64,5,0.14854300556292654,5.302957455824196
38,6,2,G|a,0.1,77,183,0,52,123.4,5,0.023975985220521127,4.983008806993418
39,6,2,G|a,0.1,150,44,0,53,126.53,5,0.01188498525764574,4.758099385716136
40,6,2,G|a,0.1,9,9,1,201,471.96,5,0.1252018817426869,3.753673687517785
41,6,2,G|a,0.1,30,30,1,59,134.38,5,0.09905230245828688,4.95155749027787
42,6,2,G|a,0.1,30,188,0,61,137.83,5,0.03486044331817099,5.3324910233323
43,6,2,G|a,0.1,32,32,1,201,461.69,5,0.1113320401235368,4.304549108709869
44,6,2,G|a,0.1,248,177,0,56,123.71,5,0.0166690670155427,5.079622324801022
45,6,2,G|a,0.1,111,207,0,68,152.49,5,0.03930199865501144,4.929575768590067
46,6,2,G|a,0.1,237,203,0,46,95.15,5,0.019284355885850542,4.90082778107968
47,6,2,G|a,0.1,121,110,0,49,104.08,5,0.018093862277533568,5.207857322386882
48,6,2,G|a,0.1,193,167,0,53,113.81,5,0.018315019709124115,4.940846851804079
49,6,2,G|a,0.1,112,173,0,56,121.96,5,0.033245396111439535,5.094276128887528
