seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,G_fit,a_fit,q_fit
37,13,3,G|a|q,0.5,252,252,1,131,505.68,5,1.0,0.5003378917613156,4.9962675956548095,0.9998947994899196
38,13,3,G|a|q,0.5,183,183,1,132,511.38,5,1.0,0.5000659723562456,4.996312019177817,1.0000108725222587
39,13,3,G|a|q,0.5,44,44,1,142,547.93,5,1.0,0.5000848236606781,4.9993044683333245,0.9999099435021662
40,13,3,G|a|q,0.5,9,9,1,147,569.32,5,1.0,0.5002135762686883,4.999526188751352,0.9999034423008352
41,13,3,G|a|q,0.5,30,30,1,201,780.14,5,1.0,0.5039081211493011,4.9628639695281604,0.9996651267376713
42,13,3,G|a|q,0.5,188,188,1,137,526.21,5,1.0,0.5000362664779069,4.999444630965731,0.9998436467636916
43,13,3,G|a|q,0.5,32,32,1,103,398.06,5,1.0,0.5000877246237981,4.999123038367739,0.9999580010191991
44,13,3,G|a|q,0.5,177,177,1,176,657.12,5,1.0,0.5003199899700549,4.992803937632661,0.9999041254618496
45,13,3,G|a|q,0.5,207,207,1,147,551.2,5,1.0,0.5001238737891418,4.999141238915236,1.000020296980637
46,13,3,G|a|q,0.5,203,203,1,141,536.06,5,1.0,0.5002747674129999,4.996429228269518,1.0000092155076212
47,13,3,G|a|q,0.5,110,110,1,116,445.56,5,1.0,0.5001506473220603,4.999147418652442,0.9999767519273801
48,13,3,G|a|q,0.5,167,167,1,175,666.57,5,1.0,0.5002952988334834,5.001030377257412,1.0000000591908529
49,13,3,G|a|q,0.5,173,173,1,201,751.02,5,1.0,0.5004395837548178,4.994757205431811,0.9999594696297676
