seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,G_fit,a_fit,q_fit
0,11,3,G|a|q,0.1,188,188,1,178,379.59,5,1.0,0.09607371089938757,5.198944574552542,1.0017095207528974
1,11,3,G|a|q,0.1,94,94,1,196,389.37,5,1.0,0.10005065984064204,4.996854116744712,0.9999483451960512
2,11,3,G|a|q,0.1,33,33,1,105,209.12,5,1.0,0.09994531116543008,5.007269281548383,1.0003129030495204
3,11,3,G|a|q,0.1,43,43,1,134,268.21,5,1.0,0.09991768197362765,5.008500265102854,1.0002261772247403
4,11,3,G|a|q,0.1,5,5,1,201,399.68,5,1.0,0.1030373531189486,4.5790737044835454,0.9969725185216144
5,11,3,G|a|q,0.1,107,107,1,201,401.98,5,1.0,0.1297898804642498,3.037404601859588,0.9690809108643345
6,11,3,G|a|q,0.1,115,115,1,201,397.1,5,1.0,0.09540399392589587,5.588014752826874,1.0035311822815143
7,11,3,G|a|q,0.1,47,47,1,169,337.15,5,1.0,0.10001677702058515,4.99838923000713,0.9999996678648373
8,11,3,G|a|q,0.1,44,44,1,201,398.63,5,1.0,0.36262683975940074,5.986480916565857,1.0060285917343466
9,11,3,G|a|q,0.1,54,54,1,194,383.44,5,1.0,0.09993796418866739,5.0061427438419654,1.0000353868663037
10,11,3,G|a|q,0.1,24,24,1,201,400.25,5,1.0,0.09613024522054607,5.3436150592886635,1.0022942778891248
11,11,3,G|a|q,0.1,169,169,1,201,395.5,5,1.0,0.270154476277206,5.455408300364104,1.0019092885038254
12,11,3,G|a|q,0.1,80,80,1,201,394.57,5,1.0,0.10140990793600298,4.814256845469442,0.9986843841557002
13,11,3,G|a|q,0.1,167,167,1,201,394.04,5,1.0,0.10320330067009542,4.728576956185923,0.9979994204219669
14,11,3,G|a|q,0.1,29,29,1,98,189.98,5,1.0,0.10025272326913119,5.075762455423839,1.0004731014182637
15,11,3,G|a|q,0.1,176,176,1,201,396.29,5,1.0,0.10287761619334021,4.740005349518686,0.9980125714262775
16,11,3,G|a|q,0.1,213,213,1,176,345.65,5,1.0,0.10005439958842405,4.996219508397871,0.9999434782230656
17,11,3,G|a|q,0.1,78,78,1,201,392.66,5,1.0,0.10037258575946925,4.961076679899339,0.99974763167094
18,11,3,G|a|q,0.1,236,236,1,201,398.77,5,1.0,0.10155049211851955,4.839031674178359,0.9984942100065248
19,11,3,G|a|q,0.1,93,93,1,201,394.28,5,1.0,0.10015663747191275,4.980116420767711,0.9998685367794602
20,11,3,G|a|q,0.1,230,230,1,201,392.53,5,1.0,0.17613732495502613,4.969054532784336,1.0010397330661363
21,11,3,G|a|q,0.1,23,23,1,201,389.51,5,1.0,0.10238568316669082,4.560055495684581,0.9964349034097756
22,11,3,G|a|q,0.1,230,230,1,103,199.47,5,1.0,0.09499691186732794,4.807930851273302,0.9993768175776343
23,11,3,G|a|q,0.1,228,228,1,201,394.81,5,1.0,0.1463100009006981,5.251736427318942,0.9907771161443144
24,11,3,G|a|q,0.1,128,128,1,103,194.2,5,1.0,0.09856456041533561,5.052703276562644,1.0004043837835925
25,11,3,G|a|q,0.1,33,33,1,201,374.48,5,1.0,0.10023707085446495,4.981423954022167,0.9998735226012341
26,11,3,G|a|q,0.1,127,127,1,142,263.7,5,1.0,0.10075652927177205,5.002874308880869,1.000074190867751
27,11,3,G|a|q,0.1,205,205,1,175,326.41,5,1.0,0.10003267063365232,4.99658577289766,0.9999900162880486
28,11,3,G|a|q,0.1,90,90,1,201,373.57,5,1.0,0.1754994487575154,5.398579102759459,1.0018956932574725
29,11,3,G|a|q,0.1,98,98,1,168,312.45,5,1.0,0.09996504814636664,5.0039792438597805,0.9999839914658789
30,11,3,G|a|q,0.1,181,181,1,201,369.73,5,1.0,0.10114599632358924,4.885362339112066,0.9992122123449281
31,11,3,G|a|q,0.1,165,165,1,201,374.88,5,1.0,0.09919002111521487,5.113355715582143,1.000752061788612
32,11,3,G|a|q,0.1,73,73,1,201,372.2,5,1.0,0.10109382562944763,4.905784956921205,0.9992837800008917
33,11,3,G|a|q,0.1,136,136,1,201,375.69,5,1.0,0.09908119258775802,5.264635232916166,1.001572606708648
34,11,3,G|a|q,0.1,246,246,1,201,364.7,5,1.0,0.09970713680172891,5.030717081219735,1.0001961720140866
35,11,3,G|a|q,0.1,182,182,1,201,367.86,5,1.0,0.09546572301648001,5.4548931063945965,1.003023719545794
36,11,3,G|a|q,0.1,50,50,1,201,371.96,5,1.0,0.10131966101021234,4.878797464316374,0.9990915801829874
37,11,3,G|a|q,0.1,252,252,1,201,370.66,5,1.0,0.1214017414430518,5.670744977498054,0.9878526505997907
38,11,3,G|a|q,0.1,183,183,1,72,128.69,5,1.0,0.10041112970079603,4.960468399138726,1.000811993453613
39,11,3,G|a|q,0.1,44,44,1,201,369.62,5,1.0,0.1113486731864657,4.056638718858955,0.9905994504734777
40,11,3,G|a|q,0.1,9,9,1,201,367.29,5,1.0,0.09767762316745207,5.232532056314211,1.0015241428655508
41,11,3,G|a|q,0.1,30,30,1,119,215.94,5,1.0,0.10003027353253609,4.997056580453263,0.9999021754363043
42,11,3,G|a|q,0.1,188,188,1,201,367.42,5,1.0,0.10012899705805214,4.989818337849394,0.9999264218071352
43,11,3,G|a|q,0.1,32,32,1,107,192.91,5,1.0,0.1000969940236697,4.990800596020828,0.9996001140394662
44,11,3,G|a|q,0.1,177,177,1,201,366.68,5,1.0,0.09541743902604323,5.418670730189581,1.0026082887281131
45,11,3,G|a|q,0.1,207,207,1,201,359.69,5,1.0,0.11884162102917889,3.7020590342863966,0.9861514090413297
46,11,3,G|a|q,0.1,203,203,1,201,369.34,5,1.0,0.1345313894666623,5.447328065577653,1.0007591599130148
47,11,3,G|a|q,0.1,110,110,1,201,391.16,5,1.0,0.1140481284851427,5.741650059044287,1.0036099339505546
48,11,3,G|a|q,0.1,167,167,1,201,371.23,5,1.0,0.13661095068892717,4.710198691058996,0.998314806158998
49,11,3,G|a|q,0.1,173,173,1,201,367.9,5,1.0,0.10251682323483664,4.686664457959708,0.9974832489432226
