seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,q_true,G_fit,q_fit
0,21,5,G|q,0.1,220,188,0,131,286.83,1.0,0.05941118397830524,0.9781872109701398
1,21,5,G|q,0.1,94,94,1,201,427.26,1.0,0.1793354842289176,0.356024734653185
2,21,5,G|q,0.1,33,33,1,201,428.0,1.0,0.05905137550283766,1.2025400051736244
3,21,5,G|q,0.1,139,43,0,201,427.84,1.0,0.052623883935106974,0.6035291395409114
4,21,5,G|q,0.1,221,5,0,201,423.13,1.0,0.02203499410226974,0.3829353777046402
5,21,5,G|q,0.1,210,107,0,201,433.54,1.0,0.07362457049288028,0.06471949451467601
6,21,5,G|q,0.1,55,115,0,201,437.25,1.0,0.033077550571940575,0.8833623749465143
7,21,5,G|q,0.1,219,47,0,201,440.13,1.0,0.08599737076077726,1.5352561201361374
8,21,5,G|q,0.1,187,44,0,82,177.49,1.0,0.029906985918209318,1.2879030264997768
9,21,5,G|q,0.1,236,54,0,201,435.95,1.0,0.11053732108845236,1.133536934665011
10,21,5,G|q,0.1,2,24,0,201,421.03,1.0,0.04137368213173244,2.196346007753552
11,21,5,G|q,0.1,39,169,0,201,422.49,1.0,0.010602737020179323,0.5005241685017346
12,21,5,G|q,0.1,197,80,0,201,425.36,1.0,0.06703498633235605,0.340398904778908
13,21,5,G|q,0.1,125,167,0,201,422.27,1.0,0.44141673722689473,0.09887338134945531
14,21,5,G|q,0.1,117,29,0,201,413.45,1.0,0.05434396753749835,0.42504112552697954
15,21,5,G|q,0.1,78,176,0,201,414.38,1.0,0.09615922506307001,0.28688829203738797
16,21,5,G|q,0.1,189,213,0,129,273.67,1.0,0.13958830744118939,0.5664382629686259
17,21,5,G|q,0.1,78,78,1,201,423.54,1.0,0.04915749843249672,1.3315671666701154
18,21,5,G|q,0.1,175,236,0,201,413.06,1.0,0.5249832258242527,0.4284060534869406
19,21,5,G|q,0.1,75,93,0,107,222.15,1.0,0.06795120127956725,0.9413926745296783
20,21,5,G|q,0.1,3,230,0,93,193.56,1.0,0.03336376998944284,1.0439054250855773
21,21,5,G|q,0.1,97,23,0,201,420.81,1.0,0.9823708859358405,0.003962222662127831
22,21,5,G|q,0.1,187,230,0,201,408.06,1.0,0.021240708539743868,0.8670728007023099
23,21,5,G|q,0.1,231,228,0,201,410.63,1.0,0.12711945357677118,0.9222080714438772
24,21,5,G|q,0.1,100,128,0,135,272.18,1.0,0.10390106207806891,0.3904331426527842
25,21,5,G|q,0.1,216,33,0,201,414.14,1.0,0.0625272565417366,1.173881024465486
26,21,5,G|q,0.1,120,127,0,201,421.92,1.0,0.09899721085685528,2.2893488769167396
27,21,5,G|q,0.1,116,205,0,201,424.72,1.0,0.246698167277362,0.352823196779467
28,21,5,G|q,0.1,73,90,0,117,237.36,1.0,0.04442280647516971,1.018974264854877
29,21,5,G|q,0.1,75,98,0,174,359.55,1.0,0.22825440189439136,0.1764567033205406
30,21,5,G|q,0.1,126,181,0,201,425.4,1.0,0.21863240911591456,1.280807623176983
31,21,5,G|q,0.1,144,165,0,201,415.91,1.0,0.5495797271245894,-0.020374271097271163
32,21,5,G|q,0.1,148,73,0,201,404.49,1.0,0.22440512810150245,1.003708122320456
33,21,5,G|q,0.1,25,136,0,117,232.21,1.0,0.06301970884082295,0.9385926410991656
34,21,5,G|q,0.1,84,246,0,201,403.66,1.0,0.04740693689811932,1.3812428798086027
35,21,5,G|q,0.1,19,182,0,201,399.43,1.0,0.02187671358928223,1.00535668821119
36,21,5,G|q,0.1,108,50,0,201,406.58,1.0,0.07991916309128887,2.074452536109861
37,21,5,G|q,0.1,140,252,0,201,417.8,1.0,0.1612238574308007,0.892455488874274
38,21,5,G|q,0.1,218,183,0,162,334.5,1.0,0.0822088889726402,0.8081175166360348
39,21,5,G|q,0.1,83,44,0,160,329.35,1.0,0.13172577343440015,0.13413386013392298
40,21,5,G|q,0.1,9,9,1,201,421.54,1.0,0.24829375008169025,0.7598721292181573
41,21,5,G|q,0.1,157,30,0,137,286.48,1.0,0.08593486171201334,0.5292579681878072
42,21,5,G|q,0.1,229,188,0,113,229.2,1.0,0.03937033154105138,1.1228256656743436
43,21,5,G|q,0.1,244,32,0,201,410.69,1.0,0.18503127414774473,0.5329184668863045
44,21,5,G|q,0.1,248,177,0,106,212.84,1.0,0.036071791896088244,0.9775301774365951
45,21,5,G|q,0.1,111,207,0,195,392.51,1.0,0.30981830887087225,-0.11574190783431489
46,21,5,G|q,0.1,29,203,0,140,276.15,1.0,0.07723206514845657,0.7236721553371446
47,21,5,G|q,0.1,165,110,0,50,92.72,1.0,0.012266803158745366,1.2535379738970929
48,21,5,G|q,0.1,103,167,0,201,402.03,1.0,0.014819722141594842,0.4871061429767625
49,21,5,G|q,0.1,173,173,1,201,412.41,1.0,0.2403953897930117,0.5166089518705366
