seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,q_true,G_fit,q_fit
0,23,5,G|q,0.5,188,188,1,109,207.3,1.0,0.8635437547369227,0.48814240694423455
1,23,5,G|q,0.5,94,94,1,67,118.35,1.0,0.5739385305951769,0.838672651325189
2,23,5,G|q,0.5,33,33,1,92,163.82,1.0,0.6714493548523616,0.6895015009447433
3,23,5,G|q,0.5,43,43,1,84,147.55,1.0,0.4288713711047639,1.1964287809968204
4,23,5,G|q,0.5,5,5,1,112,200.75,1.0,0.8220459169374162,0.5255877332804456
5,23,5,G|q,0.5,107,107,1,79,138.18,1.0,0.6336473131204146,0.7841893516872418
6,23,5,G|q,0.5,115,115,1,137,244.44,1.0,0.2803595975873575,2.0792987481320777
7,23,5,G|q,0.5,47,47,1,97,173.25,1.0,0.4534846066377725,1.1870654145772992
8,23,5,G|q,0.5,44,44,1,81,146.55,1.0,0.4541440740746308,1.1725350422821745
9,23,5,G|q,0.5,54,54,1,94,167.3,1.0,0.3345080392143551,1.6291981941623308
10,23,5,G|q,0.5,24,24,1,103,184.71,1.0,0.3606146812821367,1.5231625856606956
11,23,5,G|q,0.5,169,169,1,107,197.64,1.0,0.5891069340544528,0.7207766762549187
12,23,5,G|q,0.5,80,80,1,86,152.66,1.0,0.5056628929764637,0.9612953431546059
13,23,5,G|q,0.5,167,167,1,88,155.22,1.0,0.5831364747320067,0.7935781135491249
14,23,5,G|q,0.5,29,29,1,108,194.17,1.0,0.40657449627161313,1.2890032423055455
15,23,5,G|q,0.5,176,176,1,90,159.25,1.0,0.7010360698459268,0.6389508692219761
16,23,5,G|q,0.5,213,213,1,81,141.43,1.0,0.49813356472887654,1.0654935185501249
17,23,5,G|q,0.5,78,78,1,98,171.63,1.0,0.5858473714522185,0.7921923926445856
18,23,5,G|q,0.5,236,236,1,98,172.38,1.0,0.5054850014570671,1.089720433952562
19,23,5,G|q,0.5,93,93,1,118,207.57,1.0,0.4699231890971699,1.0721462171133673
20,23,5,G|q,0.5,230,230,1,104,182.65,1.0,0.7685971122108839,0.5353518859213424
21,23,5,G|q,0.5,23,23,1,98,172.49,1.0,0.6477706357672317,0.7824781126732476
22,23,5,G|q,0.5,230,230,1,112,203.12,1.0,0.6438919784987891,0.7283996980250259
23,23,5,G|q,0.5,228,228,1,121,221.38,1.0,0.3480265149822698,1.6485454387890133
24,23,5,G|q,0.5,128,128,1,102,185.3,1.0,0.5777442691871931,0.7921308244981614
25,23,5,G|q,0.5,33,33,1,105,191.03,1.0,0.4000598899130124,1.3990082481393178
26,23,5,G|q,0.5,127,127,1,123,227.35,1.0,0.3500561124369854,1.71055245216886
27,23,5,G|q,0.5,205,205,1,73,132.27,1.0,0.39923995002613305,1.2980895659340543
28,23,5,G|q,0.5,90,90,1,115,209.07,1.0,0.6497765930824503,0.6610588325382071
29,23,5,G|q,0.5,98,98,1,87,156.54,1.0,0.552954209325588,0.8302265428403615
30,23,5,G|q,0.5,181,181,1,107,195.05,1.0,0.44360329708314516,1.2102477120841393
31,23,5,G|q,0.5,165,165,1,92,168.56,1.0,0.48211985707778665,0.9721820903246362
32,23,5,G|q,0.5,73,73,1,87,157.19,1.0,0.45335242195495634,1.2180965712405123
33,23,5,G|q,0.5,136,136,1,201,366.1,1.0,0.19859608362865744,2.8165836813195
34,23,5,G|q,0.5,246,246,1,96,166.87,1.0,0.5435214267604924,0.9240811226589001
35,23,5,G|q,0.5,182,182,1,92,160.07,1.0,0.3804711374916211,1.3432151342549783
36,23,5,G|q,0.5,50,50,1,87,152.02,1.0,0.6059202322294738,0.8306935059479642
37,23,5,G|q,0.5,252,252,1,131,228.42,1.0,0.23335899091850337,2.4750902526739242
38,23,5,G|q,0.5,183,183,1,75,130.61,1.0,0.5255028825152139,0.9506631463254668
39,23,5,G|q,0.5,44,44,1,110,192.44,1.0,0.6873291029250932,0.7373087364110831
40,23,5,G|q,0.5,9,9,1,132,233.14,1.0,0.27199040979592576,2.1085879264300234
41,23,5,G|q,0.5,30,30,1,104,181.42,1.0,0.5119247381710249,0.9681396960740842
42,23,5,G|q,0.5,188,188,1,90,157.28,1.0,0.5702885654564586,0.8690835888949471
43,23,5,G|q,0.5,32,32,1,88,153.4,1.0,0.48210770908685174,1.0221442569865924
44,23,5,G|q,0.5,177,177,1,110,189.95,1.0,0.40978858219429976,1.1179225519193563
45,23,5,G|q,0.5,207,207,1,96,167.36,1.0,0.6677693311124437,0.704827403567405
46,23,5,G|q,0.5,203,203,1,103,180.91,1.0,0.5845186605093006,0.6856690679112626
47,23,5,G|q,0.5,110,110,1,103,176.74,1.0,0.54491409291279,0.8401116185801143
48,23,5,G|q,0.5,167,167,1,158,276.09,1.0,0.901236637149344,0.4496644703466864
49,23,5,G|q,0.5,173,173,1,109,190.87,1.0,0.6634391608016025,0.78174071338727
