seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,G_fit,a_fit,q_fit
39,13,3,G|a|q,0.5,44,44,1,201,303.97,5,1.0,0.580584710083573,5.931876653297591,0.9139998133966364
40,13,3,G|a|q,0.5,9,9,1,201,301.28,5,1.0,0.3229957663892644,4.209308982524925,1.7241497124002934
41,13,3,G|a|q,0.5,30,30,1,201,302.28,5,1.0,0.7069966493080178,3.6052633798302054,0.6128867167491925
42,13,3,G|a|q,0.5,188,188,1,201,302.08,5,1.0,0.5655138372707262,5.03911107232953,0.8788106743015719
43,13,3,G|a|q,0.5,32,32,1,201,303.64,5,1.0,0.5835266197881434,3.9445786607967483,0.7889241587982937
44,13,3,G|a|q,0.5,177,177,1,201,301.68,5,1.0,0.602266861579039,3.4636478661538495,0.6668104630845434
45,13,3,G|a|q,0.5,207,207,1,201,300.07,5,1.0,0.5665979327588907,5.894058361656918,0.8768541580299993
46,13,3,G|a|q,0.5,203,203,1,201,302.63,5,1.0,0.652173545725784,4.302761798844362,0.5759572202448823
47,13,3,G|a|q,0.5,110,110,1,201,298.03,5,1.0,0.4687407514960919,5.888766172823657,1.0147486482790837
48,13,3,G|a|q,0.5,167,167,1,201,296.12,5,1.0,0.7839738786388518,6.042100081436968,0.5652987150836135
49,13,3,G|a|q,0.5,173,173,1,201,297.16,5,1.0,0.5635025082292413,6.051761171110203,0.9589742726213558
