seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,G_fit,a_fit
0,9,2,G|a,0.7,188,188,1,74,178.12,5,0.6999209567842565,4.999970436746634
1,9,2,G|a,0.7,94,94,1,89,185.5,5,0.6999761613999226,5.00003395647243
2,9,2,G|a,0.7,33,33,1,105,213.48,5,0.7000682637785849,4.999975968678654
3,9,2,G|a,0.7,43,43,1,84,169.02,5,0.6999975445226251,5.000180261847014
4,9,2,G|a,0.7,5,5,1,86,168.76,5,0.7001152596100839,5.000086201666001
5,9,2,G|a,0.7,107,107,1,77,152.89,5,0.7000868355939974,4.99957247366829
6,9,2,G|a,0.7,115,115,1,69,135.66,5,0.7000130793515729,4.999579069796343
7,9,2,G|a,0.7,47,47,1,88,174.22,5,0.7003071662997264,5.000476262829019
8,9,2,G|a,0.7,44,44,1,79,157.25,5,0.6999981343467161,4.999827158320714
9,9,2,G|a,0.7,54,54,1,100,199.21,5,0.700087584387314,5.000057643973212
10,9,2,G|a,0.7,24,24,1,114,229.74,5,0.7000369241130385,4.999761977897634
11,9,2,G|a,0.7,169,169,1,76,149.43,5,0.6999604203841089,4.999660477067731
12,9,2,G|a,0.7,80,80,1,74,144.96,5,0.7000353291723566,4.999950658236435
13,9,2,G|a,0.7,167,167,1,95,189.09,5,0.7000172509359563,5.000241789098997
14,9,2,G|a,0.7,29,29,1,75,148.63,5,0.6999401696063351,4.9997203006151665
15,9,2,G|a,0.7,176,176,1,82,162.78,5,0.699982297880708,4.999741443077573
16,9,2,G|a,0.7,213,213,1,69,135.94,5,0.700138677244106,5.000005638835045
17,9,2,G|a,0.7,78,78,1,74,145.69,5,0.7001342022643269,4.9999401845581
18,9,2,G|a,0.7,236,236,1,74,145.22,5,0.6998466062649817,5.000005131017078
19,9,2,G|a,0.7,93,93,1,111,219.83,5,0.7000198564487558,5.000139015488922
20,9,2,G|a,0.7,230,230,1,93,184.77,5,0.7000234055177025,4.999510904608327
21,9,2,G|a,0.7,23,23,1,100,200.22,5,0.7003116293517394,4.999325564669718
22,9,2,G|a,0.7,230,230,1,104,203.77,5,0.7001825119112373,5.000357661107394
23,9,2,G|a,0.7,228,228,1,76,148.45,5,0.6998918154960239,5.000139100802954
24,9,2,G|a,0.7,128,128,1,82,158.9,5,0.700051016982547,4.999982938188853
25,9,2,G|a,0.7,33,33,1,97,190.8,5,0.7001136735927276,5.000491692654594
26,9,2,G|a,0.7,127,127,1,82,160.9,5,0.6999541519853455,4.999999029653636
27,9,2,G|a,0.7,205,205,1,77,151.02,5,0.6999394372387557,4.999678908530676
28,9,2,G|a,0.7,90,90,1,86,169.94,5,0.7000161644612007,4.999904693026427
29,9,2,G|a,0.7,98,98,1,96,188.35,5,0.7000042934355827,4.999781783024596
30,9,2,G|a,0.7,181,181,1,72,138.99,5,0.7002258100655703,4.998786172686393
31,9,2,G|a,0.7,165,165,1,85,166.51,5,0.7001036686758693,4.999787564658127
32,9,2,G|a,0.7,73,73,1,77,149.88,5,0.7000034279050181,4.999878930937249
33,9,2,G|a,0.7,136,136,1,87,170.01,5,0.7000641547981964,5.000068257360546
34,9,2,G|a,0.7,246,246,1,84,164.43,5,0.6998870043936741,4.9998612797104505
35,9,2,G|a,0.7,182,182,1,68,134.44,5,0.7000443927770739,4.999777695586203
36,9,2,G|a,0.7,50,50,1,84,163.94,5,0.6999568873014496,4.999673652531975
37,9,2,G|a,0.7,252,252,1,96,187.73,5,0.6999822764894144,4.999746962899808
38,9,2,G|a,0.7,183,183,1,91,179.58,5,0.7000665205555372,5.0001802879085915
39,9,2,G|a,0.7,44,44,1,89,176.15,5,0.6999591051336613,4.999789964690382
40,9,2,G|a,0.7,9,9,1,95,185.65,5,0.7001425264652394,5.000191157633128
41,9,2,G|a,0.7,30,30,1,92,177.34,5,0.7003213815056628,5.000145887057028
42,9,2,G|a,0.7,188,188,1,87,172.29,5,0.7000008641334401,4.999912321447477
43,9,2,G|a,0.7,32,32,1,92,180.32,5,0.7000473534937234,4.999796562187013
44,9,2,G|a,0.7,177,177,1,55,109.2,5,0.6996395456548617,4.99988698770255
45,9,2,G|a,0.7,207,207,1,102,206.45,5,0.6999679123614326,4.999920914529064
46,9,2,G|a,0.7,203,203,1,86,178.11,5,0.7000196823496029,4.999891039251316
47,9,2,G|a,0.7,110,110,1,67,137.35,5,0.7003012535679324,4.999532771574259
48,9,2,G|a,0.7,167,167,1,89,183.78,5,0.700083902807919,4.999802028443743
49,9,2,G|a,0.7,173,173,1,86,174.31,5,0.7002590957164849,5.000513883790054
