seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,q_true,G_fit,q_fit
0,21,5,G|q,0.1,188,188,1,78,163.42,1.0,0.09403005656863252,1.0010158790308397
1,21,5,G|q,0.1,94,94,1,68,130.0,1.0,0.09852538500124322,1.0011450114258256
2,21,5,G|q,0.1,33,33,1,88,169.56,1.0,0.09926262224700245,1.0005073033019756
3,21,5,G|q,0.1,43,43,1,71,136.5,1.0,0.10236769554116974,1.0011822806956
4,21,5,G|q,0.1,5,5,1,201,391.7,1.0,0.9866835238990562,0.9990181025821594
5,21,5,G|q,0.1,107,107,1,74,141.66,1.0,0.0945246031407079,1.002970067278138
6,21,5,G|q,0.1,115,115,1,97,190.13,1.0,0.11310965426157946,1.000841676273665
7,21,5,G|q,0.1,47,47,1,80,154.72,1.0,0.10208965304746952,1.00055438734251
8,21,5,G|q,0.1,44,44,1,201,395.54,1.0,0.3438887552276883,1.0003509063800886
9,21,5,G|q,0.1,54,54,1,110,212.15,1.0,0.10214123006594586,0.999955322018717
10,21,5,G|q,0.1,24,24,1,90,173.16,1.0,0.10341529843248226,1.0007533931814092
11,21,5,G|q,0.1,169,169,1,131,257.32,1.0,0.1024420871928806,1.0005512000530086
12,21,5,G|q,0.1,80,80,1,74,144.06,1.0,0.10006519540859296,1.0001111267700138
13,21,5,G|q,0.1,167,167,1,93,181.05,1.0,0.09856948852895778,1.0003619599463505
14,21,5,G|q,0.1,29,29,1,70,137.72,1.0,0.10185041553367552,0.9995535110614564
15,21,5,G|q,0.1,176,176,1,83,160.28,1.0,0.09360683736382507,1.000548291124998
16,21,5,G|q,0.1,213,213,1,64,122.69,1.0,0.10058875036989022,1.000155640997314
17,21,5,G|q,0.1,78,78,1,86,169.2,1.0,0.0991223614521146,1.0004540926343992
18,21,5,G|q,0.1,236,236,1,81,154.75,1.0,0.10190431408734885,1.0018994043793388
19,21,5,G|q,0.1,93,93,1,59,113.54,1.0,0.09998744356251874,0.9996793437217378
20,21,5,G|q,0.1,230,230,1,162,323.31,1.0,0.1023240971200801,1.0001619067045855
21,21,5,G|q,0.1,23,23,1,93,183.13,1.0,0.09984593490235437,1.0006048410028177
22,21,5,G|q,0.1,230,230,1,97,189.2,1.0,0.0925586933043144,1.0012029530817823
23,21,5,G|q,0.1,228,228,1,136,268.41,1.0,0.10670755928263471,1.002481778445858
24,21,5,G|q,0.1,128,128,1,87,169.31,1.0,0.09686660283916569,1.0007290845092476
25,21,5,G|q,0.1,33,33,1,98,194.32,1.0,0.10044454748271596,1.0000383554608374
26,21,5,G|q,0.1,127,127,1,88,165.54,1.0,0.10839305624888615,1.0001906879830345
27,21,5,G|q,0.1,205,205,1,71,130.89,1.0,0.10116174089470695,1.0006282678728238
28,21,5,G|q,0.1,90,90,1,127,236.26,1.0,0.10000173701353089,1.0003801106572374
29,21,5,G|q,0.1,98,98,1,83,145.7,1.0,0.0950098634950278,1.0006130140931486
30,21,5,G|q,0.1,181,181,1,72,128.7,1.0,0.1034783621194016,1.0004564380668248
31,21,5,G|q,0.1,165,165,1,103,190.44,1.0,0.0974637364683045,1.0028133774225214
32,21,5,G|q,0.1,73,73,1,89,164.84,1.0,0.10229868396477006,1.0002431665318434
33,21,5,G|q,0.1,136,136,1,93,168.47,1.0,0.10008817066319427,1.0003647279448082
34,21,5,G|q,0.1,246,246,1,85,157.92,1.0,0.10000385523176998,1.000142041597119
35,21,5,G|q,0.1,182,182,1,80,147.84,1.0,0.10497962038041242,1.0001554313670329
36,21,5,G|q,0.1,50,50,1,70,125.61,1.0,0.09979815670641955,1.0001663881726803
37,21,5,G|q,0.1,252,252,1,160,286.72,1.0,0.10548751681405327,1.0003286427182803
38,21,5,G|q,0.1,183,183,1,72,125.24,1.0,0.10012446500373574,1.0004172630033152
39,21,5,G|q,0.1,44,44,1,75,131.54,1.0,0.09063436495453997,1.0030423044708194
40,21,5,G|q,0.1,9,9,1,91,163.88,1.0,0.11720248975361902,1.0008620627121816
41,21,5,G|q,0.1,30,30,1,85,149.47,1.0,0.09998566617319347,0.9996547374057636
42,21,5,G|q,0.1,188,188,1,66,114.86,1.0,0.09934239776005628,1.0003787207895996
43,21,5,G|q,0.1,32,32,1,63,118.11,1.0,0.10253610608354957,1.0023521060432214
44,21,5,G|q,0.1,177,177,1,84,155.18,1.0,0.0999977801229956,1.0003679446560416
45,21,5,G|q,0.1,207,207,1,91,168.44,1.0,0.09273053478382766,1.0014631934991345
46,21,5,G|q,0.1,203,203,1,98,185.0,1.0,0.09718698024144488,1.0013916338632922
47,21,5,G|q,0.1,110,110,1,201,377.98,1.0,0.3755521533933728,1.0006445303498486
48,21,5,G|q,0.1,167,167,1,201,374.15,1.0,0.1819209393542686,0.9993373992276138
49,21,5,G|q,0.1,173,173,1,108,202.32,1.0,0.10222067870503004,1.00227504105995
