seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,G_fit,a_fit
0,6,2,G|a,0.1,188,188,1,162,315.8,5,0.1000882301961571,5.010141346935459
1,6,2,G|a,0.1,94,94,1,201,358.92,5,0.10016408054111062,4.987339290089095
2,6,2,G|a,0.1,33,33,1,142,257.56,5,0.09999929745518714,4.999863798862151
3,6,2,G|a,0.1,43,43,1,92,164.75,5,0.10067737683095188,5.004316487198645
4,6,2,G|a,0.1,5,5,1,201,360.12,5,0.10739044001743304,4.799358487208336
5,6,2,G|a,0.1,107,107,1,201,363.23,5,0.12371969680566858,3.3500272867728698
6,6,2,G|a,0.1,115,115,1,184,330.07,5,0.11337820163909422,5.844553506087787
7,6,2,G|a,0.1,47,47,1,135,239.46,5,0.10001022749679757,5.0005700232598205
8,6,2,G|a,0.1,44,44,1,201,360.9,5,0.2339686841929199,5.675732479510492
9,6,2,G|a,0.1,54,54,1,201,355.52,5,0.09513028452630949,5.433576512679112
10,6,2,G|a,0.1,24,24,1,201,339.12,5,0.09836401033075558,5.148244248773874
11,6,2,G|a,0.1,169,169,1,201,338.14,5,0.3539778863676834,6.117242236479608
12,6,2,G|a,0.1,80,80,1,107,173.18,5,0.10001885170662239,5.000611338777983
13,6,2,G|a,0.1,167,167,1,201,337.9,5,0.23004827345233755,2.9138052874262024
14,6,2,G|a,0.1,29,29,1,128,213.76,5,0.1000106329438769,5.000257972329371
15,6,2,G|a,0.1,176,176,1,201,337.3,5,0.10542305996647747,4.5130867987931875
16,6,2,G|a,0.1,213,213,1,123,204.72,5,0.10003660648330259,4.999911684885848
17,6,2,G|a,0.1,78,78,1,171,286.3,5,0.10011731024416488,4.998274483572593
18,6,2,G|a,0.1,236,236,1,201,335.24,5,0.10317684430949164,4.6539246557271134
19,6,2,G|a,0.1,93,93,1,78,126.57,5,0.09994599309476407,5.000461426762205
20,6,2,G|a,0.1,230,230,1,201,337.14,5,0.16848827964243568,4.823336912549838
21,6,2,G|a,0.1,23,23,1,201,332.79,5,0.10177949666478806,4.649759588916353
22,6,2,G|a,0.1,230,230,1,129,215.02,5,0.09999892490834238,5.001743340419467
23,6,2,G|a,0.1,228,228,1,201,379.8,5,0.1685111460382646,5.553613888786783
24,6,2,G|a,0.1,128,128,1,198,396.97,5,0.09150331166955694,5.204494282999351
25,6,2,G|a,0.1,33,33,1,151,296.59,5,0.10001033626882903,5.000165907455208
26,6,2,G|a,0.1,127,127,1,131,259.84,5,0.10062490280263513,4.997022431783678
27,6,2,G|a,0.1,205,205,1,104,203.73,5,0.09997411426390167,5.000796473041787
28,6,2,G|a,0.1,90,90,1,201,398.76,5,0.11618823810970977,5.2770716610844985
29,6,2,G|a,0.1,98,98,1,142,280.77,5,0.0999984523202853,5.000552729978437
30,6,2,G|a,0.1,181,181,1,88,173.52,5,0.10128166581565907,5.075763927995382
31,6,2,G|a,0.1,165,165,1,138,279.71,5,0.10024130471744329,5.144588096369633
32,6,2,G|a,0.1,73,73,1,174,353.02,5,0.10000517308357225,5.000025878383833
33,6,2,G|a,0.1,136,136,1,201,409.8,5,0.09957940883099857,5.1750103978271955
34,6,2,G|a,0.1,246,246,1,131,267.35,5,0.10008781885448303,4.999649512924209
35,6,2,G|a,0.1,182,182,1,201,412.93,5,0.09948792453624324,5.052852833469752
36,6,2,G|a,0.1,50,50,1,181,372.3,5,0.10001752442373041,4.998727085816057
37,6,2,G|a,0.1,252,252,1,201,417.86,5,0.18069027318399922,5.387938745426198
38,6,2,G|a,0.1,183,183,1,120,245.22,5,0.10001763953573069,5.000447215348599
39,6,2,G|a,0.1,44,44,1,201,418.89,5,0.10973359027649497,4.165705661136451
40,6,2,G|a,0.1,9,9,1,201,409.71,5,0.09404832527792037,5.642271377240474
41,6,2,G|a,0.1,30,30,1,72,144.03,5,0.09998197508313461,5.002185621811826
42,6,2,G|a,0.1,188,188,1,201,404.75,5,0.10071910011380551,4.939646426255799
43,6,2,G|a,0.1,32,32,1,113,215.44,5,0.10030668214365662,4.994478157412093
44,6,2,G|a,0.1,177,177,1,201,400.65,5,0.09938526148525413,5.055915618527298
45,6,2,G|a,0.1,207,207,1,201,399.22,5,0.11267239151998147,4.075326404690009
46,6,2,G|a,0.1,203,203,1,201,401.03,5,0.16496145226853304,5.06441044498566
47,6,2,G|a,0.1,110,110,1,201,399.36,5,0.177440678581775,5.5323338545943
48,6,2,G|a,0.1,167,167,1,201,397.61,5,0.14931374880679515,4.887743640513801
49,6,2,G|a,0.1,173,173,1,162,301.76,5,0.10576258488751394,4.438692696635831
