seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,G_fit,a_fit,q_fit
0,13,3,G|a|q,0.5,188,188,1,199,489.29,5,1.0,0.594126166237144,3.5838843046938598,3.6363715125329206
1,13,3,G|a|q,0.5,94,94,1,114,272.97,5,1.0,0.5110576623718758,3.358541288209358,3.7813415690741063
2,13,3,G|a|q,0.5,33,33,1,186,430.35,5,1.0,0.5341499492266467,4.561242844494124,1.7170813468009922
3,13,3,G|a|q,0.5,43,43,1,122,269.02,5,1.0,0.46762104165839885,3.4452318260735844,3.265933242163518
4,13,3,G|a|q,0.5,5,5,1,183,415.32,5,1.0,0.536548062159425,3.932010462222365,1.9493202766152746
5,13,3,G|a|q,0.5,107,107,1,189,424.93,5,1.0,0.4895186213849031,4.645224902460115,1.3267836317461106
6,13,3,G|a|q,0.5,115,115,1,194,446.68,5,1.0,0.4378992352982978,4.258082420242011,2.1685643701661563
7,13,3,G|a|q,0.5,47,47,1,96,220.28,5,1.0,0.4907941465156652,3.461839808315511,2.967385102642117
8,13,3,G|a|q,0.5,44,44,1,142,309.6,5,1.0,0.4235431959143103,3.696242367579072,3.2752414441083646
9,13,3,G|a|q,0.5,54,54,1,193,413.79,5,1.0,0.4880320389925077,3.9393012142415205,2.151585911645554
10,13,3,G|a|q,0.5,24,24,1,201,432.25,5,1.0,0.4241144721979568,4.357856540370385,2.36722477968865
11,13,3,G|a|q,0.5,169,169,1,201,425.87,5,1.0,0.49952922252834936,4.561642491174036,1.4727594888350652
12,13,3,G|a|q,0.5,157,80,0,201,430.08,5,1.0,0.26655660305377027,4.454039759108699,1.2189879448711471
13,13,3,G|a|q,0.5,167,167,1,201,425.97,5,1.0,0.548525796010557,4.339044881798908,1.559978657999084
14,13,3,G|a|q,0.5,29,29,1,41,83.51,5,1.0,0.4811034178470801,3.9089231398744806,2.2408070058920555
15,13,3,G|a|q,0.5,176,176,1,201,422.84,5,1.0,0.5704486992499698,4.365792341696162,1.7049666731240525
16,13,3,G|a|q,0.5,213,213,1,43,82.69,5,1.0,0.5264450037316241,3.9523365439771454,2.0676888676939766
17,13,3,G|a|q,0.5,78,78,1,177,354.66,5,1.0,0.5088926526180663,4.4181517792143055,2.0543432637515897
18,13,3,G|a|q,0.5,236,236,1,177,350.54,5,1.0,0.4977272201505565,3.467652572600705,2.8921209642567565
19,13,3,G|a|q,0.5,93,93,1,201,400.34,5,1.0,0.49309155383445985,2.9319371893469084,4.270287132370596
20,13,3,G|a|q,0.5,230,230,1,185,389.33,5,1.0,0.5243873398292752,3.554404262021361,3.4300078486749257
21,13,3,G|a|q,0.5,153,23,0,201,407.89,5,1.0,0.7312794994804593,4.298143416323703,1.5280177941320991
22,13,3,G|a|q,0.5,230,230,1,184,374.62,5,1.0,0.5195178604852192,3.6749195917240014,3.1238342074845153
23,13,3,G|a|q,0.5,228,228,1,201,400.76,5,1.0,0.48552498522556303,4.138384828229675,2.325813048450088
24,13,3,G|a|q,0.5,128,128,1,170,340.9,5,1.0,0.5591596131648918,3.815223732551971,2.76941872078732
25,13,3,G|a|q,0.5,33,33,1,105,215.26,5,1.0,0.46776201360915215,3.836287228173935,2.722713317169725
26,13,3,G|a|q,0.5,127,127,1,190,420.0,5,1.0,0.4396391763096926,3.8496891518739016,2.44181758126485
27,13,3,G|a|q,0.5,205,205,1,189,397.03,5,1.0,0.472416267953843,3.5046415030731413,3.16013251017432
28,13,3,G|a|q,0.5,90,90,1,143,293.68,5,1.0,0.5433062859295896,4.137768747711877,2.335298848208979
29,13,3,G|a|q,0.5,98,98,1,173,351.85,5,1.0,0.509550058576482,3.8249326954468246,2.2279137932657544
30,13,3,G|a|q,0.5,181,181,1,157,317.75,5,1.0,0.47575515088815806,3.9806925704679297,2.541994036781036
31,13,3,G|a|q,0.5,165,165,1,201,406.12,5,1.0,0.47575951001306466,4.006436868163176,2.06236832007911
32,13,3,G|a|q,0.5,73,73,1,173,331.36,5,1.0,0.5033764031850708,3.908677009679462,2.070465442752534
33,13,3,G|a|q,0.5,136,136,1,180,340.01,5,1.0,0.43878797700641425,4.801814264974755,1.2846183180103745
34,13,3,G|a|q,0.5,246,246,1,190,364.33,5,1.0,0.5037983667587189,4.526317627178246,1.9867591220416714
35,13,3,G|a|q,0.5,182,182,1,116,238.08,5,1.0,0.4309352677657308,3.5260399279693155,3.461557181992157
36,13,3,G|a|q,0.5,50,50,1,65,131.36,5,1.0,0.5409338065096372,3.1839718295829624,3.309841238144578
37,13,3,G|a|q,0.5,252,252,1,194,398.39,5,1.0,0.4545757097645086,3.6300269492199804,2.6833601969024223
38,13,3,G|a|q,0.5,183,183,1,121,247.19,5,1.0,0.4944506336647498,3.6666214292440005,2.8636939103312598
39,13,3,G|a|q,0.5,44,44,1,151,304.53,5,1.0,0.49731726091309897,3.9964008022287367,2.0132957420888933
40,13,3,G|a|q,0.5,9,9,1,143,286.07,5,1.0,0.5021664106188576,3.502373451538839,3.161639040234892
41,13,3,G|a|q,0.5,30,30,1,53,99.74,5,1.0,0.52536108820241,3.963778126249422,2.2762069072410154
42,13,3,G|a|q,0.5,188,188,1,173,326.52,5,1.0,0.4966477777870168,3.6830164324274626,3.391771003036588
43,13,3,G|a|q,0.5,32,32,1,140,262.9,5,1.0,0.4959310985592398,3.7956873133425075,3.113582689823042
44,13,3,G|a|q,0.5,177,177,1,144,272.71,5,1.0,0.4812767661204717,4.134741246799108,2.2436657859040907
45,13,3,G|a|q,0.5,207,207,1,115,239.93,5,1.0,0.5391764919434668,3.812717833582212,2.527511216973025
46,13,3,G|a|q,0.5,203,203,1,159,335.77,5,1.0,0.5615108724693118,3.6923265192835566,2.6994368108344795
47,13,3,G|a|q,0.5,110,110,1,179,372.78,5,1.0,0.43700661177060035,4.121088015773506,2.438142086568323
48,13,3,G|a|q,0.5,167,167,1,201,413.31,5,1.0,0.49417377230702236,4.01581024697795,2.1465957023063966
49,13,3,G|a|q,0.5,173,173,1,140,284.11,5,1.0,0.5647961123569393,3.9077887200208643,2.5536470266978517
50,13,3,G|a|q,0.5,140,140,1,189,298.09,5,1.0,0.4509521201767019,4.663014733772877,1.8418048245064662
51,13,3,G|a|q,0.5,148,233,0,201,298.89,5,1.0,0.24635456145280513,5.379595205523202,0.36806920874631127
