seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,G_fit,a_fit,q_fit
25,12,3,G|a|q,0.3,33,33,1,118,284.69,5,1.0,0.29992913005101146,5.003036224941241,0.9999030556826953
26,12,3,G|a|q,0.3,127,127,1,126,305.99,5,1.0,0.3000294451621498,4.999149745893224,0.9999400396247279
27,12,3,G|a|q,0.3,205,205,1,131,318.62,5,1.0,0.30003664550901893,4.998365224700067,0.9998858205060944
28,12,3,G|a|q,0.3,90,90,1,108,260.83,5,1.0,0.30010971191301145,4.996886032814261,0.9998356869642792
29,12,3,G|a|q,0.3,98,98,1,102,243.14,5,1.0,0.3001341849905424,4.999921307346747,1.0002110620361873
30,12,3,G|a|q,0.3,181,181,1,201,485.83,5,1.0,0.30299469104647153,4.898995626793382,0.9992145976496346
31,12,3,G|a|q,0.3,165,165,1,111,271.59,5,1.0,0.3000983136826481,4.998463639940798,1.0000507526102274
32,12,3,G|a|q,0.3,73,73,1,132,320.54,5,1.0,0.30011729515483315,4.996555359407172,0.9999050978786412
33,12,3,G|a|q,0.3,136,136,1,200,485.65,5,1.0,0.3000271839584012,5.00259892035454,1.0000238448237164
34,12,3,G|a|q,0.3,246,246,1,182,437.64,5,1.0,0.3000622591602436,4.999106906529858,0.9999760621572731
35,12,3,G|a|q,0.3,182,182,1,120,272.75,5,1.0,0.30002266594282767,4.999476488560638,1.0000800639970877
36,12,3,G|a|q,0.3,50,50,1,142,325.15,5,1.0,0.3000821744482295,4.997946407557899,0.9999396004849529
37,12,3,G|a|q,0.3,252,252,1,199,467.67,5,1.0,0.30034898376871516,4.99663922818253,0.9999745810695853
38,12,3,G|a|q,0.3,183,183,1,91,215.15,5,1.0,0.2999980135066799,4.996619718762437,0.9997722313284473
39,12,3,G|a|q,0.3,44,44,1,150,356.92,5,1.0,0.3001296409627136,5.0012586227927756,0.9999624113580776
40,12,3,G|a|q,0.3,9,9,1,168,398.96,5,1.0,0.3001357354051629,4.997659617399699,1.000014934641784
41,12,3,G|a|q,0.3,30,30,1,124,289.46,5,1.0,0.3004267784424153,4.998442742279144,1.0000728170711723
42,12,3,G|a|q,0.3,188,188,1,112,264.55,5,1.0,0.30007560689759805,4.998589294963478,1.0002538500733922
43,12,3,G|a|q,0.3,32,32,1,101,239.0,5,1.0,0.3000198392585576,5.000611163873353,1.0002669371080235
44,12,3,G|a|q,0.3,177,177,1,125,298.98,5,1.0,0.300089494569523,4.9989238602298975,1.0000929032680403
45,12,3,G|a|q,0.3,207,207,1,126,301.32,5,1.0,0.2999567417155006,5.00242271386296,0.9999732124640622
46,12,3,G|a|q,0.3,203,203,1,140,334.26,5,1.0,0.30000470879639174,5.00169558312004,1.0001512611877095
47,12,3,G|a|q,0.3,110,110,1,132,312.59,5,1.0,0.3000214882985943,5.001125384320076,0.9999367490405255
48,12,3,G|a|q,0.3,167,167,1,166,389.74,5,1.0,0.3007516558026264,5.012793299593176,1.00002908012363
49,12,3,G|a|q,0.3,173,173,1,201,441.26,5,1.0,0.3006664631368834,4.955421445399199,0.9996086790395083
