seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,G_fit,a_fit
0,7,2,G|a,0.3,188,188,1,201,309.48,5,0.2363917006096778,6.6313434246108
1,7,2,G|a,0.3,94,94,1,103,147.64,5,0.30242762019546215,6.6881007072968925
2,7,2,G|a,0.3,33,33,1,201,292.01,5,0.2879220559460896,6.521458166476217
3,7,2,G|a,0.3,179,43,0,201,291.43,5,0.3318347814665942,6.990760837397384
4,7,2,G|a,0.3,146,5,0,53,70.8,5,0.024058176362766172,4.667544151397257
5,7,2,G|a,0.3,107,107,1,201,292.54,5,0.3268320936553317,7.431565843117012
6,7,2,G|a,0.3,115,115,1,201,290.36,5,0.31969772416729464,3.7490314639913898
7,7,2,G|a,0.3,47,47,1,123,178.42,5,0.3232770356266597,3.75335694155033
8,7,2,G|a,0.3,130,44,0,201,290.71,5,0.16024449325716605,4.826803621192403
9,7,2,G|a,0.3,54,54,1,201,289.23,5,0.3114830733603383,2.8166649691355494
10,7,2,G|a,0.3,24,24,1,201,292.84,5,0.3129643430835356,3.3822546853859494
11,7,2,G|a,0.3,169,169,1,201,290.83,5,0.2242057485430878,5.336232310568757
12,7,2,G|a,0.3,80,80,1,134,192.93,5,0.293060970869402,4.896569917226541
13,7,2,G|a,0.3,167,167,1,201,288.41,5,0.2705462961771107,6.515752639976221
14,7,2,G|a,0.3,29,29,1,143,205.63,5,0.29552988506885575,2.836245293872375
15,7,2,G|a,0.3,176,176,1,201,291.09,5,0.29492908018853575,6.528858621485896
16,7,2,G|a,0.3,213,213,1,76,106.58,5,0.3246042827775346,4.537916585293211
17,7,2,G|a,0.3,78,78,1,201,291.37,5,0.28033882945611305,6.424842481612934
18,7,2,G|a,0.3,236,236,1,111,157.6,5,0.3486929104315876,5.119357367043081
19,7,2,G|a,0.3,93,93,1,63,87.15,5,0.299646840062045,4.8544486698580736
20,7,2,G|a,0.3,230,230,1,201,289.41,5,0.21499801893669634,6.62641975253627
21,7,2,G|a,0.3,23,23,1,201,288.61,5,0.32998358196883154,6.78940471218297
22,7,2,G|a,0.3,230,230,1,201,288.04,5,0.27688071208231607,6.418842765076729
23,7,2,G|a,0.3,228,228,1,201,286.48,5,0.3533386317894591,3.820210026956533
24,7,2,G|a,0.3,128,128,1,201,288.28,5,0.26811943565635193,6.363800352640908
25,7,2,G|a,0.3,33,33,1,201,288.35,5,0.3314361157240134,3.614610091224255
26,7,2,G|a,0.3,127,127,1,201,287.53,5,0.3489570336194866,3.438266260192634
27,7,2,G|a,0.3,205,205,1,117,165.22,5,0.3021428315973992,3.8271185427454344
28,7,2,G|a,0.3,90,90,1,201,289.17,5,0.252413763413169,6.760681158462861
29,7,2,G|a,0.3,98,98,1,121,173.6,5,0.2742851941190619,6.657670280672067
30,7,2,G|a,0.3,181,181,1,201,286.34,5,0.3206882566023377,3.610987595045522
31,7,2,G|a,0.3,165,165,1,72,98.6,5,0.2610883411511352,4.79174249506658
32,7,2,G|a,0.3,73,73,1,124,177.04,5,0.3392583928890064,3.7323322330074435
33,7,2,G|a,0.3,136,136,1,201,289.29,5,0.2699720083427974,3.519041817672023
34,7,2,G|a,0.3,246,246,1,86,121.0,5,0.3079158104297456,5.529327423775598
35,7,2,G|a,0.3,79,182,0,201,286.2,5,0.22330030426698394,3.9259592858381573
36,7,2,G|a,0.3,50,50,1,201,282.09,5,0.32474321588161603,6.415576122213589
37,7,2,G|a,0.3,252,252,1,201,274.48,5,0.3021583747417172,2.9683046716172132
38,7,2,G|a,0.3,183,183,1,201,275.6,5,0.2952612390255665,3.8014490464481256
39,7,2,G|a,0.3,44,44,1,201,274.56,5,0.3319550507973734,6.6358678839818355
40,7,2,G|a,0.3,9,9,1,201,272.91,5,0.3065664507506466,3.284281089704432
41,7,2,G|a,0.3,30,30,1,71,94.4,5,0.29772875568668156,5.065545172081946
42,7,2,G|a,0.3,188,188,1,110,147.21,5,0.31429836615429857,6.391554486998915
43,7,2,G|a,0.3,32,32,1,122,164.54,5,0.2843161634046695,3.84801427957922
44,7,2,G|a,0.3,177,177,1,201,275.79,5,0.24918906336691324,3.8006857078271508
45,7,2,G|a,0.3,207,207,1,201,278.97,5,0.31218599515706685,7.2361845967695375
46,7,2,G|a,0.3,203,203,1,201,281.91,5,0.20120070408556578,4.533044191199092
47,7,2,G|a,0.3,52,110,0,59,78.49,5,0.07484350713135529,5.2473153612089325
48,7,2,G|a,0.3,167,167,1,201,281.56,5,0.19832887879143682,6.084851402739367
49,7,2,G|a,0.3,173,173,1,201,281.36,5,0.34467539448389845,6.768622803359151
