seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,G_fit,a_fit,q_fit
19,30,6,G|a|q,0.9,93,93,1,126,105.48,5,1.0,0.8913104230883646,2.3740324604722165,5.709485570266809
20,30,6,G|a|q,0.9,230,230,1,149,124.37,5,1.0,0.9005541923145316,2.7945651047625018,5.064694324274841
21,30,6,G|a|q,0.9,23,23,1,89,72.18,5,1.0,0.9394212872620408,3.689311597320418,2.454883784370041
22,30,6,G|a|q,0.9,230,230,1,191,153.47,5,1.0,0.9141479783295066,3.014502618046427,4.414114751655556
23,30,6,G|a|q,0.9,228,228,1,201,159.92,5,1.0,0.8909529977565653,5.196906719756279,0.9637891194247952
24,30,6,G|a|q,0.9,128,128,1,201,161.53,5,1.0,0.9634728493937427,4.640979083857932,1.5791034788432237
25,30,6,G|a|q,0.9,33,33,1,191,157.72,5,1.0,0.8722540357220611,3.9648688575015014,2.510903468454296
26,30,6,G|a|q,0.9,127,127,1,201,164.4,5,1.0,0.8217986773094856,5.73337673503057,0.11225414935347101
27,30,6,G|a|q,0.9,205,205,1,148,123.5,5,1.0,0.9010069838626013,2.4987981423120806,5.382690335436364
28,30,6,G|a|q,0.9,90,90,1,192,163.5,5,1.0,0.9532676189358366,3.8499540360625546,2.7793508260411572
29,30,6,G|a|q,0.9,98,98,1,198,171.48,5,1.0,0.9011194672709645,3.0235705994252746,3.6182568826144847
30,30,6,G|a|q,0.9,181,181,1,201,174.22,5,1.0,0.8784197467473102,4.706646689206859,1.520768221951967
31,30,6,G|a|q,0.9,165,165,1,201,167.28,5,1.0,0.8670833948799556,5.722826911601061,0.03229922685982835
32,30,6,G|a|q,0.9,73,73,1,201,165.98,5,1.0,0.9184572315617848,5.518774811957563,0.12773246435740182
33,30,6,G|a|q,0.9,136,136,1,196,162.85,5,1.0,0.854144555223229,5.9633635812814605,0.004318220726140451
34,30,6,G|a|q,0.9,246,246,1,201,168.24,5,1.0,0.8930494075223591,6.208157569795566,0.02769982161472238
35,30,6,G|a|q,0.9,182,182,1,201,169.13,5,1.0,0.7922110040066126,4.42894292428598,2.005791000029679
36,30,6,G|a|q,0.9,50,50,1,129,113.93,5,1.0,0.9675554199389692,3.3155551567574055,3.0644861497472413
37,30,6,G|a|q,0.9,252,252,1,201,175.65,5,1.0,0.8756110363212884,5.444627458477104,0.34072637524015376
38,30,6,G|a|q,0.9,183,183,1,169,144.03,5,1.0,0.8732058358139201,3.5597871057716013,3.036836543186996
39,30,6,G|a|q,0.9,44,44,1,201,169.52,5,1.0,0.8821170960567079,4.420469666245589,1.438936649132772
40,30,6,G|a|q,0.9,9,9,1,171,143.35,5,1.0,0.9289738204381502,3.082460951129494,3.9782488141311876
41,30,6,G|a|q,0.9,30,30,1,201,167.91,5,1.0,0.92940899958962,4.6222432590263995,1.3674138898933896
42,30,6,G|a|q,0.9,188,188,1,185,155.28,5,1.0,0.8872919603670355,3.1916160734264825,4.350225087228399
43,30,6,G|a|q,0.9,32,32,1,201,170.83,5,1.0,0.896818133867436,4.4487043901972685,2.0967432654438047
44,30,6,G|a|q,0.9,177,177,1,201,175.88,5,1.0,0.8749256668902348,3.819163330945788,2.729561549671457
45,30,6,G|a|q,0.9,207,207,1,201,172.58,5,1.0,0.941010540293538,4.159784549155235,2.0041721286333893
46,30,6,G|a|q,0.9,203,203,1,193,163.18,5,1.0,0.9921907106828611,3.239246288743213,3.50960852901333
47,30,6,G|a|q,0.9,110,110,1,201,168.12,5,1.0,0.8127610761571162,5.541870586656687,0.6206789667239386
48,30,6,G|a|q,0.9,167,167,1,201,168.77,5,1.0,0.8509620833853808,5.54991009194339,0.29163752267253457
49,30,6,G|a|q,0.9,173,173,1,201,168.16,5,1.0,0.9619101488824449,4.191820252602239,2.1282462603466215
