seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,G_fit,a_fit,q_fit
18,26,6,G|a|q,0.1,37,236,0,201,184.67,5,1.0,0.5505453757956345,4.464122541528108,1.364367901232585
19,26,6,G|a|q,0.1,75,93,0,161,147.97,5,1.0,0.11141380842448599,2.446582982755754,5.4384582602171845
20,26,6,G|a|q,0.1,176,230,0,192,176.85,5,1.0,0.042403543831978995,2.8648438207417035,4.877577141868401
21,26,6,G|a|q,0.1,97,23,0,201,182.54,5,1.0,0.9972986424801871,4.415054226640719,1.3956616575746166
22,26,6,G|a|q,0.1,58,230,0,201,186.47,5,1.0,0.10795550329376373,2.9836798641307483,4.472898141079666
23,26,6,G|a|q,0.1,72,228,0,201,183.14,5,1.0,0.11281130075573263,6.027047211879402,0.047354332307999264
24,26,6,G|a|q,0.1,110,128,0,201,188.65,5,1.0,0.5271550818862474,5.875544542669227,0.1094109160563096
25,26,6,G|a|q,0.1,115,33,0,201,185.82,5,1.0,0.17803894804005735,4.56660493327749,1.6507991971798914
26,26,6,G|a|q,0.1,149,127,0,201,185.41,5,1.0,0.3596049204761898,5.693194886889944,0.1424065548148618
27,26,6,G|a|q,0.1,22,205,0,201,186.78,5,1.0,0.29304480865146354,2.7036750541272703,4.785222059095068
28,26,6,G|a|q,0.1,235,90,0,201,185.19,5,1.0,0.5079484871994253,4.050091607873458,2.446492705338244
29,26,6,G|a|q,0.1,83,98,0,182,168.82,5,1.0,0.211613577347491,2.5871523518221125,4.498770226357338
30,26,6,G|a|q,0.1,212,181,0,201,183.09,5,1.0,0.6174315441119029,5.796098468563522,0.03412393953914425
31,26,6,G|a|q,0.1,144,165,0,201,186.39,5,1.0,0.7758650492983484,5.669334833555246,0.0494752259322408
32,26,6,G|a|q,0.1,148,73,0,201,187.34,5,1.0,0.723638237007575,5.338199218917858,0.2534133646088049
33,26,6,G|a|q,0.1,86,136,0,201,184.3,5,1.0,0.6819388696088741,5.957913957604634,0.0009257568712850666
34,26,6,G|a|q,0.1,84,246,0,201,182.87,5,1.0,0.12753381710789546,6.203491267893051,0.014354310835507478
35,26,6,G|a|q,0.1,19,182,0,201,184.99,5,1.0,0.25313003945208906,3.849056616808284,2.867795620792368
36,26,6,G|a|q,0.1,94,50,0,201,185.05,5,1.0,0.8669610342937256,2.1979145640990985,5.477818501788295
37,26,6,G|a|q,0.1,140,252,0,201,186.54,5,1.0,0.08333534027829843,5.059654131613175,0.745775235800587
38,26,6,G|a|q,0.1,218,183,0,201,185.4,5,1.0,0.1561493460844959,5.508308713977733,0.42306785216074877
39,26,6,G|a|q,0.1,150,44,0,201,184.97,5,1.0,0.11700605886687578,3.2148547533677254,3.263105397079362
40,26,6,G|a|q,0.1,224,9,0,154,142.19,5,1.0,0.07105378078491828,3.489470724084123,3.17199633414653
41,26,6,G|a|q,0.1,157,30,0,201,185.06,5,1.0,0.13063823022449775,4.499685604922161,1.4850199682775276
42,26,6,G|a|q,0.1,250,188,0,201,184.06,5,1.0,0.24276837661001377,3.4065434025718013,3.9122655175248147
43,26,6,G|a|q,0.1,230,32,0,201,187.96,5,1.0,0.7266263367280612,3.9541820896915834,2.674891635347669
44,26,6,G|a|q,0.1,25,177,0,201,184.61,5,1.0,0.8831206902528296,3.8997377818845083,2.5732850934004126
45,26,6,G|a|q,0.1,111,207,0,196,182.13,5,1.0,0.22560929378301656,3.4596679616181563,3.0727013017844116
46,26,6,G|a|q,0.1,29,203,0,201,186.38,5,1.0,0.37202322390216286,2.3913667595204466,5.4388093589593876
47,26,6,G|a|q,0.1,76,110,0,201,185.1,5,1.0,0.06930645066619523,5.84636396338951,0.2802517516638297
48,26,6,G|a|q,0.1,18,167,0,201,188.64,5,1.0,0.4760614461419653,5.41358840592015,0.4277669467622067
49,26,6,G|a|q,0.1,173,173,1,201,186.72,5,1.0,0.18407559072038823,4.933716483938048,1.1506350084318264
