seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,a_0_true,G_fit,a_fit,a_0_fit
15,9,2,G|a|a_0,0.7,176,176,1,72,123.74,5,3.5,0.7725350245565497,4.9392770161214035,6.702903473290776
16,9,2,G|a|a_0,0.7,213,213,1,54,91.89,5,3.5,0.7398219284268689,4.76387261191372,2.6309433116877563
17,9,2,G|a|a_0,0.7,78,78,1,101,161.55,5,3.5,0.7075994075859915,5.242986018093061,13.570967971050786
18,9,2,G|a|a_0,0.7,236,236,1,53,95.35,5,3.5,0.7217894178929883,4.8060709623897395,1.6774712187141838
19,9,2,G|a|a_0,0.7,93,93,1,77,143.44,5,3.5,0.7068826832197518,4.990783101619151,6.904237799428416
20,9,2,G|a|a_0,0.7,230,230,1,101,177.21,5,3.5,0.6968198190300942,5.230506791591654,10.131251319578267
21,9,2,G|a|a_0,0.7,23,23,1,54,95.29,5,3.5,0.7438263350509221,4.761612643167675,1.4898416534489571
22,9,2,G|a|a_0,0.7,230,230,1,101,179.99,5,3.5,0.7120612470958592,5.1665137963217465,14.075413610015621
23,9,2,G|a|a_0,0.7,228,228,1,101,178.74,5,3.5,0.6993256656924992,5.166449918758615,0.022069741429254965
24,9,2,G|a|a_0,0.7,128,128,1,53,95.12,5,3.5,0.7564449501107268,5.111340792658546,2.9284174860169117
25,9,2,G|a|a_0,0.7,33,33,1,101,188.37,5,3.5,0.68098957924515,5.090594855197478,14.942937957286032
26,9,2,G|a|a_0,0.7,127,127,1,61,105.77,5,3.5,0.6408050632676975,4.923150162661313,5.804265023223781
27,9,2,G|a|a_0,0.7,205,205,1,49,84.69,5,3.5,0.6831448696973532,5.011709925641889,0.5267911532832029
28,9,2,G|a|a_0,0.7,90,90,1,74,128.53,5,3.5,0.7490108527180709,5.147083182288885,7.358623729478402
29,9,2,G|a|a_0,0.7,98,98,1,53,93.16,5,3.5,0.6914028120982838,4.7422886310307995,2.085720214224911
30,9,2,G|a|a_0,0.7,181,181,1,55,98.85,5,3.5,0.6903963666434672,5.130436239391785,0.0023631122567679204
31,9,2,G|a|a_0,0.7,165,165,1,53,93.65,5,3.5,0.6684268906337384,4.8339981738022475,2.6747809799110285
32,9,2,G|a|a_0,0.7,73,73,1,68,118.05,5,3.5,0.7168581584571596,4.725927769240206,4.033707893724205
33,9,2,G|a|a_0,0.7,136,136,1,82,144.31,5,3.5,0.6483121066386425,5.044655487052901,9.534737450292972
34,9,2,G|a|a_0,0.7,246,246,1,101,171.08,5,3.5,0.7015583351948755,5.309057623553634,11.682753431752083
35,9,2,G|a|a_0,0.7,182,182,1,51,90.13,5,3.5,0.6152969932546601,5.214910996814516,7.070184803873208
36,9,2,G|a|a_0,0.7,50,50,1,49,85.78,5,3.5,0.7540822732062389,4.738338878506901,0.4641282466521177
37,9,2,G|a|a_0,0.7,252,252,1,55,105.44,5,3.5,0.6756156925326747,4.8551112053910535,2.6052719651476783
38,9,2,G|a|a_0,0.7,183,183,1,57,109.91,5,3.5,0.6915520667068159,5.006190142289034,3.640752409371218
39,9,2,G|a|a_0,0.7,44,44,1,82,142.18,5,3.5,0.6893506311907086,4.775791900855533,6.516063398748954
40,9,2,G|a|a_0,0.7,9,9,1,55,95.81,5,3.5,0.722780561860917,5.01395164255084,3.1939739261309663
41,9,2,G|a|a_0,0.7,30,30,1,88,155.14,5,3.5,0.7270149010710111,4.923874139542796,0.013353475085978055
42,9,2,G|a|a_0,0.7,188,188,1,87,150.75,5,3.5,0.687647374822892,5.346269361311468,8.370313216222327
43,9,2,G|a|a_0,0.7,32,32,1,56,101.79,5,3.5,0.7003168737447496,5.3014295952702915,0.007499840809586622
44,9,2,G|a|a_0,0.7,177,177,1,82,148.74,5,3.5,0.6760092937332535,5.079832152403666,9.6780629005236
45,9,2,G|a|a_0,0.7,207,207,1,53,98.14,5,3.5,0.7338801600452891,4.93586635149737,2.9426866549145085
46,9,2,G|a|a_0,0.7,203,203,1,74,123.61,5,3.5,0.7674071145476922,4.920555625675734,5.724055940040353
47,9,2,G|a|a_0,0.7,110,110,1,70,125.04,5,3.5,0.622300670803301,5.2087451713224935,8.669221813506866
48,9,2,G|a|a_0,0.7,167,167,1,97,170.67,5,3.5,0.6630359122209386,4.913797436987977,9.547276938454546
49,9,2,G|a|a_0,0.7,173,173,1,101,180.21,5,3.5,0.771735280462506,5.0610371715672855,7.4066257429983615
