seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,G_fit,a_fit,q_fit
0,28,6,G|a|q,0.5,188,188,1,157,149.36,5,1.0,0.5677555480336884,2.907632327181545,5.093082148338641
1,28,6,G|a|q,0.5,94,94,1,124,101.61,5,1.0,0.5045155666839546,3.4733494565933527,3.557382318645268
2,28,6,G|a|q,0.5,33,33,1,201,164.81,5,1.0,0.5296942983473388,6.024036359084312,0.04175520925375699
3,28,6,G|a|q,0.5,43,43,1,189,153.04,5,1.0,0.4679197088445721,3.724546825805455,2.780408568099349
4,28,6,G|a|q,0.5,5,5,1,201,162.74,5,1.0,0.5319768197676535,5.501199092889466,0.08230823606404747
5,28,6,G|a|q,0.5,107,107,1,201,164.39,5,1.0,0.48062040017421687,5.823903247469873,0.022749476648659395
6,28,6,G|a|q,0.5,115,115,1,201,163.45,5,1.0,0.46259906705317927,6.04297574095994,0.04689851683627417
7,28,6,G|a|q,0.5,47,47,1,146,118.68,5,1.0,0.49791047424528073,3.5772325380776815,2.7650477407291345
8,28,6,G|a|q,0.5,44,44,1,201,161.93,5,1.0,0.4354287775068198,4.655271505351945,1.7932132238680514
9,28,6,G|a|q,0.5,54,54,1,201,161.39,5,1.0,0.5093306952964023,5.6244412789402345,0.12212343641737097
10,28,6,G|a|q,0.5,24,24,1,201,163.27,5,1.0,0.4437494432671673,6.101715750581693,0.24419291147253444
11,28,6,G|a|q,0.5,169,169,1,201,162.92,5,1.0,0.49788358874574506,5.839800535854493,0.04919096734672202
12,28,6,G|a|q,0.5,174,80,0,197,161.02,5,1.0,1.8955844238348233e-05,2.887283774956906,3.8348339387353954
13,28,6,G|a|q,0.5,167,167,1,175,141.93,5,1.0,0.5310710493945126,5.716690913846096,0.003556894234598841
14,28,6,G|a|q,0.5,29,29,1,201,160.78,5,1.0,0.4884887038863667,4.769913726925858,1.0813173044568487
15,28,6,G|a|q,0.5,176,176,1,192,151.44,5,1.0,0.5595253986114637,5.856887019477752,0.003879260119129775
16,28,6,G|a|q,0.5,213,213,1,201,159.9,5,1.0,0.5347725282219538,4.583134682836488,1.218678902927125
17,28,6,G|a|q,0.5,78,78,1,201,161.9,5,1.0,0.5106805652380086,5.949373840863728,0.22253131940468593
18,28,6,G|a|q,0.5,236,236,1,201,159.93,5,1.0,0.519673204268083,4.394093530535923,1.5114787622165766
19,28,6,G|a|q,0.5,93,93,1,142,115.88,5,1.0,0.4968994181872334,2.262079585084646,6.052821924522243
20,28,6,G|a|q,0.5,230,230,1,173,142.54,5,1.0,0.49387565046050735,2.7940074444339293,5.068518298206267
21,28,6,G|a|q,0.5,23,23,1,201,160.99,5,1.0,0.5438450643884888,3.7853881505268876,2.3065919959732515
22,28,6,G|a|q,0.5,230,230,1,198,156.05,5,1.0,0.5134510607290165,2.9895247340893127,4.471382949914169
23,28,6,G|a|q,0.5,228,228,1,201,158.61,5,1.0,0.5081167225542983,5.556148768579697,0.558406721481556
24,28,6,G|a|q,0.5,128,128,1,201,160.09,5,1.0,0.547546369464528,5.35711829309946,0.7173985684645902
