seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,a_0_true,G_fit,a_fit,a_0_fit
0,8,2,G|a|a_0,0.5,188,188,1,60,75.2,5,2.5,0.571587839440297,5.381039458551902,1.9716743446537504
1,8,2,G|a|a_0,0.5,94,94,1,92,104.81,5,2.5,0.501125033441815,5.222217212782906,0.014531077307184684
2,8,2,G|a|a_0,0.5,33,33,1,52,59.82,5,2.5,0.5303672476943847,5.141536498345322,3.2114857416623184
3,8,2,G|a|a_0,0.5,43,43,1,62,71.16,5,2.5,0.4650388603008911,5.012616922140141,6.287955703990374
4,8,2,G|a|a_0,0.5,5,5,1,101,113.76,5,2.5,0.5327839602846967,4.664606759770247,18.52207244357302
5,8,2,G|a|a_0,0.5,107,107,1,89,101.82,5,2.5,0.4804974280073189,4.924689378130913,0.013599382058405069
6,8,2,G|a|a_0,0.5,115,115,1,55,62.68,5,2.5,0.4626298253781404,5.165453255730644,4.478580673231699
7,8,2,G|a|a_0,0.5,47,47,1,52,58.62,5,2.5,0.49626805154173154,4.845997004059238,1.5933927723601171
8,8,2,G|a|a_0,0.5,44,44,1,59,66.81,5,2.5,0.43642329936166424,5.288816477910406,10.018551125884425
9,8,2,G|a|a_0,0.5,54,54,1,52,58.86,5,2.5,0.5103120169621392,4.824261660130853,3.1933374821026628
10,8,2,G|a|a_0,0.5,24,24,1,44,50.32,5,2.5,0.44460513732741946,5.414686789380229,3.2014866632383705
11,8,2,G|a|a_0,0.5,169,169,1,60,68.07,5,2.5,0.499298155983937,4.965940212463944,11.578459924677711
12,8,2,G|a|a_0,0.5,80,80,1,55,62.61,5,2.5,0.5844527547818347,4.696257391253461,5.626312704028568
13,8,2,G|a|a_0,0.5,167,167,1,53,59.88,5,2.5,0.530716213259012,4.801236135165081,0.00715776741543517
14,8,2,G|a|a_0,0.5,29,29,1,63,71.43,5,2.5,0.48908560920695154,4.838588419497412,9.042519717167352
15,8,2,G|a|a_0,0.5,176,176,1,55,62.67,5,2.5,0.5605299339501817,4.939357936086674,6.676986340772113
16,8,2,G|a|a_0,0.5,213,213,1,47,54.46,5,2.5,0.535246789462667,4.764097050865327,1.979675136465275
17,8,2,G|a|a_0,0.5,78,78,1,82,95.68,5,2.5,0.5110765786959692,5.243144097928726,12.490214332104507
18,8,2,G|a|a_0,0.5,236,236,1,60,68.26,5,2.5,0.5211279883889095,4.806241512751176,0.6740505270856779
19,8,2,G|a|a_0,0.5,93,93,1,50,57.77,5,2.5,0.5049958727488497,4.990348432464643,5.713811886248538
20,8,2,G|a|a_0,0.5,230,230,1,51,58.06,5,2.5,0.4919945569570164,5.230403440518082,8.172314464794141
21,8,2,G|a|a_0,0.5,23,23,1,52,59.8,5,2.5,0.5448380536965414,4.76159422010463,1.4790149437365665
22,8,2,G|a|a_0,0.5,230,230,1,67,76.3,5,2.5,0.5109454957039342,5.1664760994496035,10.746879478521919
23,8,2,G|a|a_0,0.5,228,228,1,84,95.15,5,2.5,0.5074578896849151,5.166356397547876,0.011973716430128293
24,8,2,G|a|a_0,0.5,128,128,1,54,61.31,5,2.5,0.5476817222396809,5.111196896021694,1.510315874449714
25,8,2,G|a|a_0,0.5,33,33,1,73,83.03,5,2.5,0.4914909301339574,5.090532781253047,12.700284201066347
26,8,2,G|a|a_0,0.5,127,127,1,51,58.03,5,2.5,0.4590310255902526,4.923246837641641,4.934681267442275
27,8,2,G|a|a_0,0.5,205,205,1,55,62.49,5,2.5,0.47894662389960085,5.01132053214496,0.45244562072153616
28,8,2,G|a|a_0,0.5,90,90,1,59,66.42,5,2.5,0.5366234527340499,5.147213657563801,7.05883452494393
29,8,2,G|a|a_0,0.5,98,98,1,54,60.67,5,2.5,0.48890694566639853,4.742384471034937,1.2668977332199343
30,8,2,G|a|a_0,0.5,181,181,1,53,59.95,5,2.5,0.4976209703475133,5.130467416943264,0.002311206283701685
31,8,2,G|a|a_0,0.5,165,165,1,57,64.8,5,2.5,0.46901172586439177,4.833923775939497,2.030021721090655
32,8,2,G|a|a_0,0.5,73,73,1,51,57.7,5,2.5,0.5151909158328742,4.725986004477585,2.1532459061259206
33,8,2,G|a|a_0,0.5,136,136,1,61,68.86,5,2.5,0.4434447988594987,5.044609901026424,8.832100352705398
34,8,2,G|a|a_0,0.5,246,246,1,59,66.7,5,2.5,0.5086137627215562,5.308926572907352,8.682973692591915
35,8,2,G|a|a_0,0.5,182,182,1,67,75.57,5,2.5,0.4360559449252939,5.215178344203088,5.481677458824648
36,8,2,G|a|a_0,0.5,50,50,1,81,91.43,5,2.5,0.5365286245404688,4.738772925627347,0.012391172446439003
37,8,2,G|a|a_0,0.5,252,252,1,53,60.76,5,2.5,0.47628851356582264,4.8552211951933595,2.2327302778686136
38,8,2,G|a|a_0,0.5,183,183,1,44,50.41,5,2.5,0.5013316405640701,5.005913139211414,2.8420119492966855
39,8,2,G|a|a_0,0.5,44,44,1,53,61.62,5,2.5,0.494200325082691,4.775733910814436,4.925534606458814
40,8,2,G|a|a_0,0.5,9,9,1,55,63.3,5,2.5,0.5211719462461217,5.014040170412873,2.926464166850231
41,8,2,G|a|a_0,0.5,30,30,1,101,112.73,5,2.5,0.5232493262563023,4.92387080055329,0.020356704476963465
42,8,2,G|a|a_0,0.5,188,188,1,58,66.14,5,2.5,0.4952961579958169,5.346164241610337,6.773242495031853
43,8,2,G|a|a_0,0.5,32,32,1,52,59.53,5,2.5,0.5012746281485614,5.3014190938550465,0.00666831305638434
44,8,2,G|a|a_0,0.5,177,177,1,53,60.27,5,2.5,0.4773342182754559,5.07992092320462,7.981800774438392
45,8,2,G|a|a_0,0.5,207,207,1,53,60.84,5,2.5,0.5264884709676567,4.936259472746349,2.3619356883670855
46,8,2,G|a|a_0,0.5,203,203,1,50,57.73,5,2.5,0.5412899252415808,4.920423971695346,4.14659429496851
47,8,2,G|a|a_0,0.5,110,110,1,56,64.41,5,2.5,0.4322005530774968,5.2088256546484955,8.315609334043698
48,8,2,G|a|a_0,0.5,167,167,1,54,62.04,5,2.5,0.47217013056446977,4.913961959389128,8.14228934980619
49,8,2,G|a|a_0,0.5,173,173,1,78,89.15,5,2.5,0.5779220564957572,5.060942371494936,6.94498736589988
