seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,a_0_true,G_fit,a_fit,a_0_fit
0,10,2,G|a|a_0,0.9,188,188,1,83,110.95,5,4.5,0.9905631853067312,5.375250997419717,5.06884279169619
1,10,2,G|a|a_0,0.9,94,94,1,47,62.06,5,4.5,0.9010128348569235,5.222867599993136,1.1274810894261553
2,10,2,G|a|a_0,0.9,33,33,1,77,97.45,5,4.5,0.9274697861782084,5.141390896712226,3.946051786124229
3,10,2,G|a|a_0,0.9,43,43,1,94,115.5,5,4.5,0.8563703411382996,5.012756407178251,8.843335437838013
4,10,2,G|a|a_0,0.9,5,5,1,101,123.58,5,4.5,0.9468320734742989,4.664371570908914,18.889982173086047
5,10,2,G|a|a_0,0.9,107,107,1,54,62.96,5,4.5,0.8707551639118847,4.924101445479596,0.3622893351456149
6,10,2,G|a|a_0,0.9,115,115,1,101,111.68,5,4.5,0.8220587256881919,5.165390111186263,7.244418733541548
7,10,2,G|a|a_0,0.9,47,47,1,75,86.98,5,4.5,0.8817495548033359,4.845818536817305,4.001813702148977
8,10,2,G|a|a_0,0.9,44,44,1,101,127.51,5,4.5,0.8024311333047139,5.288791609143538,11.928183546391027
9,10,2,G|a|a_0,0.9,54,54,1,85,117.89,5,4.5,0.9080940148253467,4.824433051649912,5.38381901161945
10,10,2,G|a|a_0,0.9,24,24,1,64,90.51,5,4.5,0.7933108070893465,5.414523898899571,4.594948193123676
11,10,2,G|a|a_0,0.9,169,169,1,101,133.17,5,4.5,0.9016809288516111,4.966227288733769,14.081100855686783
12,10,2,G|a|a_0,0.9,80,80,1,101,128.23,5,4.5,0.9987594273574786,4.756014803447293,7.380262754147012
13,10,2,G|a|a_0,0.9,167,167,1,101,127.54,5,4.5,0.9664858278541593,4.801274517976143,0.17856132692474158
14,10,2,G|a|a_0,0.9,29,29,1,101,135.4,5,4.5,0.8919183654417905,4.838401801813042,11.282772317695517
15,10,2,G|a|a_0,0.9,176,176,1,84,116.3,5,4.5,0.9870651779360275,4.933416160778376,6.644168495831069
16,10,2,G|a|a_0,0.9,213,213,1,75,103.56,5,4.5,0.942636608098994,4.763806841481375,3.2900835281756096
17,10,2,G|a|a_0,0.9,78,78,1,101,129.64,5,4.5,0.9026185950779966,5.242780161303535,14.688861220011844
18,10,2,G|a|a_0,0.9,236,236,1,68,81.02,5,4.5,0.9205770091064449,4.806114909536726,2.589143291082353
19,10,2,G|a|a_0,0.9,93,93,1,100,115.4,5,4.5,0.9090370074110976,4.99089459320125,7.878393453316449
20,10,2,G|a|a_0,0.9,230,230,1,101,126.72,5,4.5,0.9012868554209964,5.230629248153155,11.913099536417382
21,10,2,G|a|a_0,0.9,23,23,1,55,76.09,5,4.5,0.9419079742512737,4.761445136653957,1.5947010433543234
22,10,2,G|a|a_0,0.9,230,230,1,101,135.64,5,4.5,0.9106245008233406,5.166541428128922,16.93098278331134
23,10,2,G|a|a_0,0.9,228,228,1,55,73.82,5,4.5,0.891458916587434,5.166312113998124,0.6389122753328786
24,10,2,G|a|a_0,0.9,128,128,1,73,90.08,5,4.5,0.9638208490399494,5.111473614925605,4.309151485642727
25,10,2,G|a|a_0,0.9,33,33,1,101,127.38,5,4.5,0.8709551325923073,5.0906400976627095,16.886404183071622
26,10,2,G|a|a_0,0.9,127,127,1,79,102.31,5,4.5,0.8224998664485657,4.92314090011769,6.7568673173820795
27,10,2,G|a|a_0,0.9,205,205,1,48,63.47,5,4.5,0.8898846887282174,5.0109539746389276,0.7718793239199078
