seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,G_fit,a_fit
0,7,2,G|a,0.3,188,188,1,129,183.46,5,0.30011614151265614,5.001486516279816
1,7,2,G|a,0.3,94,94,1,82,111.68,5,0.30063046364853524,4.992296699385468
2,7,2,G|a,0.3,33,33,1,79,107.6,5,0.30011642477873063,4.995394251141852
3,7,2,G|a,0.3,179,43,0,201,283.2,5,0.4904203274474895,6.75092211171096
4,7,2,G|a,0.3,146,5,0,57,75.77,5,0.021460093983466332,4.6678008356400085
5,7,2,G|a,0.3,107,107,1,70,100.35,5,0.3006873025747571,4.977812624152157
6,7,2,G|a,0.3,115,115,1,82,113.67,5,0.3005085903579408,5.070574565966237
7,7,2,G|a,0.3,47,47,1,81,112.44,5,0.30046050767785804,4.995093509318111
8,7,2,G|a,0.3,130,44,0,201,288.5,5,0.1790458691174902,6.420269499883981
9,7,2,G|a,0.3,54,54,1,106,148.69,5,0.30003642096899347,4.99707011142038
10,7,2,G|a,0.3,24,24,1,100,135.2,5,0.30015758765678036,5.0036251625369985
11,7,2,G|a,0.3,169,169,1,68,95.6,5,0.29943242958068317,5.0013763650055525
12,7,2,G|a,0.3,80,80,1,112,157.39,5,0.30021436879877805,4.994664562890773
13,7,2,G|a,0.3,167,167,1,125,178.01,5,0.3002263052677954,4.993789329392021
14,7,2,G|a,0.3,29,29,1,67,104.24,5,0.30008254164821674,4.998575679777877
15,7,2,G|a,0.3,176,176,1,98,147.32,5,0.3003157880414476,4.993988140407096
16,7,2,G|a,0.3,213,213,1,87,133.97,5,0.3001386424522953,4.995875369611348
17,7,2,G|a,0.3,78,78,1,78,112.82,5,0.2994962893686851,5.009321184854955
18,7,2,G|a,0.3,236,236,1,100,140.53,5,0.3001093819019197,4.999837304450355
19,7,2,G|a,0.3,93,93,1,57,76.36,5,0.30036565668589166,4.99974767931289
20,7,2,G|a,0.3,230,230,1,116,159.23,5,0.30010006316349785,4.996941907813376
21,7,2,G|a,0.3,23,23,1,108,152.11,5,0.30032071051949416,4.993416052864419
22,7,2,G|a,0.3,230,230,1,108,148.88,5,0.30011478653144813,4.997920341407137
23,7,2,G|a,0.3,228,228,1,123,173.99,5,0.3001382795824428,5.000062440151735
