seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,c_true,G_fit,a_fit,q_fit,c_fit
44,19,4,G|a|q|c,0.7,177,177,1,54,95.36,5,1.0,0.0,0.6779500051050178,5.053872283513446,1.0292603466727923,0.0292820360766178
45,19,4,G|a|q|c,0.7,207,207,1,91,166.55,5,1.0,0.0,0.7140653136892894,4.987439194946251,0.971658573032351,0.02558875403387561
46,19,4,G|a|q|c,0.7,203,203,1,57,102.25,5,1.0,0.0,0.7767259320360438,5.050411069997901,0.8524679426391993,0.011719652542833697
47,19,4,G|a|q|c,0.7,110,110,1,85,155.12,5,1.0,0.0,0.6424384790602634,5.102943042147465,1.1208950474835602,-0.039668650453185225
48,19,4,G|a|q|c,0.7,167,167,1,68,120.4,5,1.0,0.0,0.6588489553629995,4.8579273068281905,1.0844879722792622,-0.049082892949820316
49,19,4,G|a|q|c,0.7,142,173,0,201,380.47,5,1.0,0.0,0.9939421405629247,4.250061806145625,0.42825398950260696,1.5462940040271735
50,19,4,G|a|q|c,0.7,140,140,1,71,128.81,5,1.0,0.0,0.6380987716353244,5.236374569774325,1.1319919593678274,-0.06342136724818022
51,19,4,G|a|q|c,0.7,209,233,0,201,372.05,5,1.0,0.0,0.7922112478988612,6.004521520257792,0.49050251529985495,-2.136057384564468
52,19,4,G|a|q|c,0.7,201,201,1,87,160.81,5,1.0,0.0,0.6268236293954987,4.980528693422177,1.1604890938658983,-0.052466769482370605
53,19,4,G|a|q|c,0.7,6,6,1,50,86.05,5,1.0,0.0,0.7274583686654319,5.023328768382646,0.968060206980834,0.005766554160681268
54,19,4,G|a|q|c,0.7,65,65,1,62,111.51,5,1.0,0.0,0.714105914874516,4.791456637530132,0.9836175327278687,-0.012659261334039605
55,19,4,G|a|q|c,0.7,43,43,1,57,101.12,5,1.0,0.0,0.6786207196650282,4.568275938985735,1.0452151746095162,-0.023016439487103985
56,19,4,G|a|q|c,0.7,63,101,0,201,375.74,5,1.0,0.0,0.3996582598635823,3.378436434556639,0.620482014176402,2.9330459877867625
57,19,4,G|a|q|c,0.7,66,66,1,91,166.68,5,1.0,0.0,0.650340668147034,5.285093287354138,1.1036668120883906,-0.06703737357887704
58,19,4,G|a|q|c,0.7,204,204,1,71,129.0,5,1.0,0.0,0.6599260598788307,4.887529030772729,1.088311101824014,0.0025018146454730233
59,19,4,G|a|q|c,0.7,25,25,1,70,127.43,5,1.0,0.0,0.7769528265021097,4.765393099148639,0.9007320762884284,-0.02586426504734566
60,19,4,G|a|q|c,0.7,175,175,1,61,107.07,5,1.0,0.0,0.7247161704577346,5.222988563084677,0.9454206700814103,-0.06282278073826698
61,19,4,G|a|q|c,0.7,100,100,1,59,104.31,5,1.0,0.0,0.7255045555331375,5.084345002222688,0.9661338574182756,0.020763058494348605
62,19,4,G|a|q|c,0.7,125,125,1,97,175.42,5,1.0,0.0,0.6884200625808891,5.5372376829567695,1.0225352164642132,-0.05618051336361841
63,19,4,G|a|q|c,0.7,78,78,1,75,135.8,5,1.0,0.0,0.6784738514388712,4.956402794248624,1.0440359985766516,0.03640346783521931
64,19,4,G|a|q|c,0.7,254,254,1,58,104.7,5,1.0,0.0,0.7041194852786111,5.133167947675055,0.979581665924309,0.06802708813545717
65,19,4,G|a|q|c,0.7,74,74,1,87,159.12,5,1.0,0.0,0.7298627603584559,5.2227987343846936,0.9447263830995908,0.06627681766914748
66,19,4,G|a|q|c,0.7,181,181,1,56,100.32,5,1.0,0.0,0.7365471586054003,5.161002962210405,0.9476414979728514,-0.02058241308237517
67,19,4,G|a|q|c,0.7,211,211,1,90,166.13,5,1.0,0.0,0.7272101019367756,5.231872237732117,0.9493366907102077,-0.051812444190998515
68,19,4,G|a|q|c,0.7,203,203,1,55,98.36,5,1.0,0.0,0.6953186418740256,4.745410361985642,1.0364925140755992,-0.02924844927072899
69,19,4,G|a|q|c,0.7,151,0,0,201,375.12,5,1.0,0.0,0.002499397779564793,4.838521170947368,0.7195561520736766,0.4391357350870918
70,19,4,G|a|q|c,0.7,92,92,1,49,85.17,5,1.0,0.0,0.7775535696206443,5.062985690721814,0.8835188347952362,0.008862643329356648
71,19,4,G|a|q|c,0.7,49,49,1,67,122.8,5,1.0,0.0,0.7045470039708313,4.823885582146304,1.0037023993293936,-0.015743186516450142
72,19,4,G|a|q|c,0.7,165,165,1,54,96.78,5,1.0,0.0,0.7216371485095098,4.6154104262652895,0.9865846918167962,-0.0380298306558737
73,19,4,G|a|q|c,0.7,76,76,1,110,203.08,5,1.0,0.0,0.6725216260012318,4.934544673899411,1.0541907851797452,0.027550220074363287
74,19,4,G|a|q|c,0.7,175,175,1,65,118.95,5,1.0,0.0,0.6612402232484674,4.859438276488258,1.1017911365354403,0.01924858839535947
75,19,4,G|a|q|c,0.7,32,32,1,85,154.97,5,1.0,0.0,0.6842061588914067,5.005783762271714,1.032375770532166,-0.012767637585976644
76,19,4,G|a|q|c,0.7,112,112,1,74,135.16,5,1.0,0.0,0.9318512671693431,4.645422328555458,0.6840038895390442,-0.028216299692361346
77,19,4,G|a|q|c,0.7,255,255,1,54,95.83,5,1.0,0.0,0.6768307726143946,4.798041570515696,1.0381495355160568,0.028488967225480544
78,19,4,G|a|q|c,0.7,185,185,1,56,99.4,5,1.0,0.0,0.6986374079476185,4.76530317066615,1.0193417311202497,-0.021612248995674026
79,19,4,G|a|q|c,0.7,136,136,1,96,180.3,5,1.0,0.0,0.7921175955426981,5.043718651358086,0.8555968049796445,-0.05870294892926611
80,19,4,G|a|q|c,0.7,107,107,1,152,287.61,5,1.0,0.0,0.6943335693043801,5.0738932488249935,1.0086387513747797,0.009068023039421889
81,19,4,G|a|q|c,0.7,189,189,1,73,135.45,5,1.0,0.0,0.6802963507226912,5.07163647551202,1.0357142714718224,0.06523376522672196
82,19,4,G|a|q|c,0.7,136,136,1,60,105.22,5,1.0,0.0,0.6924659997568254,5.185567556255282,1.0110985695703323,-0.011199170682608395
83,19,4,G|a|q|c,0.7,180,180,1,201,375.42,5,1.0,0.0,0.6345621723681732,5.148826391053858,1.1437497992680086,-0.08579463947258283
84,19,4,G|a|q|c,0.7,45,142,0,201,373.85,5,1.0,0.0,0.5055930129310109,5.7525586118366245,0.18197741861228442,1.8236078136420433
85,19,4,G|a|q|c,0.7,18,18,1,64,112.91,5,1.0,0.0,0.7562421960613169,4.892024587452886,0.9051082056827923,0.028232728578944766
86,19,4,G|a|q|c,0.7,165,165,1,50,85.77,5,1.0,0.0,0.7094843505874826,5.052981465347516,0.967558072473033,0.000740836879671615
87,19,4,G|a|q|c,0.7,232,224,0,201,373.12,5,1.0,0.0,0.0037147326785031544,5.127196894105851,0.6016650947921219,0.34818668173183775
88,19,4,G|a|q|c,0.7,43,43,1,94,173.41,5,1.0,0.0,0.6722562516036186,5.149467669793534,1.059656432969923,-0.03935897633346533
89,19,4,G|a|q|c,0.7,66,66,1,85,154.8,5,1.0,0.0,0.6681640888738309,5.092512930563833,1.0695784838574791,-0.06499854292331443
90,19,4,G|a|q|c,0.7,16,16,1,52,88.98,5,1.0,0.0,0.7556559303147251,5.007043169688618,0.9016200236859561,-0.0012858611987683587
91,19,4,G|a|q|c,0.7,123,123,1,60,107.11,5,1.0,0.0,0.6309040462637401,5.038215650642391,1.1596041140448483,-0.026150672989807937
92,19,4,G|a|q|c,0.7,229,229,1,65,116.72,5,1.0,0.0,0.7037852617821915,4.746214200796384,0.9945540327639124,0.07136172428398606
93,19,4,G|a|q|c,0.7,256,256,1,73,133.37,5,1.0,0.0,0.8078430760067619,5.202493710087436,0.8443725808835152,-0.05639118016069668
94,19,4,G|a|q|c,0.7,73,73,1,60,107.48,5,1.0,0.0,0.6683711263839257,4.910040853407192,1.0624750782470636,0.0023260015738053924
95,19,4,G|a|q|c,0.7,91,91,1,65,114.73,5,1.0,0.0,0.6813319286249441,5.057477589430464,1.0351427751867772,-0.0353330368106381
96,19,4,G|a|q|c,0.7,113,113,1,42,71.89,5,1.0,0.0,0.812264719529812,4.727812939688065,0.7980554400102132,0.021856336429208142
97,19,4,G|a|q|c,0.7,12,12,1,79,146.28,5,1.0,0.0,0.7661552988248914,4.963682544718624,0.8969253774710474,-0.03841388706160656
98,19,4,G|a|q|c,0.7,176,176,1,61,108.78,5,1.0,0.0,0.7714431566077078,5.042471537310539,0.873640686632426,0.044207844565538244
99,19,4,G|a|q|c,0.7,81,81,1,87,162.31,5,1.0,0.0,0.6846003618378254,5.28663055171599,1.0345113804920743,-0.029536529194221586
100,19,4,G|a|q|c,0.7,4,4,1,90,134.06,5,1.0,0.0,0.6144456354889576,5.265034055905201,1.1865200215070553,-0.05757065968918782
101,19,4,G|a|q|c,0.7,196,196,1,62,87.16,5,1.0,0.0,0.7432934601488452,4.944930462382803,0.9179852268872352,0.03225417666057419
102,19,4,G|a|q|c,0.7,136,136,1,69,96.92,5,1.0,0.0,0.6633819638479671,5.29550341078327,1.064864371174958,0.005222533443319744
103,19,4,G|a|q|c,0.7,27,27,1,71,101.08,5,1.0,0.0,0.7238287517124791,4.969852590157021,0.9485289554252501,0.054696308501235615
104,19,4,G|a|q|c,0.7,225,225,1,46,61.03,5,1.0,0.0,0.6399960212735682,4.831275328025356,1.151077536095135,-0.007977075721287105
105,19,4,G|a|q|c,0.7,186,186,1,65,88.0,5,1.0,0.0,0.7147247715588504,4.800859497358962,0.9881520537315238,-0.014282883380240514
106,19,4,G|a|q|c,0.7,215,215,1,51,71.21,5,1.0,0.0,0.684601803403218,5.102334278322024,1.0243373813085073,0.0121182146119878
107,19,4,G|a|q|c,0.7,223,223,1,82,116.62,5,1.0,0.0,0.6827692048426341,5.132264718844754,1.0372570444613223,-0.04128468345894429
108,19,4,G|a|q|c,0.7,5,5,1,189,281.33,5,1.0,0.0,0.7039569036314056,4.916264487882077,0.9918912305966593,0.008233639609206294
109,19,4,G|a|q|c,0.7,110,110,1,81,114.61,5,1.0,0.0,0.7052001687042881,5.427917405101271,0.9922962302883824,-0.0591223295909598
110,19,4,G|a|q|c,0.7,145,145,1,89,126.74,5,1.0,0.0,0.6890619503990821,5.187744412025864,1.0271436827270108,-0.03535712933455653
111,19,4,G|a|q|c,0.7,241,241,1,54,74.81,5,1.0,0.0,0.6650922043784244,4.457988495118332,1.0983500276163727,0.05822306436550228
112,19,4,G|a|q|c,0.7,160,160,1,62,84.83,5,1.0,0.0,0.7422084537838161,4.811213668458847,0.9178326567391305,0.013423163937891348
113,19,4,G|a|q|c,0.7,60,60,1,59,81.92,5,1.0,0.0,0.6259954635957681,4.900456587462191,1.1654180344222513,0.01033634728190857
114,19,4,G|a|q|c,0.7,233,233,1,70,96.89,5,1.0,0.0,0.6616708702330776,4.973697452925818,1.0920038528684004,-0.04642966013832075
115,19,4,G|a|q|c,0.7,145,145,1,70,95.57,5,1.0,0.0,0.6983886462322613,4.844098264886038,1.0051645871677393,-0.016270491843950116
116,19,4,G|a|q|c,0.7,65,65,1,91,129.36,5,1.0,0.0,0.6550982754490131,4.9439473363146496,1.0997792128469424,-0.08286334295945709
117,19,4,G|a|q|c,0.7,165,165,1,78,110.43,5,1.0,0.0,0.6726709497015224,5.062188693572328,1.0598884278861027,-0.05244071773665483
118,19,4,G|a|q|c,0.7,126,126,1,60,85.16,5,1.0,0.0,0.6674953094566723,5.142491757653874,1.065262120269652,0.04510061143975633
119,19,4,G|a|q|c,0.7,79,79,1,96,136.16,5,1.0,0.0,0.6910148873556564,4.812972242759508,1.0255042203465077,-0.035215459096523925
120,19,4,G|a|q|c,0.7,226,42,0,201,295.84,5,1.0,0.0,0.6178740227357099,3.8277067066103148,0.34994723833947067,-0.24103322438571306
121,19,4,G|a|q|c,0.7,184,184,1,71,98.93,5,1.0,0.0,0.6758121255004853,5.0971353129102495,1.0480089868621072,-0.0350429544973988
122,19,4,G|a|q|c,0.7,212,212,1,201,290.34,5,1.0,0.0,0.6570412384797548,5.052122383774143,1.0925795626205386,0.2539151629725186
123,19,4,G|a|q|c,0.7,100,100,1,68,92.34,5,1.0,0.0,0.7117405138392029,4.988254395030734,0.9799987755391529,-0.03221667908574289
124,19,4,G|a|q|c,0.7,250,189,0,201,290.08,5,1.0,0.0,0.4794827209762489,5.34781520948835,0.22525360587133966,-0.9800716573230172
125,19,4,G|a|q|c,0.7,187,187,1,87,122.31,5,1.0,0.0,0.6122704161003687,5.185842069027223,1.1917055681495243,-0.11582222638393902
126,19,4,G|a|q|c,0.7,194,194,1,70,97.28,5,1.0,0.0,0.657892450460654,4.98180390882666,1.0997377829214203,0.027377815534173847
127,19,4,G|a|q|c,0.7,155,155,1,81,112.56,5,1.0,0.0,0.6655187588600042,4.755618625964668,1.0655297573769411,0.042860633131682105
128,19,4,G|a|q|c,0.7,195,195,1,66,91.68,5,1.0,0.0,0.7667010795089013,5.080258003261554,0.894408340839297,-0.0708901353845599
129,19,4,G|a|q|c,0.7,241,241,1,58,79.66,5,1.0,0.0,0.6780868383529591,5.009227217171122,1.048440963980476,-0.020078787470725654
130,19,4,G|a|q|c,0.7,243,243,1,73,100.55,5,1.0,0.0,0.6918156710959464,4.962960822916397,1.018381280067998,0.029713426119308765
131,19,4,G|a|q|c,0.7,21,21,1,60,81.18,5,1.0,0.0,0.7688404834217435,4.586928536783406,0.8986118984228662,-0.028789778571989492
132,19,4,G|a|q|c,0.7,198,198,1,109,152.49,5,1.0,0.0,0.6761802456097237,5.171380508655552,1.0420581264576352,0.05021457118947483
133,19,4,G|a|q|c,0.7,210,210,1,82,116.15,5,1.0,0.0,0.6507992791564957,4.981200353874444,1.1058252151886856,-0.046082573866480576
134,19,4,G|a|q|c,0.7,172,172,1,66,91.56,5,1.0,0.0,0.6730179905801773,4.955517572253181,1.0727556948950911,-0.039789379217709336
135,19,4,G|a|q|c,0.7,8,8,1,86,118.71,5,1.0,0.0,0.6539160509870334,4.86718277026036,1.1062022564880505,-0.07898030841796912
136,19,4,G|a|q|c,0.7,199,199,1,100,139.61,5,1.0,0.0,0.7944633110107974,4.752151068860503,0.8555881291229531,-0.0363201467114256
137,19,4,G|a|q|c,0.7,194,194,1,76,104.52,5,1.0,0.0,0.7099163370382648,5.084294523458342,0.9841133413955366,0.05174148360188079
138,19,4,G|a|q|c,0.7,7,7,1,54,73.63,5,1.0,0.0,0.6636603385645298,5.214446425957648,1.072211825777471,0.05951915745534823
139,19,4,G|a|q|c,0.7,37,37,1,64,87.4,5,1.0,0.0,0.7703778014090414,4.691883707785176,0.8919238014401495,-0.028380959361519163
140,19,4,G|a|q|c,0.7,141,141,1,83,116.42,5,1.0,0.0,0.6758172374571153,5.036517455182185,1.0509020702090166,0.004152835262778476
141,19,4,G|a|q|c,0.7,138,138,1,78,107.61,5,1.0,0.0,0.6650709334587807,5.157679208396424,1.0719184629282612,-0.032889276995405545
142,19,4,G|a|q|c,0.7,150,150,1,64,86.93,5,1.0,0.0,0.7456700302832784,5.232817841912488,0.9154636779696613,0.018113185324140503
143,19,4,G|a|q|c,0.7,67,67,1,67,90.78,5,1.0,0.0,0.7198467504925282,4.895271028566102,0.9542373514313849,0.028105156238029953
144,19,4,G|a|q|c,0.7,192,192,1,62,86.57,5,1.0,0.0,0.6806936332526463,4.599030235422117,1.0474393414994254,0.03998761436908851
145,19,4,G|a|q|c,0.7,112,112,1,68,95.78,5,1.0,0.0,0.6833745261234403,5.157864901975136,1.0319303268932574,0.07720765517613945
146,19,4,G|a|q|c,0.7,101,101,1,84,118.7,5,1.0,0.0,0.7345865547398691,4.7147079863390315,0.9328956442212224,0.05665308874806096
147,19,4,G|a|q|c,0.7,69,199,0,201,287.95,5,1.0,0.0,0.4228012404148315,5.623560137617346,0.30915303981131703,1.2975640066565295
148,19,4,G|a|q|c,0.7,157,157,1,78,108.98,5,1.0,0.0,0.7386948765276509,5.104602755430777,0.9270995230591251,0.02835886975204963
149,19,4,G|a|q|c,0.7,204,204,1,100,142.18,5,1.0,0.0,0.6792412404556663,5.3231692206375305,1.0316250286568698,0.022825080026324086
150,19,4,G|a|q|c,0.7,69,69,1,74,103.83,5,1.0,0.0,0.7002113902621373,5.043782048709941,1.0108869570183932,-0.041403257746437196
151,19,4,G|a|q|c,0.7,241,241,1,75,102.27,5,1.0,0.0,0.794608939640217,4.983499056302212,0.8419752755512017,0.054576683190289764
152,19,4,G|a|q|c,0.7,189,114,0,201,287.39,5,1.0,0.0,0.10850589515313347,6.203301672763126,-0.10909877331725135,-1.589384102947017
153,19,4,G|a|q|c,0.7,115,239,0,201,287.7,5,1.0,0.0,0.12460775034797886,5.4560067155576615,0.30382107607550085,-0.5352061305029684
154,19,4,G|a|q|c,0.7,44,44,1,64,90.14,5,1.0,0.0,0.6699654532983264,5.136137142635421,1.0659202667047332,-0.114560204594681
155,19,4,G|a|q|c,0.7,70,70,1,75,104.15,5,1.0,0.0,0.7038395227902027,5.068943746785958,0.9969153095759611,-0.030578431772539286
156,19,4,G|a|q|c,0.7,86,86,1,63,84.65,5,1.0,0.0,0.6556202637926272,4.8714634570356825,1.1027421764226042,0.01165558736917305
157,19,4,G|a|q|c,0.7,80,80,1,79,109.57,5,1.0,0.0,0.658090177529592,4.811288061247003,1.0847670653266634,-0.035436204186883
158,19,4,G|a|q|c,0.7,66,66,1,75,104.09,5,1.0,0.0,0.7166870275975105,4.987322933649553,0.9636084749755589,0.014278476741110957
159,19,4,G|a|q|c,0.7,129,129,1,104,144.74,5,1.0,0.0,0.5966151026775655,5.2448038414571565,1.2274500467803902,-0.049533365308402064
160,19,4,G|a|q|c,0.7,141,141,1,80,109.95,5,1.0,0.0,0.7664828734829935,4.688312568363009,0.896674509739938,-0.02938252986063376
161,19,4,G|a|q|c,0.7,172,172,1,48,64.44,5,1.0,0.0,0.6458840536499615,5.047242073451098,1.1137628732481057,-0.022467954703803607
162,19,4,G|a|q|c,0.7,65,65,1,47,63.92,5,1.0,0.0,0.777849038754171,5.039785737541813,0.8652898679380668,0.050215138800444335
163,19,4,G|a|q|c,0.7,179,179,1,60,81.33,5,1.0,0.0,0.5980943447545491,5.458380072509694,1.2202945294760947,0.012200530747088434
164,19,4,G|a|q|c,0.7,213,213,1,60,81.49,5,1.0,0.0,0.7340006477518118,4.712632895487234,0.9346186286685817,0.035667791949536454
165,19,4,G|a|q|c,0.7,232,232,1,66,88.03,5,1.0,0.0,0.6677378557303296,4.9483099752423225,1.0693237076559916,0.020039783813190416
166,19,4,G|a|q|c,0.7,2,208,0,201,285.81,5,1.0,0.0,0.6687415096345086,3.8482673816446837,0.2541335244866366,3.180996864768992
167,19,4,G|a|q|c,0.7,110,110,1,73,100.74,5,1.0,0.0,0.7434556664810735,4.560822313114742,0.9362951853748893,-0.025259657724715397
168,19,4,G|a|q|c,0.7,108,108,1,66,87.22,5,1.0,0.0,0.6696385709063049,5.0469387169222175,1.0630753227771792,-0.023166789567457984
169,19,4,G|a|q|c,0.7,134,134,1,68,91.39,5,1.0,0.0,0.6085877293289861,4.960293715894418,1.212893344276169,-0.011837261306758096
170,19,4,G|a|q|c,0.7,3,3,1,58,78.49,5,1.0,0.0,0.7578736930805351,5.095272556773797,0.8968179622883897,-0.004524878696578562
171,19,4,G|a|q|c,0.7,249,249,1,40,51.37,5,1.0,0.0,0.6573045164883875,4.987182005030742,1.0951118756471767,-0.02642854611831107
172,19,4,G|a|q|c,0.7,2,2,1,55,74.65,5,1.0,0.0,0.586221551320834,4.91635260534519,1.2517416905755527,0.032712324727642746
173,19,4,G|a|q|c,0.7,129,129,1,48,62.78,5,1.0,0.0,0.7653956615868851,4.882911484815098,0.8849964900924292,-0.034329612604533405
174,19,4,G|a|q|c,0.7,235,233,0,201,278.34,5,1.0,0.0,0.0018984517757999221,5.058269037525849,0.822996298611031,-3.226611371513471
175,19,4,G|a|q|c,0.7,134,134,1,57,77.17,5,1.0,0.0,0.7017008825559159,4.972402637875869,0.9979880478539022,0.027698403744291333
176,19,4,G|a|q|c,0.7,35,35,1,74,102.54,5,1.0,0.0,0.7932968421252066,4.796648900317033,0.846912749862463,0.051916435448042766
177,19,4,G|a|q|c,0.7,138,138,1,107,151.93,5,1.0,0.0,0.6902763321871253,4.641836491267782,1.0307889677448756,0.08452138489837972
178,19,4,G|a|q|c,0.7,68,68,1,158,223.7,5,1.0,0.0,0.6811948628995694,4.868577021522087,1.0377390805475988,0.06628579608223509
179,19,4,G|a|q|c,0.7,84,84,1,61,80.7,5,1.0,0.0,0.6652181104994959,5.066402307240349,1.071981134018565,0.017710614037627134
180,19,4,G|a|q|c,0.7,120,120,1,52,67.08,5,1.0,0.0,0.7476914041477886,4.990641411497029,0.9214098226318982,-0.02519325536999939
181,19,4,G|a|q|c,0.7,218,218,1,58,76.78,5,1.0,0.0,0.7358904575175126,4.792838678033276,0.9436556099940733,-0.017432118640368758
182,19,4,G|a|q|c,0.7,166,166,1,79,110.46,5,1.0,0.0,0.6428532707607244,4.672568147299846,1.1360521560842145,-0.07787143540446353
