seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,c_true,G_fit,a_fit,q_fit,c_fit
0,17,4,G|a|q|c,0.3,188,188,1,70,122.57,5,1.0,0.0,0.3810876096867937,5.7264921807900935,0.613486053987874,-0.03401710986103436
1,17,4,G|a|q|c,0.3,94,94,1,68,107.46,5,1.0,0.0,0.2919913583501835,5.229918123853136,1.006173416863193,0.01074394706894495
2,17,4,G|a|q|c,0.3,33,33,1,70,110.34,5,1.0,0.0,0.30417339372256036,5.192269816276604,0.9765357218925755,-0.02756422848405641
3,17,4,G|a|q|c,0.3,198,43,0,201,327.53,5,1.0,0.0,0.18301637268526047,4.2729930485013465,0.8333171739210156,-0.9158892499282902
4,17,4,G|a|q|c,0.3,220,5,0,201,332.57,5,1.0,0.0,0.025833799788326887,4.819219946138621,0.8401983911464929,-1.9032141426476674
5,17,4,G|a|q|c,0.3,107,107,1,84,133.14,5,1.0,0.0,0.28835713317824346,4.890804189348352,1.0689034254395233,-0.02280797572904587
6,17,4,G|a|q|c,0.3,115,115,1,201,335.54,5,1.0,0.0,0.26427274067877904,4.980154559167265,1.2630377873400305,-0.2921208661387593
7,17,4,G|a|q|c,0.3,47,47,1,83,140.31,5,1.0,0.0,0.2951308633359505,4.8290132720852545,1.0394372589068255,0.14863309528533694
8,17,4,G|a|q|c,0.3,130,44,0,201,330.08,5,1.0,0.0,0.16354470778427252,5.001801047494765,1.2106314263500948,0.4411089961523023
9,17,4,G|a|q|c,0.3,54,54,1,94,160.47,5,1.0,0.0,0.3044053961867806,4.9779684836241085,1.001679594701239,-0.05193594022428326
10,17,4,G|a|q|c,0.3,24,24,1,73,121.68,5,1.0,0.0,0.25140475155011494,5.080649493032215,1.4145922564730866,0.004856622250140959
11,17,4,G|a|q|c,0.3,169,169,1,201,338.95,5,1.0,0.0,0.27572708231326165,4.928744020823565,1.161560862097315,-0.592162593385921
12,17,4,G|a|q|c,0.3,18,80,0,201,337.14,5,1.0,0.0,0.006055123792451285,6.290280435523708,-0.7013637212475741,-0.5189490393022487
13,17,4,G|a|q|c,0.3,167,167,1,92,152.83,5,1.0,0.0,0.31008678447812893,4.92298721424964,0.9242038276347457,-0.06898310632088323
14,17,4,G|a|q|c,0.3,29,29,1,49,74.45,5,1.0,0.0,0.2827044523465012,4.743195666289818,1.1162170325908138,-0.01787588501901441
15,17,4,G|a|q|c,0.3,176,176,1,201,326.87,5,1.0,0.0,0.2857113051633212,5.014445792925632,1.0962941744527441,-0.6582262288098141
16,17,4,G|a|q|c,0.3,236,213,0,201,337.19,5,1.0,0.0,0.0123682562584352,5.487252117586307,0.019982194755600237,0.6464249325890787
17,17,4,G|a|q|c,0.3,78,78,1,201,319.32,5,1.0,0.0,0.30607478013346345,5.301730234453047,0.9503780294167548,-0.040894352138923694
18,17,4,G|a|q|c,0.3,236,236,1,77,124.54,5,1.0,0.0,0.3002989185503777,4.763731720213294,1.05617943264721,0.031026649415085594
19,17,4,G|a|q|c,0.3,93,93,1,187,305.53,5,1.0,0.0,0.2944658116952593,4.975829379708772,1.0184963895466226,0.07962327892693895
20,17,4,G|a|q|c,0.3,115,230,0,201,326.41,5,1.0,0.0,0.3199609265475303,5.919419640150288,0.13571193707120532,1.446903854426211
21,17,4,G|a|q|c,0.3,243,23,0,201,321.24,5,1.0,0.0,0.0066381936125662925,4.305444066233248,1.27313199219114,0.09593452686323077
