seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,c_true,G_fit,a_fit,q_fit,c_fit
41,16,4,G|a|q|c,0.1,141,30,0,201,357.02,5,1.0,0.0,0.003426403168224122,4.904216465796628,0.7302954492153027,-0.9151124084123237
42,16,4,G|a|q|c,0.1,113,188,0,201,359.91,5,1.0,0.0,0.11468228600694158,4.984256573218776,0.8121721041239834,0.11808658593952097
43,16,4,G|a|q|c,0.1,32,32,1,201,357.55,5,1.0,0.0,0.09308746311732141,5.209658916941739,1.1672140940666818,-0.11818737844255478
44,16,4,G|a|q|c,0.1,248,177,0,201,345.57,5,1.0,0.0,0.10795586465944323,5.654076821010294,0.20619035950540107,0.5860991590823007
45,16,4,G|a|q|c,0.1,111,207,0,201,338.44,5,1.0,0.0,0.23717780680922415,5.730096335951749,0.10649816499897882,0.13086351886454917
46,16,4,G|a|q|c,0.1,192,203,0,201,361.17,5,1.0,0.0,0.026834194456698244,5.679490438750325,0.036996322311374556,0.7978569993627208
47,16,4,G|a|q|c,0.1,118,110,0,201,350.05,5,1.0,0.0,0.0027629650485939366,4.4499195265043,1.8185144999967364,-1.6066641613903303
48,16,4,G|a|q|c,0.1,30,167,0,201,355.99,5,1.0,0.0,0.009678133481308571,3.542703817059805,2.929909716006934,-1.7870235932596248
49,16,4,G|a|q|c,0.1,205,173,0,201,348.34,5,1.0,0.0,0.0024265462922792346,4.198490200538662,1.8550705136121244,-0.38605697887905915
50,16,4,G|a|q|c,0.1,69,140,0,201,298.55,5,1.0,0.0,0.08797522033987427,4.932960455318581,1.1576599876395133,-0.1441953263125171
51,16,4,G|a|q|c,0.1,139,233,0,201,330.52,5,1.0,0.0,0.022371887373088217,4.416828543091422,1.3694815795800426,-0.515924366675666
52,16,4,G|a|q|c,0.1,57,201,0,201,375.97,5,1.0,0.0,0.007537552304416645,6.31849605014836,-0.23797853936080243,-1.8143082464066085
53,16,4,G|a|q|c,0.1,193,6,0,201,368.12,5,1.0,0.0,0.010144029346115212,4.577723209386131,1.3174031081596644,0.6751997804790617
54,16,4,G|a|q|c,0.1,85,65,0,201,369.05,5,1.0,0.0,0.10346768730812893,4.9771669173919735,0.7393126584547495,-1.7660643662621047
55,16,4,G|a|q|c,0.1,256,43,0,174,326.16,5,1.0,0.0,0.07268192319828701,4.969356453580649,0.6055830746348697,0.002395999085155313
56,16,4,G|a|q|c,0.1,52,101,0,201,371.93,5,1.0,0.0,0.08213397147476349,4.568337697536791,1.1199234569350276,-0.5497916285804703
57,16,4,G|a|q|c,0.1,180,66,0,201,371.01,5,1.0,0.0,0.006094547000243376,5.268296056405878,0.7882413721214091,-1.5207512972092947
58,16,4,G|a|q|c,0.1,65,204,0,201,369.0,5,1.0,0.0,0.20940034362897592,5.301550137932537,0.5083496054025078,-0.12796149193943612
59,16,4,G|a|q|c,0.1,152,25,0,201,373.34,5,1.0,0.0,0.0046971542882021785,3.4649203205802372,2.5509139236078213,-0.8224005734989934
60,16,4,G|a|q|c,0.1,159,175,0,201,375.39,5,1.0,0.0,0.03497738337461227,4.923257130674336,1.0476754381734903,-1.3503917881369842
61,16,4,G|a|q|c,0.1,98,100,0,201,357.6,5,1.0,0.0,0.12938832997997965,5.001053290598356,0.8952043544278924,0.22779022075377217
62,16,4,G|a|q|c,0.1,155,125,0,201,364.77,5,1.0,0.0,0.017910733516409434,4.442010749427259,2.1162913953759346,-1.9033331393147601
63,16,4,G|a|q|c,0.1,112,78,0,201,371.51,5,1.0,0.0,0.003781066749657792,3.3524259209371943,2.4487756887760472,2.3139416048149926
64,16,4,G|a|q|c,0.1,19,254,0,201,394.26,5,1.0,0.0,0.01340752291355191,5.3661626955897175,0.5052541566959657,0.4226593291400061
65,16,4,G|a|q|c,0.1,241,74,0,201,388.95,5,1.0,0.0,0.014345260741242481,3.5414065814422777,3.3750991044316656,0.029461525910291934
66,16,4,G|a|q|c,0.1,116,181,0,201,367.82,5,1.0,0.0,0.12518677012592358,5.241365432164818,0.7787622039511338,0.3251649788648822
67,16,4,G|a|q|c,0.1,192,211,0,201,373.32,5,1.0,0.0,0.006656691211849201,5.073403200975867,0.8674495239662304,-1.3120941240723922
68,16,4,G|a|q|c,0.1,51,203,0,201,363.6,5,1.0,0.0,0.33687198889192205,4.897173987996543,0.4487998251989903,1.853794360167052
69,16,4,G|a|q|c,0.1,216,0,0,201,348.55,5,1.0,0.0,0.023981975052768972,4.209598911943945,1.643183336159855,-1.2759103630745108
70,16,4,G|a|q|c,0.1,92,92,1,201,353.57,5,1.0,0.0,0.0893121963972229,4.637537267719613,1.4364806032308388,-0.197667060630797
71,16,4,G|a|q|c,0.1,241,49,0,201,356.93,5,1.0,0.0,0.04118666194947181,5.327879382994137,0.40959814423609864,-1.862418489831381
72,16,4,G|a|q|c,0.1,154,165,0,201,356.61,5,1.0,0.0,0.19306512924131974,4.896053293563286,0.982301348927314,-2.085625955735174
73,16,4,G|a|q|c,0.1,107,76,0,201,359.32,5,1.0,0.0,0.00394917360603796,3.550166741411089,2.440278950524081,1.061444868937574
74,16,4,G|a|q|c,0.1,223,175,0,201,342.49,5,1.0,0.0,0.17524909571043865,4.299586367302311,1.771590735611863,-0.11673327200199998
75,16,4,G|a|q|c,0.1,160,32,0,201,359.08,5,1.0,0.0,0.001452829081722654,3.8323325922586364,2.2051510725138646,-1.7970781323338822
76,16,4,G|a|q|c,0.1,58,112,0,201,364.81,5,1.0,0.0,0.10252385698155558,5.144810252812791,0.21708341159407002,-1.4939783600953331
77,16,4,G|a|q|c,0.1,175,255,0,201,352.18,5,1.0,0.0,0.036696751171616006,4.603561368193702,1.2157744117634077,-0.009630353501984979
78,16,4,G|a|q|c,0.1,85,185,0,133,230.3,5,1.0,0.0,0.19739073961549372,5.200846401115329,0.42532914031742014,-0.019380535122466642
79,16,4,G|a|q|c,0.1,60,136,0,201,353.19,5,1.0,0.0,0.037154368984915496,5.101528044801382,0.7446790877629532,-1.4648525367724248
80,16,4,G|a|q|c,0.1,169,107,0,201,353.62,5,1.0,0.0,0.005426416836188596,4.669044089182455,1.079872512194495,-0.43169274378240075
81,16,4,G|a|q|c,0.1,149,189,0,201,348.51,5,1.0,0.0,0.003754187198817481,5.306338366123395,0.45387931568989004,0.8582903735222369
82,16,4,G|a|q|c,0.1,145,136,0,201,350.46,5,1.0,0.0,0.006995721436386314,4.220033040036739,1.993328660658299,-1.1143502987498932
83,16,4,G|a|q|c,0.1,50,180,0,201,351.22,5,1.0,0.0,0.07239964111024537,5.077214007231995,1.200914404749301,-0.06765205348735776
84,16,4,G|a|q|c,0.1,44,142,0,201,360.26,5,1.0,0.0,0.004369880536677173,3.4668852544103355,3.112051052098318,0.013959321640276358
