seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,c_true,G_fit,a_fit,q_fit,c_fit
31,18,4,G|a|q|c,0.5,165,165,1,90,222.26,5,1.0,0.0,0.47997180089640734,4.8090697000796405,1.065311643967018,-0.025003699117953075
32,18,4,G|a|q|c,0.5,73,73,1,71,179.06,5,1.0,0.0,0.5063854668679391,4.724775172291074,1.0207593889731472,-0.046367948069934814
33,18,4,G|a|q|c,0.5,136,136,1,88,225.34,5,1.0,0.0,0.4602478465206824,4.975181486726487,1.1194396719936415,-0.023820932827091468
34,18,4,G|a|q|c,0.5,246,246,1,89,227.39,5,1.0,0.0,0.492250755327907,5.30937139935162,1.023041288200813,-0.06466947376083701
35,18,4,G|a|q|c,0.5,182,182,1,53,125.45,5,1.0,0.0,0.43030664943647606,5.033366224347162,1.217864536874422,-0.007925486830880846
36,18,4,G|a|q|c,0.5,50,50,1,59,144.13,5,1.0,0.0,0.5430174949258071,4.844599091737862,0.8761682551253024,0.026274698441506168
37,18,4,G|a|q|c,0.5,252,252,1,82,195.3,5,1.0,0.0,0.4858266824183677,4.9151080827471745,1.0520826846013756,-0.026215028179693203
38,18,4,G|a|q|c,0.5,183,183,1,57,131.39,5,1.0,0.0,0.4958456628996241,4.993465796994131,1.030173918542768,-0.051352748712213944
39,18,4,G|a|q|c,0.5,44,44,1,69,159.79,5,1.0,0.0,0.48987048287347024,4.753699051621719,1.035893555494217,0.0004719895579693514
40,18,4,G|a|q|c,0.5,9,9,1,95,223.99,5,1.0,0.0,0.5083368186170487,5.029531943931678,0.9926361709405136,0.06582535867747534
41,18,4,G|a|q|c,0.5,141,30,0,201,501.53,5,1.0,0.0,0.008237554447833292,4.997060416518433,0.5906111621839549,-1.0011053036005473
42,18,4,G|a|q|c,0.5,188,188,1,201,490.74,5,1.0,0.0,0.4808077106403392,5.312186452181352,1.04249176343625,0.13045288982318562
43,18,4,G|a|q|c,0.5,32,32,1,56,126.68,5,1.0,0.0,0.50287785471834,5.316750972934277,0.9989321480085932,-0.07038389062173633
44,18,4,G|a|q|c,0.5,177,177,1,54,127.65,5,1.0,0.0,0.47998710251564725,5.059430222553057,1.0248712629341654,0.013410480596275295
45,18,4,G|a|q|c,0.5,207,207,1,93,226.73,5,1.0,0.0,0.4978873298317381,4.966808580834114,1.0020342125702315,0.035257098923948176
46,18,4,G|a|q|c,0.5,203,203,1,59,142.19,5,1.0,0.0,0.5564117716322753,5.085220496091747,0.8160724447515508,-0.010558846183643696
47,18,4,G|a|q|c,0.5,110,110,1,201,512.7,5,1.0,0.0,0.4477486506476883,5.070410096873263,1.1688061980893394,-0.08232340650447875
48,18,4,G|a|q|c,0.5,167,167,1,85,205.97,5,1.0,0.0,0.45162527822604714,4.819849425272857,1.1500257636017714,-0.04206409843148938
49,18,4,G|a|q|c,0.5,126,173,0,201,501.33,5,1.0,0.0,0.26874920537331587,5.683296577253186,0.25711265080621887,-2.515206541234097
50,18,4,G|a|q|c,0.5,140,140,1,98,229.94,5,1.0,0.0,0.45837038513116507,5.257298358993273,1.1270413717800858,-0.06992050398206572
51,18,4,G|a|q|c,0.5,209,233,0,201,510.14,5,1.0,0.0,0.7217732534136794,5.825906030119312,0.41751667599193354,-1.5917673363284048
52,18,4,G|a|q|c,0.5,201,201,1,83,208.04,5,1.0,0.0,0.46388850467106046,5.039837553434866,1.1134862454383994,-0.03630396770334424
53,18,4,G|a|q|c,0.5,6,6,1,58,140.15,5,1.0,0.0,0.5127207838963291,5.017522512158397,0.9766587263162206,0.04380834925509408
54,18,4,G|a|q|c,0.5,65,65,1,66,165.25,5,1.0,0.0,0.5150827782197509,4.788304806900562,0.9919706617149275,-0.06469979534638635
55,18,4,G|a|q|c,0.5,43,43,1,191,487.4,5,1.0,0.0,0.5055772897166974,4.871871894979128,0.9866146553960617,0.016335846099114846
56,18,4,G|a|q|c,0.5,63,101,0,201,511.5,5,1.0,0.0,0.4164768580729242,3.6430834021105336,0.40452432216061185,1.8913794711534913
57,18,4,G|a|q|c,0.5,66,66,1,95,242.07,5,1.0,0.0,0.4694312092501241,5.300768196202234,1.08719220722031,-0.04659037984829145
58,18,4,G|a|q|c,0.5,204,204,1,68,163.9,5,1.0,0.0,0.46643598115001916,4.856928176439704,1.129491879333989,-0.0055496439550633565
59,18,4,G|a|q|c,0.5,25,25,1,98,244.89,5,1.0,0.0,0.5258203360574508,4.769869641932097,0.9700956191058873,-0.07764992031225874
60,18,4,G|a|q|c,0.5,175,175,1,68,158.76,5,1.0,0.0,0.4976524794324584,5.212984141584696,0.9771150574455287,-0.008520488628395715
61,18,4,G|a|q|c,0.5,100,100,1,72,175.71,5,1.0,0.0,0.5209276678563791,5.090361383296934,0.9725359921293792,0.02225563624875801
62,18,4,G|a|q|c,0.5,125,125,1,201,475.38,5,1.0,0.0,0.47792223337905093,5.38037418974617,1.0584470736311706,-0.025007440411262027
63,18,4,G|a|q|c,0.5,78,78,1,90,201.29,5,1.0,0.0,0.4698805281104427,4.926136498896745,1.0944758402037404,0.06869706042563152
64,18,4,G|a|q|c,0.5,254,254,1,84,187.28,5,1.0,0.0,0.49687554536957296,5.136022763869031,0.9812346028057037,0.055645239192808664
65,18,4,G|a|q|c,0.5,74,74,1,79,164.22,5,1.0,0.0,0.5202788199277947,5.224977402507199,0.9429576572420212,0.10721328816889128
66,18,4,G|a|q|c,0.5,181,181,1,76,164.74,5,1.0,0.0,0.5203509689152958,5.179256936149804,0.950218281820941,0.05654369866308708
67,18,4,G|a|q|c,0.5,211,211,1,68,149.74,5,1.0,0.0,0.4877910588564859,5.178925586331804,1.0317885200372887,-0.08351979557627986
68,18,4,G|a|q|c,0.5,203,203,1,58,127.97,5,1.0,0.0,0.49321764794042205,4.738832529651964,1.061843580906285,-0.031722461224907635
69,18,4,G|a|q|c,0.5,92,0,0,201,443.29,5,1.0,0.0,0.024937738564590733,4.8905753416374935,0.6278711182037297,0.27675826436776296
70,18,4,G|a|q|c,0.5,92,92,1,53,110.27,5,1.0,0.0,0.5595689170673593,5.058474592433879,0.8870367175515333,0.021718235279048703
71,18,4,G|a|q|c,0.5,49,49,1,76,168.14,5,1.0,0.0,0.49021936146490774,4.807025531457721,1.0433514592813031,-0.012545117582826055
72,18,4,G|a|q|c,0.5,165,165,1,54,111.43,5,1.0,0.0,0.5079656838623082,4.607560276969136,1.0260209378864673,-0.018120516465433962
73,18,4,G|a|q|c,0.5,76,76,1,201,434.73,5,1.0,0.0,0.4773641883826823,4.917022275978516,1.0674415095331167,0.13203479917279537
74,18,4,G|a|q|c,0.5,175,175,1,50,101.9,5,1.0,0.0,0.46969888163937235,4.817560711273763,1.155057278890409,0.03554624497408187
75,18,4,G|a|q|c,0.5,32,32,1,140,291.7,5,1.0,0.0,0.48437469317082105,4.993991795167436,1.049247452644071,-0.04627835911064684
76,18,4,G|a|q|c,0.5,112,112,1,92,204.12,5,1.0,0.0,0.6754153692822732,4.680767150070021,0.6504633069821841,-0.030759057405633894
77,18,4,G|a|q|c,0.5,255,255,1,82,182.28,5,1.0,0.0,0.47386618512328976,4.773212734209396,1.0787715939975042,0.045164128062269306
78,18,4,G|a|q|c,0.5,185,185,1,92,201.58,5,1.0,0.0,0.5040048276803643,4.839013954207549,1.005575704119731,-0.017185072239913862
79,18,4,G|a|q|c,0.5,136,136,1,92,210.72,5,1.0,0.0,0.5263772392744931,5.01953628225078,0.9350651712537275,-0.0831062670627709
80,18,4,G|a|q|c,0.5,107,107,1,96,217.34,5,1.0,0.0,0.4974608408504244,5.056750865803278,0.9939719845498772,0.06404634973310769
81,18,4,G|a|q|c,0.5,189,189,1,82,184.48,5,1.0,0.0,0.4815369184026287,5.068703880551013,1.047749568799709,0.10109902584688932
82,18,4,G|a|q|c,0.5,136,136,1,93,198.61,5,1.0,0.0,0.48898559473175995,5.179438290069355,1.021525860934735,-0.027293500056262014
83,18,4,G|a|q|c,0.5,180,180,1,103,224.0,5,1.0,0.0,0.45464522042074634,5.148414374844904,1.1453054414329322,-0.04950351606232516
84,18,4,G|a|q|c,0.5,45,142,0,201,456.29,5,1.0,0.0,0.41975583630038427,5.798347826873752,0.17136696042647187,1.7912738772502423
85,18,4,G|a|q|c,0.5,18,18,1,56,113.44,5,1.0,0.0,0.5497165801143845,4.904760830575193,0.8884711245692908,0.01818403861978103
86,18,4,G|a|q|c,0.5,165,165,1,84,185.48,5,1.0,0.0,0.4962300734375976,5.050694785647894,0.9864493566629187,0.093889095058311
87,18,4,G|a|q|c,0.5,69,224,0,201,454.02,5,1.0,0.0,0.07360517337384309,5.25220052390566,0.48269427521559166,0.2816938721404826
88,18,4,G|a|q|c,0.5,43,43,1,110,248.12,5,1.0,0.0,0.47863245812255706,5.1565207859694615,1.0732518490037612,-0.03495053514703189
89,18,4,G|a|q|c,0.5,66,66,1,198,442.93,5,1.0,0.0,0.4743136418896208,5.086191879618998,1.0829833108055584,-0.0680876719660713
90,18,4,G|a|q|c,0.5,16,16,1,94,209.14,5,1.0,0.0,0.505287779842617,4.982439102040431,0.9801105437267401,0.05035548275534886
91,18,4,G|a|q|c,0.5,123,123,1,101,226.35,5,1.0,0.0,0.46730595014250814,5.106434852329706,1.1161342163736805,-0.05974083757342017
92,18,4,G|a|q|c,0.5,229,229,1,93,204.37,5,1.0,0.0,0.48056563985077566,4.715083484635141,1.057468903839306,0.06401670818249568
93,18,4,G|a|q|c,0.5,256,256,1,72,159.15,5,1.0,0.0,0.599301971140075,5.240534777606896,0.8071508776022319,-0.06167434106790506
94,18,4,G|a|q|c,0.5,73,73,1,78,168.89,5,1.0,0.0,0.4759852367118458,4.90515257559216,1.0705817484025373,0.013232630970706568
95,18,4,G|a|q|c,0.5,91,91,1,114,250.76,5,1.0,0.0,0.4784018895620267,5.078608387429413,1.0620793204087315,-0.032374188618691714
96,18,4,G|a|q|c,0.5,113,113,1,47,96.29,5,1.0,0.0,0.5826386525503172,4.773469953102496,0.7462001828281492,0.019999860893154947
97,18,4,G|a|q|c,0.5,12,12,1,81,177.29,5,1.0,0.0,0.531116942429521,4.963066365735069,0.9353580892826058,-0.07338812896745506
98,18,4,G|a|q|c,0.5,176,176,1,65,135.44,5,1.0,0.0,0.5548283583994635,5.066240176106995,0.8492247058563358,0.030718458131210203
99,18,4,G|a|q|c,0.5,81,81,1,69,149.98,5,1.0,0.0,0.48947727447677386,5.287267587666192,1.0411336562634166,-0.04735798246882245
100,18,4,G|a|q|c,0.5,4,4,1,113,225.88,5,1.0,0.0,0.45404035194722653,5.311310744676983,1.14094352312824,-0.05777576876901587
101,18,4,G|a|q|c,0.5,196,196,1,74,143.54,5,1.0,0.0,0.5276865518445553,4.947106308153356,0.9172544391048871,0.03787406301200235
102,18,4,G|a|q|c,0.5,217,136,0,201,402.05,5,1.0,0.0,0.2675762109440093,4.024113248428674,1.6108331386163524,-0.9808407719286559
103,18,4,G|a|q|c,0.5,27,27,1,82,161.68,5,1.0,0.0,0.4970642789893409,4.958446452337632,1.0006184329725099,0.034456306336406596
104,18,4,G|a|q|c,0.5,225,225,1,48,89.94,5,1.0,0.0,0.4481366440123425,4.764587323470398,1.231913669590412,0.000708564288032759
105,18,4,G|a|q|c,0.5,186,186,1,78,151.69,5,1.0,0.0,0.5095451513286481,4.802094359856321,0.9985928489858311,-0.01550115464850135
106,18,4,G|a|q|c,0.5,215,215,1,62,124.12,5,1.0,0.0,0.48804661687629824,5.106814921834238,1.0173759085671126,0.03605898124167287
107,18,4,G|a|q|c,0.5,223,223,1,77,155.13,5,1.0,0.0,0.4865503608955048,5.132059304218767,1.044941185344281,-0.06485805639825562
108,18,4,G|a|q|c,0.5,5,5,1,103,210.31,5,1.0,0.0,0.5010584607011339,4.926124329855254,0.994978781028527,0.012883956047262599
109,18,4,G|a|q|c,0.5,110,110,1,89,173.98,5,1.0,0.0,0.49632308254030266,5.439623481999537,1.006347381915419,-0.08007483154588303
110,18,4,G|a|q|c,0.5,145,145,1,94,189.05,5,1.0,0.0,0.48232982043289635,5.195566448275211,1.0526391695422876,-0.02794213770323602
111,18,4,G|a|q|c,0.5,241,241,1,93,181.89,5,1.0,0.0,0.49373761002793526,4.582095501182834,1.0467010024551515,0.05298795976625593
112,18,4,G|a|q|c,0.5,160,160,1,68,129.21,5,1.0,0.0,0.5419159428892759,4.856299563618801,0.8547476053175237,0.02005295717909795
113,18,4,G|a|q|c,0.5,60,60,1,66,127.88,5,1.0,0.0,0.4339593015606178,4.83605347786748,1.2514028225456877,0.04179472248530273
114,18,4,G|a|q|c,0.5,233,233,1,60,113.6,5,1.0,0.0,0.47865569300181887,4.98159890852511,1.0900476771763108,-0.06725842787070065
115,18,4,G|a|q|c,0.5,145,145,1,68,126.6,5,1.0,0.0,0.4954959075426754,4.8378454489557114,1.0169265763038442,-0.024373010736678354
116,18,4,G|a|q|c,0.5,65,65,1,79,151.86,5,1.0,0.0,0.4832718691804257,5.002279009371022,1.0575884826226483,-0.09396817921493117
117,18,4,G|a|q|c,0.5,165,165,1,120,235.71,5,1.0,0.0,0.47261894503079016,5.046064064201928,1.085163189699288,-0.045624782243907286
118,18,4,G|a|q|c,0.5,126,126,1,94,186.41,5,1.0,0.0,0.4793277452358445,5.149067154697226,1.0645787828230877,0.03342699113028378
119,18,4,G|a|q|c,0.5,79,79,1,90,170.78,5,1.0,0.0,0.4980723874987387,4.821986230335193,1.0192729402990133,-0.03774177824715105
120,18,4,G|a|q|c,0.5,60,42,0,201,394.36,5,1.0,0.0,0.018569305492076058,6.698893906076244,-0.42113379681554297,-1.5042007223478389
121,18,4,G|a|q|c,0.5,184,184,1,91,176.93,5,1.0,0.0,0.4542332128370531,5.033065001492651,1.1415414070772882,-0.054187222800999434
122,18,4,G|a|q|c,0.5,212,212,1,201,410.64,5,1.0,0.0,0.4722636538806763,5.033467517455654,1.1010960010356925,0.40875723632083366
123,18,4,G|a|q|c,0.5,100,100,1,90,181.0,5,1.0,0.0,0.4881100719665975,4.9649053003322905,1.033685086406104,-0.027671396619910894
124,18,4,G|a|q|c,0.5,250,189,0,201,393.71,5,1.0,0.0,0.3661431953362921,5.347051270652514,0.281108038861101,0.1638190813390559
125,18,4,G|a|q|c,0.5,187,187,1,201,396.93,5,1.0,0.0,0.42804623837774713,5.171932941559675,1.23638786125595,-0.22768983107604235
126,18,4,G|a|q|c,0.5,194,194,1,63,119.09,5,1.0,0.0,0.47001387755889285,4.961198688080995,1.127419884172761,0.059359567898664915
127,18,4,G|a|q|c,0.5,155,155,1,89,171.88,5,1.0,0.0,0.47622449825747265,4.7518807561562815,1.0677231080247636,0.08170733606492765
128,18,4,G|a|q|c,0.5,195,195,1,78,150.84,5,1.0,0.0,0.5417376533192925,5.079309474091045,0.9059638313358583,-0.07178072312999764
129,18,4,G|a|q|c,0.5,241,241,1,91,178.14,5,1.0,0.0,0.47755262630491535,4.990524268041426,1.0733267573254577,-0.03606264668226545
130,18,4,G|a|q|c,0.5,243,243,1,86,164.77,5,1.0,0.0,0.4756279646240774,4.925753918754827,1.081017698264166,0.05088698186539141
131,18,4,G|a|q|c,0.5,21,21,1,64,121.91,5,1.0,0.0,0.5469732061687472,4.587295226201094,0.9025403973342705,-0.026915014561168394
132,18,4,G|a|q|c,0.5,198,198,1,201,398.1,5,1.0,0.0,0.4791983699469137,5.16558741789456,1.0368119192514043,0.34309750837102077
133,18,4,G|a|q|c,0.5,210,210,1,79,156.97,5,1.0,0.0,0.4702797572109007,4.991322917704106,1.1032958478551524,-0.014451885881034257
134,18,4,G|a|q|c,0.5,172,172,1,79,157.64,5,1.0,0.0,0.4756628857779818,4.952067232892092,1.0754791207820327,-0.013389145659697005
135,18,4,G|a|q|c,0.5,8,8,1,201,398.5,5,1.0,0.0,0.4509995548474221,4.826074352371214,1.205541945466127,-0.30752668531635785
136,18,4,G|a|q|c,0.5,199,199,1,201,404.36,5,1.0,0.0,0.5693727662208516,4.770100081455253,0.8729005061531391,-0.20727247467163853
137,18,4,G|a|q|c,0.5,194,194,1,65,124.88,5,1.0,0.0,0.49103561436136994,5.06892865293651,1.029628560998909,0.05802516834795846
138,18,4,G|a|q|c,0.5,7,7,1,80,156.56,5,1.0,0.0,0.4670974508838969,5.199302245474412,1.1004465951307876,0.03258256080499685
139,18,4,G|a|q|c,0.5,37,37,1,69,134.77,5,1.0,0.0,0.5496311970635648,4.696067973801083,0.8912079698367521,-0.010426169093718447
140,18,4,G|a|q|c,0.5,141,141,1,57,110.58,5,1.0,0.0,0.4785499861400678,4.996874296808353,1.0870652779013523,0.07998487518784782
141,18,4,G|a|q|c,0.5,138,138,1,88,176.14,5,1.0,0.0,0.46503113745176683,5.134135783657004,1.1106081841461322,-0.05565845655218915
142,18,4,G|a|q|c,0.5,150,150,1,61,117.98,5,1.0,0.0,0.5394080975252936,5.259022586428639,0.8915749824182578,-0.005274917790136053
143,18,4,G|a|q|c,0.5,67,67,1,95,192.26,5,1.0,0.0,0.49498279041847815,4.868505564496288,1.0053936746679242,0.018568763365923693
144,18,4,G|a|q|c,0.5,192,192,1,92,184.02,5,1.0,0.0,0.49669220358738214,4.620905682771373,1.0289541178194506,0.052139615788570404
145,18,4,G|a|q|c,0.5,112,112,1,85,173.96,5,1.0,0.0,0.47725093071551716,5.155072784218528,1.0664604999640972,0.03992753556741612
146,18,4,G|a|q|c,0.5,101,101,1,78,156.9,5,1.0,0.0,0.5151411930570245,4.705580934609837,0.9559538432652726,0.0663436024770881
147,18,4,G|a|q|c,0.5,69,199,0,201,411.27,5,1.0,0.0,0.2046858036469703,5.38144366475298,0.7203555442418891,0.26479944779436393
148,18,4,G|a|q|c,0.5,157,157,1,83,167.85,5,1.0,0.0,0.5251406414387718,5.109251234494205,0.9232071600833186,0.02350674560718449
149,18,4,G|a|q|c,0.5,204,204,1,93,191.0,5,1.0,0.0,0.4776944551708358,5.32256360463317,1.035353564130523,0.08264521497380202
150,18,4,G|a|q|c,0.5,69,69,1,77,156.68,5,1.0,0.0,0.5012640048014845,5.0493042454027135,1.0101978877307918,-0.04986871906603366
151,18,4,G|a|q|c,0.5,241,241,1,85,174.72,5,1.0,0.0,0.5174903761941728,4.939311730749181,0.9490091024427373,0.044974834583523346
152,18,4,G|a|q|c,0.5,173,114,0,201,409.88,5,1.0,0.0,0.0036018214746143295,5.080035241081895,0.8094277006785767,-2.2032919339923067
153,18,4,G|a|q|c,0.5,115,239,0,201,420.88,5,1.0,0.0,0.035167307729535385,5.213385021014671,0.5324067063699919,-0.7158936093253951
154,18,4,G|a|q|c,0.5,44,44,1,107,228.54,5,1.0,0.0,0.47822619844929287,5.143051821744407,1.0663277585370647,-0.09555579410201738
155,18,4,G|a|q|c,0.5,70,70,1,81,166.82,5,1.0,0.0,0.5006285277524181,5.071762220416625,1.0062377521307586,-0.08969308279821339
156,18,4,G|a|q|c,0.5,86,86,1,153,312.88,5,1.0,0.0,0.4661026511183739,4.840798388609256,1.1386634109720941,0.028634397151524025
157,18,4,G|a|q|c,0.5,80,80,1,201,412.98,5,1.0,0.0,0.4396129040876473,4.742104933117669,1.2275196147602123,-0.3787891397221669
158,18,4,G|a|q|c,0.5,66,66,1,62,119.85,5,1.0,0.0,0.5159913331197256,5.006797678729493,0.9345916626207795,0.03891058778369675
159,18,4,G|a|q|c,0.5,129,129,1,201,408.55,5,1.0,0.0,0.42832558334401183,5.2303809920155295,1.2550177468417316,-0.1738025809205063
160,18,4,G|a|q|c,0.5,141,141,1,87,172.42,5,1.0,0.0,0.5373476153110586,4.676900372094997,0.9275517418868733,-0.05683569394380494
161,18,4,G|a|q|c,0.5,172,172,1,49,93.92,5,1.0,0.0,0.4529092091872707,5.028981838216811,1.1359114519709252,0.008556809472737795
162,18,4,G|a|q|c,0.5,65,65,1,75,150.74,5,1.0,0.0,0.517372318589579,5.009825091375914,0.9445468986604468,0.036137125921759126
163,18,4,G|a|q|c,0.5,179,179,1,80,161.98,5,1.0,0.0,0.4296722871834614,5.4612535941932485,1.2279379510169786,-0.010014785905282528
164,18,4,G|a|q|c,0.5,213,213,1,54,113.79,5,1.0,0.0,0.5236145839414121,4.717465228553362,0.9382896800798969,0.021511914330548148
165,18,4,G|a|q|c,0.5,232,232,1,98,210.35,5,1.0,0.0,0.4898064661749812,4.982413801254867,1.0375193491280974,0.016237892581551977
166,18,4,G|a|q|c,0.5,2,208,0,201,411.87,5,1.0,0.0,0.4017191563820563,5.062943354713834,0.4759213183050702,0.22099763282909762
167,18,4,G|a|q|c,0.5,110,110,1,73,158.53,5,1.0,0.0,0.5284606007365197,4.554883049829149,0.9490348895535418,-0.029558330727363708
168,18,4,G|a|q|c,0.5,108,108,1,79,165.22,5,1.0,0.0,0.47246676977058943,5.041303429030459,1.0742763339250465,0.03593027469959759
169,18,4,G|a|q|c,0.5,134,134,1,63,131.52,5,1.0,0.0,0.4310047041583564,4.928869025471599,1.2583170959761434,0.0003637129979613179
170,18,4,G|a|q|c,0.5,3,3,1,57,120.29,5,1.0,0.0,0.5399020399110017,5.105216894267947,0.890133438259475,0.00890853584120724
171,18,4,G|a|q|c,0.5,249,249,1,43,85.3,5,1.0,0.0,0.46018430611923755,4.945487584124463,1.1432071725942503,-0.0029748616212845287
172,18,4,G|a|q|c,0.5,2,2,1,76,157.9,5,1.0,0.0,0.4263092585359055,4.938911638836026,1.2335258243841503,-0.0355706065834233
173,18,4,G|a|q|c,0.5,129,129,1,127,275.52,5,1.0,0.0,0.5089920795224412,4.866079955992329,0.975197217465952,0.004479782856580735
174,18,4,G|a|q|c,0.5,235,233,0,201,428.05,5,1.0,0.0,0.002376753179618713,5.005336946585151,0.8795797632936565,-3.2138728186124976
175,18,4,G|a|q|c,0.5,134,134,1,56,118.33,5,1.0,0.0,0.4939365219334837,4.973907382625258,1.0223098557792558,0.007548415089132846
176,18,4,G|a|q|c,0.5,35,35,1,81,173.28,5,1.0,0.0,0.562548197384537,4.797159818158411,0.8544429146587402,0.0649046674262217
177,18,4,G|a|q|c,0.5,138,138,1,106,229.54,5,1.0,0.0,0.5057310398351883,4.768861025912511,1.0020876384223618,0.07833906667150971
178,18,4,G|a|q|c,0.5,68,68,1,102,223.6,5,1.0,0.0,0.48330320249973624,4.880321150443351,1.0538831713020151,0.06001036949852351
179,18,4,G|a|q|c,0.5,84,84,1,138,305.09,5,1.0,0.0,0.4716074013627566,5.059624617108861,1.0864310580423657,0.03854926466960811
180,18,4,G|a|q|c,0.5,120,120,1,67,138.78,5,1.0,0.0,0.5296557231312503,5.0008679930602655,0.918003144767592,-0.0044998845276239255
181,18,4,G|a|q|c,0.5,218,218,1,57,120.44,5,1.0,0.0,0.5235260456884245,4.790326452923363,0.9511621621963726,-0.015878736818450173
182,18,4,G|a|q|c,0.5,166,166,1,118,264.39,5,1.0,0.0,0.48262080786593914,4.8808140174992065,1.0618718636237618,-0.04655467067739793
