seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,G_fit
0,5,1,G,0.9,188,188,1,37,58.75,0.9007934160681653
1,5,1,G,0.9,94,94,1,33,46.91,0.9021742384779421
2,5,1,G,0.9,33,33,1,34,43.05,0.9018939607798727
3,5,1,G,0.9,43,43,1,27,34.58,0.9021226164242167
4,5,1,G,0.9,5,5,1,33,43.3,0.9026531106082154
5,5,1,G,0.9,107,107,1,28,35.39,0.9031816324851353
6,5,1,G,0.9,115,115,1,25,32.19,0.9018250021908567
7,5,1,G,0.9,47,47,1,25,31.93,0.9013815523419944
8,5,1,G,0.9,44,44,1,33,43.55,0.9023293468561471
9,5,1,G,0.9,54,54,1,32,42.63,0.9029469907200812
10,5,1,G,0.9,24,24,1,33,42.82,0.9039873558183187
11,5,1,G,0.9,169,169,1,34,44.25,0.9026878077400913
12,5,1,G,0.9,80,80,1,34,43.56,0.9016361990772589
13,5,1,G,0.9,167,167,1,32,43.22,0.9016188491701305
14,5,1,G,0.9,29,29,1,27,36.98,0.9023382946644977
15,5,1,G,0.9,176,176,1,36,51.22,0.902720727026264
16,5,1,G,0.9,213,213,1,31,41.18,0.9024966792028323
17,5,1,G,0.9,78,78,1,32,42.17,0.9015828574841285
18,5,1,G,0.9,236,236,1,31,41.79,0.9038257925286539
19,5,1,G,0.9,93,93,1,30,39.68,0.903100375885426
20,5,1,G,0.9,230,230,1,32,43.36,0.9019571264054579
21,5,1,G,0.9,23,23,1,34,47.14,0.9049947621740468
22,5,1,G,0.9,230,230,1,32,42.77,0.9011495025820241
23,5,1,G,0.9,228,228,1,33,43.85,0.9028396298140539
24,5,1,G,0.9,128,128,1,34,45.84,0.9009765402980079
25,5,1,G,0.9,33,33,1,34,48.23,0.9022393633751428
26,5,1,G,0.9,127,127,1,28,38.96,0.9027133031455592
27,5,1,G,0.9,205,205,1,27,37.87,0.9027186719124467
28,5,1,G,0.9,90,90,1,38,53.33,0.9023805421892898
29,5,1,G,0.9,98,98,1,34,50.74,0.901699974017114
30,5,1,G,0.9,181,181,1,30,44.66,0.9036468329610958
31,5,1,G,0.9,165,165,1,32,48.21,0.9034291805289519
32,5,1,G,0.9,73,73,1,33,50.93,0.902232804810709
33,5,1,G,0.9,136,136,1,26,37.9,0.9035470961838483
34,5,1,G,0.9,246,246,1,34,53.69,0.9013072882675752
35,5,1,G,0.9,182,182,1,24,40.16,0.9023692172808092
36,5,1,G,0.9,50,50,1,32,52.34,0.9014614476826258
37,5,1,G,0.9,252,252,1,34,53.94,0.9037022769877228
38,5,1,G,0.9,183,183,1,27,44.24,0.9036548811999562
39,5,1,G,0.9,44,44,1,28,44.41,0.9021794023717897
