seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,c_true,G_fit,a_fit,q_fit,c_fit
20,20,4,G|a|q|c,0.9,230,230,1,72,105.48,5,1.0,0.0,0.9028745531348439,5.238119749028005,0.9891090401005407,0.0485888998190602
21,20,4,G|a|q|c,0.9,154,23,0,201,266.21,5,1.0,0.0,0.01698793757168223,4.21235547580312,1.1185099231342457,1.4023695520926236
22,20,4,G|a|q|c,0.9,230,230,1,89,117.49,5,1.0,0.0,0.9090064024216088,5.178714028808359,0.9838895077001569,0.057918162691694336
23,20,4,G|a|q|c,0.9,228,228,1,51,62.75,5,1.0,0.0,0.8916591520465527,5.149930899624973,1.0209621513140668,-0.011705675523179098
24,20,4,G|a|q|c,0.9,128,128,1,64,79.35,5,1.0,0.0,0.9535151495155461,5.197387664857689,0.9283426936809095,0.004241523992937584
25,20,4,G|a|q|c,0.9,33,33,1,61,78.15,5,1.0,0.0,0.8647863245133974,5.045509086081325,1.0522220841747092,0.022478429823527636
26,20,4,G|a|q|c,0.9,127,127,1,74,97.82,5,1.0,0.0,0.8193362574541123,4.820132874911779,1.12745420976349,-0.05400328811846518
27,20,4,G|a|q|c,0.9,205,205,1,90,120.21,5,1.0,0.0,0.8889647634397159,4.99748724101309,1.0150731629642198,0.019796464659971202
28,20,4,G|a|q|c,0.9,90,90,1,57,73.92,5,1.0,0.0,0.9599527691188958,5.215270088673512,0.9186364059777384,0.03538186846800262
29,20,4,G|a|q|c,0.9,98,98,1,66,88.44,5,1.0,0.0,0.8986596651845765,4.738598718213327,0.9987954099395407,0.05634478846243856
30,20,4,G|a|q|c,0.9,181,181,1,52,65.64,5,1.0,0.0,0.8787468758676292,5.099960038237721,1.0363666452961406,-0.0059262909266307815
31,20,4,G|a|q|c,0.9,165,165,1,97,129.13,5,1.0,0.0,0.8671608956354467,4.800241208935755,1.0493083108143106,-0.022433950618619254
32,20,4,G|a|q|c,0.9,73,73,1,60,77.62,5,1.0,0.0,0.9139797371789303,4.744311014704342,0.9855096807380246,-0.042577180453885935
33,20,4,G|a|q|c,0.9,136,136,1,83,110.58,5,1.0,0.0,0.8524559028220611,4.99016582055948,1.0770115471351749,-0.06001116174651896
34,20,4,G|a|q|c,0.9,246,246,1,83,107.86,5,1.0,0.0,0.8887194006397298,5.296024114285858,1.025115597190157,-0.055477870865423405
35,20,4,G|a|q|c,0.9,182,182,1,54,64.55,5,1.0,0.0,0.7907650807345569,5.070401829847529,1.172961619285779,-0.005883732530467367
36,20,4,G|a|q|c,0.9,50,50,1,76,96.13,5,1.0,0.0,0.9568980165703386,4.841750562516838,0.9201305685208557,0.026313456953945213
37,20,4,G|a|q|c,0.9,252,252,1,59,75.0,5,1.0,0.0,0.8740491952568666,4.823391878085194,1.0422044574579545,-0.02336662461980909
38,20,4,G|a|q|c,0.9,183,183,1,65,84.07,5,1.0,0.0,0.8784098749208171,4.982399359560285,1.0263853480750806,0.022008889310400084
39,20,4,G|a|q|c,0.9,44,44,1,44,53.41,5,1.0,0.0,0.8810999439599154,4.753931996910933,1.0248877460340258,0.009641949148231408
40,20,4,G|a|q|c,0.9,9,9,1,78,101.19,5,1.0,0.0,0.9214683274537047,5.038548583955708,0.9708026025016475,0.038580977962608363
41,20,4,G|a|q|c,0.9,77,30,0,201,263.88,5,1.0,0.0,0.010725376498422347,5.811154382423096,-0.07067777648916138,-1.5664398552852818
42,20,4,G|a|q|c,0.9,188,188,1,81,103.96,5,1.0,0.0,0.8783077999581006,5.318232137745605,1.0300820186025899,0.047083790102554035
43,20,4,G|a|q|c,0.9,32,32,1,50,59.85,5,1.0,0.0,0.9009758578839338,5.300153074663102,0.9997597999630807,0.0026788064539034037
44,20,4,G|a|q|c,0.9,177,177,1,52,64.68,5,1.0,0.0,0.8746747672902435,5.0500744434187075,1.0316410428515062,0.03762220953651604
45,20,4,G|a|q|c,0.9,207,207,1,64,80.66,5,1.0,0.0,0.9420144793911819,4.983387269790926,0.9418448797630725,0.03406551421980502
46,20,4,G|a|q|c,0.9,203,203,1,58,73.64,5,1.0,0.0,0.9820502144359804,5.042071529451833,0.8877108116437817,0.02731141132638688
47,20,4,G|a|q|c,0.9,110,110,1,67,83.17,5,1.0,0.0,0.8137646439920041,5.096636724714102,1.139918612270126,-0.049842060001313984
48,20,4,G|a|q|c,0.9,167,167,1,80,101.14,5,1.0,0.0,0.8586586141746354,4.860869847511571,1.063788958885012,-0.028396807867653237
49,20,4,G|a|q|c,0.9,142,173,0,201,263.46,5,1.0,0.0,0.9984279509851293,3.7816360299711693,0.6368882018977513,2.6328331981101294
50,20,4,G|a|q|c,0.9,140,140,1,70,88.15,5,1.0,0.0,0.8196393740363246,5.235432842727815,1.1300726085444928,-0.06841019301395272
51,20,4,G|a|q|c,0.9,209,233,0,201,257.18,5,1.0,0.0,0.9695416293565403,5.01374018210327,0.6211708656821364,0.12878469837567932
52,20,4,G|a|q|c,0.9,201,201,1,76,96.7,5,1.0,0.0,0.8049390819818484,4.9829025749315,1.1576892386017537,-0.058736964195504726
53,20,4,G|a|q|c,0.9,6,6,1,69,84.36,5,1.0,0.0,0.9318099471276295,5.037185464869296,0.9598928065108944,0.00620777023651366
54,20,4,G|a|q|c,0.9,65,65,1,84,108.14,5,1.0,0.0,0.9157605551592315,4.789109597006748,0.9830382585773891,-0.026815708367506963
55,20,4,G|a|q|c,0.9,43,43,1,59,73.93,5,1.0,0.0,0.8830328500340912,4.5836411722302515,1.0259506658840598,-0.020275717071668
56,20,4,G|a|q|c,0.9,63,101,0,201,260.84,5,1.0,0.0,0.39616766680101195,3.1188235133017694,0.7977310386716145,3.73115628251769
57,20,4,G|a|q|c,0.9,66,66,1,70,86.26,5,1.0,0.0,0.832356545817943,5.2819628897227195,1.1095963416601797,-0.09788914018438936
58,20,4,G|a|q|c,0.9,204,204,1,93,120.31,5,1.0,0.0,0.8587023438250915,4.900133922119493,1.0611034924790377,0.03339807837396516
59,20,4,G|a|q|c,0.9,25,25,1,82,103.65,5,1.0,0.0,0.9565712325703929,4.758410870517973,0.9294489739639461,0.017293696722368575
60,20,4,G|a|q|c,0.9,175,175,1,62,77.77,5,1.0,0.0,0.920996014533603,5.198588868113968,0.9716224567710798,-0.014979389556949748
61,20,4,G|a|q|c,0.9,100,100,1,60,75.04,5,1.0,0.0,0.9208939450580044,5.075142285442489,0.9735726661814527,0.018563833667340223
62,20,4,G|a|q|c,0.9,125,125,1,67,83.53,5,1.0,0.0,0.903565202236129,5.530813334812185,1.000551560419717,-0.04678008581654844
63,20,4,G|a|q|c,0.9,78,78,1,83,107.21,5,1.0,0.0,0.888468042551594,4.9648179042566545,1.0157813843937529,0.02912670353714103
64,20,4,G|a|q|c,0.9,254,254,1,70,88.28,5,1.0,0.0,0.9083792304127034,5.1264186632735065,0.9835494849053749,0.07108107677698396
65,20,4,G|a|q|c,0.9,74,74,1,75,94.57,5,1.0,0.0,0.9363509815112219,5.216261955904193,0.9514447073205432,0.03777749175986249
66,20,4,G|a|q|c,0.9,181,181,1,67,85.28,5,1.0,0.0,0.9310180280878046,5.147007894615497,0.9662396140334673,-0.04131087545373455
67,20,4,G|a|q|c,0.9,211,211,1,84,103.93,5,1.0,0.0,0.9339865985314677,5.227884335820525,0.9562778636068909,-0.03127645894157473
68,20,4,G|a|q|c,0.9,203,203,1,56,67.58,5,1.0,0.0,0.8991710533198133,4.762374266364428,1.011466216464935,-0.01721670915744586
69,20,4,G|a|q|c,0.9,211,0,0,201,251.85,5,1.0,0.0,0.0024828703780958045,4.619782770884596,1.051664601355293,0.263270513673292
70,20,4,G|a|q|c,0.9,92,92,1,83,100.53,5,1.0,0.0,0.96059074450905,5.089495097054115,0.9229578638188398,0.01056492139391374
71,20,4,G|a|q|c,0.9,49,49,1,62,78.2,5,1.0,0.0,0.9186912079327965,4.832150848664731,0.9878602652169189,-0.03297292959043167
72,20,4,G|a|q|c,0.9,165,165,1,59,71.87,5,1.0,0.0,0.9410716349913607,4.637708886710838,0.9506681992789577,-0.015693339022350643
73,20,4,G|a|q|c,0.9,76,76,1,81,101.68,5,1.0,0.0,0.8631969727405429,4.929533271928859,1.0491839943231502,0.08149424922535127
74,20,4,G|a|q|c,0.9,175,175,1,63,78.4,5,1.0,0.0,0.859382748883728,4.887277891964918,1.063374253225388,0.027966203290029933
75,20,4,G|a|q|c,0.9,32,32,1,87,109.69,5,1.0,0.0,0.8806095233036838,5.004571949284124,1.029387075960292,-0.018639603583651534
76,20,4,G|a|q|c,0.9,112,112,1,75,93.47,5,1.0,0.0,0.9864750002767728,4.7856895821490095,0.8880364893630184,-0.010802331342516255
77,20,4,G|a|q|c,0.9,255,255,1,46,53.7,5,1.0,0.0,0.8816184760451613,4.809758443468096,1.025042475524638,-0.005699832959840678
78,20,4,G|a|q|c,0.9,185,185,1,55,65.28,5,1.0,0.0,0.9017049210269503,4.77651172541461,1.0025133292301205,-0.013737546476274336
79,20,4,G|a|q|c,0.9,136,136,1,67,83.52,5,1.0,0.0,0.9791591506599109,5.040502743956415,0.9037026429324065,-0.04606772526426224
80,20,4,G|a|q|c,0.9,107,107,1,88,110.07,5,1.0,0.0,0.9779093707565296,5.176685006834782,0.892981368791879,0.07697693484715173
81,20,4,G|a|q|c,0.9,189,189,1,72,90.33,5,1.0,0.0,0.8836403769538337,5.076038647815063,1.0220957602772134,0.07150556335073496
82,20,4,G|a|q|c,0.9,136,136,1,55,64.4,5,1.0,0.0,0.8938900600820814,5.184965512918884,1.009280003911368,-0.0009013429345501549
83,20,4,G|a|q|c,0.9,180,180,1,95,117.72,5,1.0,0.0,0.8195223006918537,5.155223804197679,1.128334925563705,-0.04816320446693623
84,20,4,G|a|q|c,0.9,45,142,0,201,261.82,5,1.0,0.0,0.5194717301047936,5.6966445091544875,0.19909296500271606,2.177743714043224
85,20,4,G|a|q|c,0.9,18,18,1,83,104.52,5,1.0,0.0,0.9544209068204796,4.893003573174393,0.9282711981992403,0.014301316245439202
86,20,4,G|a|q|c,0.9,165,165,1,63,77.6,5,1.0,0.0,0.9059954906795641,5.034600551904247,0.9925663081911413,-0.01767707114087343
87,20,4,G|a|q|c,0.9,2,224,0,201,253.07,5,1.0,0.0,0.006403236507877803,4.7889561363577124,0.7284126446808408,0.1754906485643853
88,20,4,G|a|q|c,0.9,43,43,1,94,117.9,5,1.0,0.0,0.8691206044163581,5.152845832921669,1.049118956684609,-0.059236300222996016
89,20,4,G|a|q|c,0.9,66,66,1,80,99.23,5,1.0,0.0,0.8596005987146739,5.091509534660939,1.065846313964063,-0.04875500553875522
90,20,4,G|a|q|c,0.9,16,16,1,71,87.37,5,1.0,0.0,0.9469864026464568,4.996089581127845,0.9376231045597568,0.0013878798756807543
91,20,4,G|a|q|c,0.9,123,123,1,56,71.14,5,1.0,0.0,0.8136866115456082,5.052535018719045,1.133629620649727,0.024569119348336263
92,20,4,G|a|q|c,0.9,229,229,1,66,82.7,5,1.0,0.0,0.9217673353828086,4.76054710351927,0.9689160136837865,0.04345692821093959
93,20,4,G|a|q|c,0.9,256,256,1,89,114.42,5,1.0,0.0,0.983415580581254,5.18603998362639,0.8999431797128615,-0.013156813403586756
94,20,4,G|a|q|c,0.9,73,73,1,57,70.64,5,1.0,0.0,0.8637397773575255,4.915138418989539,1.0509806471777663,0.008308035901575537
95,20,4,G|a|q|c,0.9,91,91,1,72,88.31,5,1.0,0.0,0.8930684088931297,5.069942348928018,1.0113145449128174,-0.027927280677630627
96,20,4,G|a|q|c,0.9,113,113,1,49,58.3,5,1.0,0.0,0.987132163636333,4.749263628266838,0.8827558287783303,5.919149364214265e-05
97,20,4,G|a|q|c,0.9,12,12,1,59,72.31,5,1.0,0.0,0.9809090221711247,4.951603586223868,0.9027125252357504,-0.026580115375502374
98,20,4,G|a|q|c,0.9,176,176,1,71,88.15,5,1.0,0.0,0.9631984454109497,5.041921191183954,0.9160097365540972,0.02465765626805725
99,20,4,G|a|q|c,0.9,81,81,1,60,74.6,5,1.0,0.0,0.88010183013426,5.279224599112447,1.034737386797981,-0.04151455002321926
100,20,4,G|a|q|c,0.9,4,4,1,116,192.82,5,1.0,0.0,0.813696479015354,5.2195515299471325,1.1329237280574218,-0.026778053341227827
101,20,4,G|a|q|c,0.9,196,196,1,71,115.14,5,1.0,0.0,0.953764392305693,4.947520179653225,0.9308408514816479,-0.0203041442525432
102,20,4,G|a|q|c,0.9,136,136,1,71,135.97,5,1.0,0.0,0.8634321677265885,5.288706168978668,1.0493631948107789,0.032868333361427006
103,20,4,G|a|q|c,0.9,27,27,1,59,97.91,5,1.0,0.0,0.9292331351540921,4.958216235516152,0.9564920631254104,0.03723435588034098
104,20,4,G|a|q|c,0.9,225,225,1,47,72.12,5,1.0,0.0,0.833207773522561,4.866982685133992,1.1089187073353834,-0.011372367853019955
105,20,4,G|a|q|c,0.9,186,186,1,65,100.85,5,1.0,0.0,0.9161970311300448,4.812595180414919,0.9794900899329914,-0.0010205590885154824
106,20,4,G|a|q|c,0.9,215,215,1,49,82.96,5,1.0,0.0,0.8813521142161282,5.100513830306792,1.0209670225487655,0.023855904637074984
107,20,4,G|a|q|c,0.9,223,223,1,75,123.77,5,1.0,0.0,0.8756612252950702,5.124835721154215,1.039280714472346,-0.03316732106159545
108,20,4,G|a|q|c,0.9,5,5,1,74,122.97,5,1.0,0.0,0.9863033136710161,4.871472247489354,0.8829452693679387,0.055702699440234746
109,20,4,G|a|q|c,0.9,110,110,1,91,151.57,5,1.0,0.0,0.9047145506935551,5.407213503361558,1.0000247123936312,-0.04520255842372571
110,20,4,G|a|q|c,0.9,145,145,1,85,138.05,5,1.0,0.0,0.8907689511834465,5.181101968111951,1.0174374890293294,-0.023329470974765128
111,20,4,G|a|q|c,0.9,241,241,1,57,93.16,5,1.0,0.0,0.8668760796991539,4.491698241526225,1.0500501257027632,0.07264497108478987
112,20,4,G|a|q|c,0.9,160,160,1,66,104.0,5,1.0,0.0,0.9483969351405502,4.800867947092196,0.9370281723671875,-0.0028126777342451486
113,20,4,G|a|q|c,0.9,60,60,1,59,95.42,5,1.0,0.0,0.8220430501857692,4.9276479644326,1.1202123686963361,-0.014692855515553648
114,20,4,G|a|q|c,0.9,233,233,1,43,67.88,5,1.0,0.0,0.853006215842951,4.981203427181291,1.077298379229272,-0.022258156064387098
115,20,4,G|a|q|c,0.9,145,145,1,68,108.94,5,1.0,0.0,0.9010911099787854,4.849390942832801,0.9992195322311186,-0.008202900612036759
116,20,4,G|a|q|c,0.9,65,65,1,72,119.42,5,1.0,0.0,0.8344076467602031,4.930928289326941,1.1050305816521906,-0.04611767031077626
117,20,4,G|a|q|c,0.9,165,165,1,75,126.08,5,1.0,0.0,0.8768999617136638,5.075256770490841,1.0406141313104584,-0.057114072774769695
118,20,4,G|a|q|c,0.9,126,126,1,70,116.36,5,1.0,0.0,0.858353413332242,5.146029665984422,1.0588165871908428,0.04519618922056674
119,20,4,G|a|q|c,0.9,79,79,1,77,129.05,5,1.0,0.0,0.8856440122824215,4.812378190290977,1.0258946413713554,-0.050675721861164896
120,20,4,G|a|q|c,0.9,226,42,0,201,331.53,5,1.0,0.0,0.5753527225695743,3.583355933674334,0.45390779202961107,-0.2171882102659372
121,20,4,G|a|q|c,0.9,184,184,1,57,87.91,5,1.0,0.0,0.898588913289542,5.126207232286809,1.0065698510815917,-0.04347343305802866
122,20,4,G|a|q|c,0.9,212,212,1,93,161.08,5,1.0,0.0,0.8478105992607625,5.072878625957465,1.077953559077676,0.08266588423446694
123,20,4,G|a|q|c,0.9,100,100,1,57,93.21,5,1.0,0.0,0.9088790478892423,4.97822373108336,0.9890118751053039,-0.006622964886533498
124,20,4,G|a|q|c,0.9,250,189,0,188,317.24,5,1.0,0.0,0.5885951956126058,5.130583319350005,0.4667074960402326,0.004230758730366836
125,20,4,G|a|q|c,0.9,187,187,1,97,162.08,5,1.0,0.0,0.7950922808842559,5.190849464135173,1.1734049826203041,-0.08213126467375749
126,20,4,G|a|q|c,0.9,194,194,1,56,113.68,5,1.0,0.0,0.8508820798115256,4.993563890307263,1.0769956789057584,0.03432373315244031
127,20,4,G|a|q|c,0.9,155,155,1,78,134.38,5,1.0,0.0,0.8590925943720413,4.764900174617838,1.0555624434586766,0.03527457778481247
128,20,4,G|a|q|c,0.9,195,195,1,84,142.23,5,1.0,0.0,0.9716954007631015,5.075722341740058,0.9113471874892343,-0.04797984699230041
129,20,4,G|a|q|c,0.9,241,241,1,68,115.4,5,1.0,0.0,0.8802378767646203,5.017973207020873,1.03561560014523,-0.042073486137798655
130,20,4,G|a|q|c,0.9,243,243,1,69,109.67,5,1.0,0.0,0.9128958165702651,4.978443256738118,0.9817087445840652,0.025216207721753228
131,20,4,G|a|q|c,0.9,21,21,1,65,106.19,5,1.0,0.0,0.970891797896239,4.605277165400646,0.9139754981532461,-0.011749509621149519
132,20,4,G|a|q|c,0.9,198,198,1,104,178.32,5,1.0,0.0,0.8726225945904704,5.1643688908981344,1.0371662392610768,0.05617952204357338
133,20,4,G|a|q|c,0.9,210,210,1,97,165.66,5,1.0,0.0,0.8376567153994661,4.9766735283769545,1.0963424151889656,-0.05091775969889203
134,20,4,G|a|q|c,0.9,172,172,1,65,108.09,5,1.0,0.0,0.8746086962345232,4.959392981429115,1.0675486364240947,-0.07330568963505187
135,20,4,G|a|q|c,0.9,8,8,1,126,209.7,5,1.0,0.0,0.8410947910385663,4.861299237593988,1.0959679244273404,-0.05066438287713465
136,20,4,G|a|q|c,0.9,199,199,1,95,159.52,5,1.0,0.0,0.9572186562730768,4.758815160078794,0.9298665254992261,-0.044196421360013685
137,20,4,G|a|q|c,0.9,194,194,1,66,104.23,5,1.0,0.0,0.9112725739854751,5.06743119466501,0.9852208083619638,0.05031307365297361
138,20,4,G|a|q|c,0.9,7,7,1,84,136.07,5,1.0,0.0,0.8592009918236609,5.223439168130942,1.0600223763803325,0.0399001810459992
139,20,4,G|a|q|c,0.9,37,37,1,66,107.48,5,1.0,0.0,0.9756986601371649,4.71051424193434,0.9046601446389522,-0.004358467528764339
140,20,4,G|a|q|c,0.9,141,141,1,89,149.53,5,1.0,0.0,0.8783263634105599,5.041545463130471,1.03057671443508,0.01931135245254291
141,20,4,G|a|q|c,0.9,138,138,1,84,131.83,5,1.0,0.0,0.8669709020136537,5.167445159695431,1.053423296831069,-0.04372678172100649
142,20,4,G|a|q|c,0.9,150,150,1,77,117.73,5,1.0,0.0,0.9459232486945505,5.220822333778305,0.9377527692203773,0.016626123133575227
143,20,4,G|a|q|c,0.9,67,67,1,75,114.14,5,1.0,0.0,0.9267713752434286,4.897387155458757,0.9577948633932043,0.025675481178236967
144,20,4,G|a|q|c,0.9,192,192,1,58,87.18,5,1.0,0.0,0.871343066865779,4.604642766786077,1.040588282533309,0.037404649359849836
145,20,4,G|a|q|c,0.9,112,112,1,88,145.46,5,1.0,0.0,0.8861937063822117,5.156404050231886,1.0196878159376244,0.032348510153565276
146,20,4,G|a|q|c,0.9,101,101,1,69,113.12,5,1.0,0.0,0.9469766016271426,4.710965704125106,0.9335152743132734,0.037824082349075965
147,20,4,G|a|q|c,0.9,69,199,0,201,350.44,5,1.0,0.0,0.6558327859176234,5.315425270148395,0.25278170039303516,1.3702258733447297
148,20,4,G|a|q|c,0.9,157,157,1,61,91.27,5,1.0,0.0,0.950298717372909,5.096728694042951,0.9337070461009429,0.023628611188925053
149,20,4,G|a|q|c,0.9,204,204,1,68,127.17,5,1.0,0.0,0.8898466324745458,5.324242877998606,1.0117134290991245,0.03182153441269493
150,20,4,G|a|q|c,0.9,69,69,1,58,96.41,5,1.0,0.0,0.896027992048839,5.038202222901809,1.0142956175526108,-0.0381840518451394
151,20,4,G|a|q|c,0.9,241,241,1,55,86.18,5,1.0,0.0,0.992231242490789,4.998201658461409,0.8821869571963153,0.03686107716643189
152,20,4,G|a|q|c,0.9,86,114,0,201,341.05,5,1.0,0.0,0.19889716968087637,5.607677090204559,0.41800099429669973,0.018674003328104465
153,20,4,G|a|q|c,0.9,116,239,0,201,339.97,5,1.0,0.0,0.3285406772397305,5.543014176994061,0.9165654085506089,-2.8837944120582018
154,20,4,G|a|q|c,0.9,44,44,1,97,168.91,5,1.0,0.0,0.8669370815394654,5.132454474552598,1.0529431379649936,-0.04830825296171772
155,20,4,G|a|q|c,0.9,70,70,1,75,122.82,5,1.0,0.0,0.9107645594468169,5.069790624720447,0.9880600196771724,-0.009105764298338908
156,20,4,G|a|q|c,0.9,86,86,1,56,94.62,5,1.0,0.0,0.8469661666631924,4.88581757534268,1.081646214037146,0.027870751588228382
157,20,4,G|a|q|c,0.9,80,80,1,72,117.01,5,1.0,0.0,0.8306209521830508,4.777726729641057,1.1047980011468386,-0.03969203192688221
158,20,4,G|a|q|c,0.9,66,66,1,75,123.52,5,1.0,0.0,0.9234089052473575,4.980185876522053,0.9643260079260942,0.023469125915834194
159,20,4,G|a|q|c,0.9,129,129,1,63,104.43,5,1.0,0.0,0.7616583782642998,5.243398413785071,1.233604127370529,-0.06563730789456278
160,20,4,G|a|q|c,0.9,141,141,1,93,153.74,5,1.0,0.0,0.9656334255920731,4.712551025763311,0.9151548091669184,0.005353019181777958
161,20,4,G|a|q|c,0.9,172,172,1,47,72.71,5,1.0,0.0,0.8375447967418469,5.056364684878816,1.1045758335560805,-0.04630834709714294
162,20,4,G|a|q|c,0.9,65,65,1,60,93.23,5,1.0,0.0,0.9774880635491762,5.033161461237426,0.8991957485720535,0.029977982461746832
163,20,4,G|a|q|c,0.9,179,179,1,68,104.15,5,1.0,0.0,0.7759295431449131,5.471474292142774,1.2060488206204458,-0.028469558305921665
164,20,4,G|a|q|c,0.9,213,213,1,54,83.31,5,1.0,0.0,0.9452168433071636,4.715349813326304,0.9341672891906296,0.037339377853994236
165,20,4,G|a|q|c,0.9,232,232,1,67,100.97,5,1.0,0.0,0.862012047133756,4.960858124715251,1.0585432733213902,-0.02558451523947377
166,20,4,G|a|q|c,0.9,2,208,0,201,333.47,5,1.0,0.0,0.6829407495991997,3.8229870873644507,0.29280752561486867,3.3286741731963785
167,20,4,G|a|q|c,0.9,110,110,1,69,117.12,5,1.0,0.0,0.9568033670471526,4.5642243096342785,0.9312059455745569,-0.026104235709428825
168,20,4,G|a|q|c,0.9,108,108,1,78,128.36,5,1.0,0.0,0.8610792902276218,5.047426624203554,1.061437487653864,-0.03347314758987289
169,20,4,G|a|q|c,0.9,134,134,1,63,105.57,5,1.0,0.0,0.7868694489116003,4.97787060067266,1.185207816788383,0.02497893821867049
170,20,4,G|a|q|c,0.9,3,3,1,69,123.77,5,1.0,0.0,0.9659979190895904,5.08615747932859,0.9143941680280249,0.0004564909816940298
171,20,4,G|a|q|c,0.9,249,249,1,58,92.01,5,1.0,0.0,0.8529073193445778,5.005001676496684,1.075312457643558,-0.03040328179528157
172,20,4,G|a|q|c,0.9,2,2,1,74,146.75,5,1.0,0.0,0.7759218068874013,4.9548843036979315,1.2046245622433887,-0.026940599804591247
173,20,4,G|a|q|c,0.9,129,129,1,86,144.26,5,1.0,0.0,0.9560853205279414,4.885007248405132,0.9251628057993193,-0.018889834693103055
174,20,4,G|a|q|c,0.9,161,233,0,201,342.39,5,1.0,0.0,0.04147661764925145,4.639536230345523,0.6630872741679247,-3.0713401293999776
175,20,4,G|a|q|c,0.9,134,134,1,70,116.56,5,1.0,0.0,0.8998905211672046,4.9664643833723074,0.9995184148455319,0.0259113682998819
176,20,4,G|a|q|c,0.9,35,35,1,72,125.56,5,1.0,0.0,0.9881531296615891,4.810400814465234,0.8848280173091427,0.037326756723962275
177,20,4,G|a|q|c,0.9,138,138,1,72,118.69,5,1.0,0.0,0.8982181749119574,4.648914358888401,1.001897169257822,0.054997362677110764
178,20,4,G|a|q|c,0.9,68,68,1,79,129.18,5,1.0,0.0,0.8832413249619835,4.872208371292758,1.0209292769578335,0.10095651548773925
179,20,4,G|a|q|c,0.9,84,84,1,54,84.11,5,1.0,0.0,0.8525405087377255,5.064930036747948,1.0717207575741652,0.008051702375609964
180,20,4,G|a|q|c,0.9,120,120,1,69,106.14,5,1.0,0.0,0.9506528841279409,4.983677426136051,0.9342735930528878,0.008137454310278494
181,20,4,G|a|q|c,0.9,218,218,1,58,90.49,5,1.0,0.0,0.9427420435154034,4.799533848609746,0.9452033660728831,-0.010090580192062777
182,20,4,G|a|q|c,0.9,166,166,1,91,151.54,5,1.0,0.0,0.8456913607921099,4.694354713748422,1.0876566588807122,-0.04557572828677897
